FDR	Chr	Start	End	Ensembl Id	Gene Biotype	External gene Id	Strand	Start position	End Position	Relative peak position	Distance to TSR	Shortest distance	BL41 CHiP	Blue1 ChIP	CA46 ChIP
2.57223E-05	chr4	185746355	185746655	ENSG00000151726	protein_coding	ACSL1	-	185676749	185747972	inside	1617	1317	15	4	2
2.57297E-05	chr20	35096830	35097130	ENSG00000101335	protein_coding	MYL9	+	35169887	35178228	upstream	-73057	72757	7	11	12
2.57339E-05	chr16	84650153	84650453	ENSG00000103187	protein_coding	COTL1	-	84599200	84651683	inside	1530	1230	35	9	6
2.57339E-05	chr9	125667242	125667542	ENSG00000056586	protein_coding	RC3H2	-	125606835	125667562	inside	320	20	17	8	1
2.57796E-05	chr19	54693064	54693364	ENSG00000125505	protein_coding	MBOAT7	-	54677109	54693666	inside	602	302	16	10	4
2.57899E-05	chr7	133977779	133978079	ENSG00000231098	processed_transcript	AC_008154.4	+	133969252	133970807	downstream	8527	6972	28	9	11
2.5806E-05	chr20	57465402	57465702	ENSG00000225806	processed_transcript	RP1-309F20.3	-	57438583	57463881	upstream	-1521	1521	37	12	5
2.5806E-05	chr7	97736054	97736354	ENSG00000164715	protein_coding	LMTK2	+	97736197	97838945	overlapStart	-143	143	27	2	4
2.58191E-05	chr15	80189066	80189366	ENSG00000180953	protein_coding	ST20	-	80191185	80216077	downstream	27011	1819	43	5	3
2.58191E-05	chr22	37766551	37766851	ENSG00000249067	lincRNA	Z94160.1	+	37764001	37768753	inside	2550	1902	10	3	17
2.58907E-05	chr15	44068562	44068862	ENSG00000140264	protein_coding	SERF2	+	44069285	44094787	upstream	-723	423	29	5	6
2.59053E-05	chr3	40566136	40566436	ENSG00000172888	protein_coding	ZNF621	+	40566369	40616176	overlapStart	-233	67	13	6	2
2.59145E-05	chr16	47538593	47538893	ENSG00000244663	rRNA_pseudogene	AC_007599.2	+	47538630	47539299	overlapStart	-37	37	27	14	11
2.59145E-05	chr1	47902152	47902452	ENSG00000186564	protein_coding	FOXD2	+	47901689	47906363	inside	463	463	14	6	2
2.59268E-05	chr21	9827060	9827360	ENSG00000248681	lincRNA	CR381670.1	+	9738602	9744232	downstream	88458	82828	91	26	52
2.59993E-05	chr15	67368828	67369128	ENSG00000166949	protein_coding	SMAD3	+	67358183	67487533	inside	10645	10645	26	1	4
2.60912E-05	chr3	123304211	123304511	ENSG00000239523	processed_transcript	RP11-202D20.1	+	123304389	123363415	overlapStart	-178	122	0	11	11
2.61009E-05	chr10	105451631	105451931	ENSG00000222503	misc_RNA	Y_RNA	+	105432916	105433023	downstream	18715	18608	3	0	20
2.61078E-05	chr1	25559000	25559300	ENSG00000117614	protein_coding	SYF2	-	25549170	25558993	upstream	-7	7	14	5	7
2.61223E-05	chr5	56205830	56206130	ENSG00000225230	processed_transcript	AC_008937.3	-	56195868	56206541	inside	711	411	28	10	6
2.61249E-05	chr10	46090249	46090549	ENSG00000165406	protein_coding	MARCH8	-	45950035	46090354	overlapStart	105	105	11	11	2
2.61249E-05	chrX	15692904	15693204	ENSG00000186312	processed_transcript	CA5BP	+	15693039	15721474	overlapStart	-135	135	24	7	7
2.62045E-05	chr17	26699297	26699597	ENSG00000004139	protein_coding	SARM1	+	26699054	26725185	inside	243	243	15	3	5
2.62623E-05	chr1	117909575	117909875	ENSG00000198162	protein_coding	MAN1A2	+	117910071	118071494	upstream	-496	196	19	3	5
2.62742E-05	chr1	226251029	226251329	ENSG00000163041	protein_coding	H3F3A	+	226249552	226259702	inside	1477	1477	24	5	5
2.63593E-05	chr12	124068961	124069261	ENSG00000086598	protein_coding	TMED2	+	124069076	124082681	overlapStart	-115	115	17	8	3
2.63702E-05	chr6	108053090	108053390	ENSG00000146285	protein_coding	SCML4	-	108025308	108145521	inside	92431	27782	15	4	3
2.64069E-05	chr17	73511906	73512206	ENSG00000177303	protein_coding	CASKIN2	-	73496343	73511627	upstream	-279	279	32	5	5
2.64526E-05	chr8	56792292	56792592	ENSG00000147507	processed_transcript	LYN	+	56792386	56923933	overlapStart	-94	94	21	2	4
2.64646E-05	chr11	65479409	65479709	ENSG00000172977	protein_coding	KAT5	+	65479489	65487074	overlapStart	-80	80	22	7	2
2.64819E-05	chr1	229761031	229761331	ENSG00000135801	protein_coding	TAF5L	-	229728858	229761794	inside	763	463	19	6	6
2.6486E-05	chr3	187802891	187803191	ENSG00000234238	processed_transcript	RP11-430L16.1	+	187824884	187864808	upstream	-21993	21693	42	7	8
2.6486E-05	chr1	40780896	40781196	ENSG00000049089	protein_coding	COL9A2	-	40766159	40783488	inside	2592	2292	17	6	5
2.65096E-05	chr15	90118365	90118665	ENSG00000140534	protein_coding	C15orf42	+	90118713	90171250	upstream	-348	48	34	3	5
2.65096E-05	chr6	33290683	33290983	ENSG00000236104	protein_coding	ZBTB22	-	33282183	33285719	upstream	-4964	4964	15	6	5
2.65096E-05	chr10	63760036	63760336	ENSG00000221272	miRNA	AC_067742.1	+	63686695	63686777	downstream	73341	73259	25	9	9
2.65195E-05	chr2	92316103	92316403	ENSG00000223816	pseudogene	AC_128677.4	-	92222552	92223026	upstream	-93077	93077	0	0	42
2.65605E-05	chr1	167599258	167599558	ENSG00000198771	protein_coding	RCSD1	+	167599330	167675486	overlapStart	-72	72	20	3	7
2.65605E-05	chr18	33077463	33077763	ENSG00000153391	protein_coding	INO80C	-	33034786	33077955	inside	492	192	24	17	9
2.65847E-05	chr11	20385090	20385390	ENSG00000109854	protein_coding	HTATIP2	+	20385231	20405329	overlapStart	-141	141	0	3	1
2.65873E-05	chr4	71704792	71705092	ENSG00000132463	protein_coding	GRSF1	-	71681499	71705662	inside	870	570	8	8	10
2.65954E-05	chr10	88470962	88471262	ENSG00000252189	snoRNA	U3	-	88505597	88505706	downstream	34744	34335	18	6	3
2.66511E-05	chr1	109633338	109633638	ENSG00000215717	protein_coding	TMEM167B	+	109630883	109639556	inside	2455	2455	24	10	6
2.66559E-05	chr2	27594138	27594438	ENSG00000115234	protein_coding	SNX17	+	27593389	27599995	inside	749	749	43	8	3
2.67392E-05	chr12	54121336	54121636	ENSG00000012822	protein_coding	CALCOCO1	-	54104902	54121307	upstream	-29	29	20	12	6
2.67436E-05	chr2	169103363	169103663	ENSG00000198648	protein_coding	STK39	-	168810530	169104651	inside	1288	988	27	7	4
2.68139E-05	chrX	47695980	47696280	ENSG00000197779	protein_coding	ZNF81	+	47696301	47861960	upstream	-321	21	25	3	5
2.68256E-05	chr8	145550499	145550799	ENSG00000185000	protein_coding	DGAT1	-	145538252	145550567	overlapStart	68	68	34	5	3
2.68336E-05	chr1	241682830	241683130	ENSG00000091483	protein_coding	FH	-	241660903	241683061	overlapStart	231	69	26	6	4
2.68902E-05	chr15	91260089	91260389	ENSG00000197299	protein_coding	BLM	+	91260558	91358692	upstream	-469	169	18	13	11
2.69712E-05	chr19	39390555	39390855	ENSG00000104825	protein_coding	NFKBIB	+	39390615	39399531	overlapStart	-60	60	22	10	0
2.70174E-05	chr1	36622341	36622641	ENSG00000116871	protein_coding	MAP7D1	+	36621194	36646450	inside	1147	1147	30	6	1
2.70174E-05	chrX	10124719	10125019	ENSG00000073464	protein_coding	CLCN4	+	10125024	10205700	upstream	-305	5	15	2	2
2.70356E-05	chr11	77705946	77706246	ENSG00000149262	protein_coding	INTS4	-	77589768	77705717	upstream	-229	229	17	6	4
2.70545E-05	chr6	15901914	15902214	ENSG00000214027	pseudogene	RP11-401E14.1	+	15935013	15935548	upstream	-33099	32799	13	19	8
2.71216E-05	chr6	126307515	126307815	ENSG00000066651	protein_coding	TRMT11	+	126307576	126360937	overlapStart	-61	61	25	10	4
2.71486E-05	chr19	12992222	12992522	ENSG00000105612	protein_coding	DNASE2	-	12986023	12992335	overlapStart	113	113	16	5	3
2.72566E-05	chr1	228678202	228678502	ENSG00000168159	protein_coding	RNF187	+	228674762	228683467	inside	3440	3440	4	3	3
2.72876E-05	chr10	35625325	35625625	ENSG00000200097	snRNA	U6	-	35539887	35539980	upstream	-85345	85345	23	6	6
2.72876E-05	chr2	100864231	100864531	ENSG00000232084	processed_transcript	AC_104782.3	+	100824716	100867946	inside	39515	3415	9	7	6
2.72876E-05	chr9	131445894	131446194	ENSG00000119335	protein_coding	SET	+	131445703	131458679	inside	191	191	21	7	8
2.72876E-05	chr15	93579205	93579505	ENSG00000182175	protein_coding	RGMA	-	93586637	93632433	downstream	53228	7132	21	6	11
2.73493E-05	chr16	56998528	56998828	ENSG00000087237	protein_coding	CETP	+	56995762	57017757	inside	2766	2766	21	5	3
2.73673E-05	chr3	169898832	169899132	ENSG00000173889	protein_coding	PHC3	-	169804520	169899537	inside	705	405	27	6	7
2.73673E-05	chr12	1799806	1800106	ENSG00000006831	protein_coding	ADIPOR2	+	1800193	1897844	upstream	-387	87	20	3	3
2.74312E-05	chr6	3162993	3163293	ENSG00000137267	protein_coding	TUBB2A	-	3153903	3157760	upstream	-5233	5233	23	10	5
2.74589E-05	chr17	27055579	27055879	ENSG00000160602	protein_coding	NEK8	+	27055832	27069784	overlapStart	-253	47	19	3	8
2.75711E-05	chr12	57481010	57481310	ENSG00000166886	protein_coding	NAB2	+	57482677	57489258	upstream	-1667	1367	15	6	5
2.75734E-05	chr16	279164	279464	ENSG00000007392	protein_coding	LUC7L	-	238968	279462	overlapStart	298	2	29	13	3
2.75734E-05	chr13	26827969	26828269	ENSG00000132964	protein_coding	CDK8	+	26828276	26979375	upstream	-307	7	20	7	10
2.75887E-05	chr19	2613994	2614294	ENSG00000235230	lincRNA	AC_011542.1	-	2414256	2611860	upstream	-2134	2134	27	22	1
2.75887E-05	chr1	107599450	107599750	ENSG00000198890	protein_coding	PRMT6	+	107599301	107601916	inside	149	149	20	1	6
2.76041E-05	chr11	30364319	30364619	ENSG00000152219	protein_coding	C11orf46	+	30344656	30359768	downstream	19663	4551	15	19	8
2.76041E-05	chr8	101964139	101964439	ENSG00000164924	protein_coding	YWHAZ	-	101930804	101965616	inside	1477	1177	17	11	8
2.76123E-05	chr19	38714953	38715253	ENSG00000011332	protein_coding	DPF1	-	38701646	38720354	inside	5401	5101	20	13	5
2.76123E-05	chr19	17236596	17236896	ENSG00000099331	protein_coding	MYO9B	+	17212466	17324103	inside	24130	24130	14	19	2
2.76368E-05	chr9	36190882	36191182	ENSG00000122705	protein_coding	CLTA	+	36190892	36304778	overlapStart	-10	10	18	7	7
2.76436E-05	chr16	17556201	17556501	ENSG00000103489	protein_coding	XYLT1	-	17201254	17564738	inside	8537	8237	30	1	8
2.76577E-05	chr7	98972126	98972426	ENSG00000130429	protein_coding	ARPC1B	+	98971872	98992424	inside	254	254	31	5	7
2.77143E-05	chr12	57849866	57850166	ENSG00000139269	protein_coding	INHBE	+	57849096	57851789	inside	770	770	14	1	6
2.77436E-05	chr4	26322223	26322523	ENSG00000251653	processed_transcript	RP11-239C17.1	-	26432311	26433173	downstream	110950	109788	9	5	2
2.7744E-05	chr8	145150945	145151245	ENSG00000179091	protein_coding	CYC1	+	145149960	145152427	inside	985	985	38	6	8
2.78119E-05	chr3	195622800	195623100	ENSG00000224614	processed_transcript	AC_124944.2	+	195634947	195638128	upstream	-12147	11847	33	7	3
2.78538E-05	chr16	68108701	68109001	ENSG00000072736	protein_coding	NFATC3	+	68119375	68263162	upstream	-10674	10374	29	14	2
2.7868E-05	chr1	15737022	15737322	ENSG00000142634	protein_coding	EFHD2	+	15736391	15756839	inside	631	631	13	8	8
2.79228E-05	chr10	104192191	104192491	ENSG00000107874	protein_coding	CUEDC2	-	104183002	104192418	overlapStart	227	73	28	5	9
2.79919E-05	chr9	133709971	133710271	ENSG00000188710	protein_coding	QRFP	-	133768815	133769225	downstream	59254	58544	39	10	15
2.79919E-05	chr11	66405871	66406171	ENSG00000173933	protein_coding	RBM4	+	66406088	66433768	overlapStart	-217	83	25	10	6
2.80311E-05	chr1	1774196	1774496	ENSG00000248957	lincRNA	AL109917.1	+	1815600	1818638	upstream	-41404	41104	21	2	5
2.81113E-05	chr17	28618253	28618553	ENSG00000108578	protein_coding	BLMH	-	28575223	28619074	inside	821	521	26	10	8
2.8118E-05	chr11	450033	450333	ENSG00000174915	protein_coding	PTDSS2	+	450280	491399	overlapStart	-247	53	25	11	2
2.8153E-05	chr2	9983593	9983893	ENSG00000115750	protein_coding	TAF1B	+	9973981	10074537	inside	9612	9612	17	7	6
2.81808E-05	chr18	3247691	3247991	ENSG00000101608	protein_coding	MYL12A	+	3247528	3256234	inside	163	163	20	7	7
2.82248E-05	chr7	129844998	129845298	ENSG00000146842	protein_coding	TMEM209	-	129804555	129847610	inside	2612	2312	44	8	12
2.82248E-05	chr17	4890608	4890908	ENSG00000108509	protein_coding	CAMTA2	-	4871293	4890951	inside	343	43	15	11	3
2.82414E-05	chr20	52551852	52552152	ENSG00000236352	processed_transcript	AC_005220.3	+	52556699	52559047	upstream	-4847	4547	9	8	10
2.82769E-05	chr12	57853379	57853679	ENSG00000111087	protein_coding	GLI1	+	57853934	57866045	upstream	-555	255	20	6	3
2.83667E-05	chr22	23611965	23612265	ENSG00000230701	pseudogene	SHFM3P1	+	23605323	23606541	downstream	6642	5424	23	10	3
2.83718E-05	chr21	18985007	18985307	ENSG00000154640	protein_coding	BTG3	-	18965971	18985265	overlapStart	258	42	25	7	3
2.84192E-05	chr16	89788472	89788772	ENSG00000075399	protein_coding	C16orf7	-	89773541	89787394	upstream	-1078	1078	34	0	7
2.84192E-05	chr17	78914691	78914991	ENSG00000240270	pseudogene	CTD-2561B21.1	+	78950254	78950748	upstream	-35563	35263	25	0	4
2.84352E-05	chr22	46749026	46749326	ENSG00000100416	protein_coding	TRMU	+	46726772	46753237	inside	22254	3911	45	16	8
2.84608E-05	chr1	1610386	1610686	ENSG00000189339	protein_coding	RP11-345P4.4	-	1592939	1624167	inside	13781	13481	13	5	4
2.85295E-05	chr11	71639866	71640166	ENSG00000137522	protein_coding	RNF121	+	71639747	71708643	inside	119	119	24	0	1
2.85336E-05	chr16	81779781	81780081	ENSG00000197943	protein_coding	PLCG2	+	81812907	81991898	upstream	-33126	32826	32	9	2
2.85413E-05	chr4	140478020	140478320	ENSG00000145391	protein_coding	SETD7	-	140417243	140477928	upstream	-92	92	26	9	4
2.8597E-05	chr18	43748033	43748333	ENSG00000152242	protein_coding	C18orf25	+	43753988	43846954	upstream	-5955	5655	30	3	3
2.85971E-05	chr1	31229446	31229746	ENSG00000162511	protein_coding	LAPTM5	-	31205316	31230683	inside	1237	937	10	4	3
2.8604E-05	chr1	27762335	27762635	ENSG00000241169	processed_transcript	RP4-752I6.1	+	27783709	27786093	upstream	-21374	21074	14	7	13
2.86152E-05	chr11	62559249	62559549	ENSG00000168569	protein_coding	TMEM223	-	62557788	62559486	overlapStart	237	63	29	5	3
2.86686E-05	chr10	74057276	74057576	ENSG00000168209	protein_coding	DDIT4	+	74033678	74035794	downstream	23598	21482	16	1	9
2.87039E-05	chr8	61592094	61592394	ENSG00000171316	protein_coding	CHD7	+	61591339	61779463	inside	755	755	20	7	3
2.87511E-05	chr1	33592802	33593102	ENSG00000142920	protein_coding	ADC	+	33546705	33586131	downstream	46097	6671	24	1	3
2.88199E-05	chr2	190627246	190627546	ENSG00000128694	protein_coding	OSGEPL1	-	190611386	190627924	inside	678	378	33	8	3
2.88286E-05	chr5	171538308	171538608	ENSG00000072786	protein_coding	STK10	-	171469074	171615346	inside	77038	69234	23	9	6
2.88286E-05	chr6	26520663	26520963	ENSG00000199289	snRNA	U6	-	26519579	26519686	upstream	-977	977	11	7	4
2.88395E-05	chr19	38146829	38147129	ENSG00000120784	protein_coding	ZFP30	-	38123389	38146313	upstream	-516	516	16	0	2
2.88834E-05	chr20	31109541	31109841	ENSG00000245977	lincRNA	AL133343.1	+	31097762	31142122	inside	11779	11779	14	4	4
2.89038E-05	chr19	39368699	39368999	ENSG00000187994	protein_coding	RINL	-	39358470	39368894	overlapStart	195	105	19	4	6
2.89236E-05	chr14	100704819	100705119	ENSG00000100811	protein_coding	YY1	+	100705322	100749129	upstream	-503	203	21	3	2
2.89342E-05	chr10	3214825	3215125	ENSG00000107959	protein_coding	PITRM1	-	3179920	3215003	overlapStart	178	122	21	4	6
2.89664E-05	chr5	56112434	56112734	ENSG00000095015	protein_coding	MAP3K1	+	56111401	56191979	inside	1033	1033	21	2	7
2.89873E-05	chr13	74707835	74708135	ENSG00000118922	protein_coding	KLF12	-	74260150	74708394	inside	559	259	17	8	10
2.90006E-05	chr10	75012198	75012498	ENSG00000182180	protein_coding	MRPS16	-	75007165	75012451	overlapStart	253	47	41	7	9
2.90107E-05	chr7	100485358	100485658	ENSG00000176125	protein_coding	UFSP1	-	100486346	100487339	downstream	1981	688	32	4	4
2.90351E-05	chr16	75143873	75144173	ENSG00000247033	lincRNA	AC_099508.1	-	75142499	75144610	inside	737	437	2	10	0
2.90527E-05	chr11	121322846	121323146	ENSG00000137642	protein_coding	SORL1	+	121322961	121504471	overlapStart	-115	115	40	5	5
2.9107E-05	chr13	100072491	100072791	ENSG00000238241	pseudogene	RP11-178C10.3	-	100060035	100061316	upstream	-11175	11175	20	14	5
2.9107E-05	chr2	86850985	86851285	ENSG00000239305	protein_coding	RNF103	-	86830516	86850989	overlapStart	4	4	17	9	5
2.92093E-05	chr6	107435437	107435737	ENSG00000178409	protein_coding	BEND3	-	107386386	107436473	inside	1036	736	20	3	6
2.92729E-05	chr19	45519612	45519912	ENSG00000104856	protein_coding	RELB	+	45504695	45541452	inside	14917	14917	9	15	6
2.93066E-05	chr8	17941421	17941721	ENSG00000245281	lincRNA	AC_124242.2	+	17942377	17955126	upstream	-956	656	34	8	8
2.93085E-05	chr17	45000353	45000653	ENSG00000108433	protein_coding	GOSR2	+	45000486	45022263	overlapStart	-133	133	20	6	4
2.93085E-05	chr20	62273428	62273728	ENSG00000197457	protein_coding	STMN3	-	62271061	62284780	inside	11352	2367	12	3	7
2.93234E-05	chr8	125487377	125487677	ENSG00000170881	protein_coding	RNF139	+	125487008	125500846	inside	369	369	26	4	10
2.93234E-05	chr5	176852914	176853214	ENSG00000131187	protein_coding	F12	-	176829141	176836577	upstream	-16337	16337	9	2	1
2.93255E-05	chr2	43397073	43397373	ENSG00000152518	protein_coding	ZFP36L2	-	43449541	43453748	downstream	56675	52168	15	4	8
2.93864E-05	chr16	87984466	87984766	ENSG00000172530	protein_coding	BANP	+	87984042	88110924	inside	424	424	38	12	6
2.94316E-05	chr3	128444764	128445064	ENSG00000075785	protein_coding	RAB7A	+	128444965	128533639	overlapStart	-201	99	8	7	7
2.95072E-05	chr6	36720870	36721170	ENSG00000220349	pseudogene	RP3-431A14.4	+	36704827	36705763	downstream	16043	15107	14	9	3
2.95628E-05	chr17	36861289	36861589	ENSG00000108292	protein_coding	MLLT6	+	36861795	36886056	upstream	-506	206	18	9	3
2.95818E-05	chr2	166810524	166810824	ENSG00000123607	protein_coding	TTC21B	-	166713985	166810353	upstream	-171	171	18	9	9
2.96181E-05	chr9	15422568	15422868	ENSG00000164975	protein_coding	SNAPC3	+	15422702	15465951	overlapStart	-134	134	29	12	3
2.96278E-05	chr11	44087614	44087914	ENSG00000110455	protein_coding	ACCS	+	44087729	44105569	overlapStart	-115	115	0	37	1
2.96278E-05	chr11	64215816	64216116	ENSG00000181908	protein_coding	AP_003774.4	+	64216546	64219126	upstream	-730	430	33	16	9
2.96278E-05	chr19	38537004	38537304	ENSG00000221258	miRNA	AC_011465.1	-	38544518	38544605	downstream	7601	7214	27	5	5
2.96459E-05	chrX	131623366	131623666	ENSG00000076770	protein_coding	MBNL3	-	131506029	131623996	inside	630	330	25	4	2
2.97051E-05	chr10	104159237	104159537	ENSG00000077150	protein_coding	NFKB2	+	104154229	104162281	inside	5008	2744	26	2	3
2.97073E-05	chr10	43932302	43932602	ENSG00000243660	protein_coding	ZNF487	+	43932282	43991517	inside	20	20	9	8	2
2.97138E-05	chr17	63119445	63119745	ENSG00000108370	protein_coding	RGS9	+	63133549	63223819	upstream	-14104	13804	8	2	2
2.9717E-05	chr15	57179395	57179695	ENSG00000248500	lincRNA	AC_090517.2	-	57151866	57210697	inside	31302	27529	36	4	2
2.9717E-05	chr12	27167179	27167479	ENSG00000064115	protein_coding	TM7SF3	-	27124519	27167339	overlapStart	160	140	15	5	5
2.97346E-05	chr2	27545719	27546019	ENSG00000115204	protein_coding	MPV17	-	27532360	27548547	inside	2828	2528	16	7	6
2.97368E-05	chr22	35772914	35773214	ENSG00000100292	protein_coding	HMOX1	+	35776354	35790207	upstream	-3440	3140	11	5	5
2.9742E-05	chr19	2061712	2062012	ENSG00000099875	protein_coding	MKNK2	-	2037481	2051243	upstream	-10469	10469	11	6	2
2.97424E-05	chr3	171757154	171757454	ENSG00000075420	protein_coding	FNDC3B	+	171757418	172119455	overlapStart	-264	36	35	6	6
2.97551E-05	chr6	5303505	5303805	ENSG00000220446	pseudogene	RP3-520B18.1	-	5291291	5291628	upstream	-11877	11877	6	10	7
2.98193E-05	chr19	50393308	50393608	ENSG00000204673	protein_coding	AKT1S1	-	50372295	50381716	upstream	-11592	11592	52	0	0
2.98358E-05	chr18	46478988	46479288	ENSG00000101665	protein_coding	SMAD7	-	46446223	46477081	upstream	-1907	1907	11	3	3
2.98358E-05	chr10	73454303	73454603	ENSG00000214688	protein_coding	C10orf105	-	73471467	73497581	downstream	43278	16864	18	7	3
2.98595E-05	chr13	46038995	46039295	ENSG00000136152	protein_coding	COG3	+	46039060	46110765	overlapStart	-65	65	4	8	6
2.98624E-05	chr7	107531503	107531803	ENSG00000091140	protein_coding	DLD	+	107531415	107572175	inside	88	88	40	0	7
2.98715E-05	chr6	43021355	43021655	ENSG00000044090	protein_coding	CUL7	-	43005355	43021437	overlapStart	82	82	13	9	1
2.99025E-05	chr3	194814861	194815161	ENSG00000233303	processed_transcript	AC_106705.2	+	194815317	194816786	upstream	-456	156	16	4	3
2.99215E-05	chr1	61547553	61547853	ENSG00000248141	lincRNA	AC_096947.1	+	61590158	61597315	upstream	-42605	42305	21	12	11
2.99283E-05	chr14	69821124	69821424	ENSG00000100632	protein_coding	ERH	-	69846840	69865021	downstream	43897	25416	26	1	5
2.99653E-05	chr19	4077865	4078165	ENSG00000178951	protein_coding	ZBTB7A	-	4045217	4066816	upstream	-11049	11049	12	15	5
