ProbeName	p-value	FCAbsolute	regulation	[Control](raw)	[DMH](raw)	[Control](normalized)	[DMH](normalized)	GenbankAccession	GenomicCoordinates	GeneSymbol	Description	UniGeneID	EntrezGeneID	EnsemblID	TIGRID
A_52_P491842	0.001669111	1.7554336	up	180.24153	657.0313	2.2859244	3.0977519	NM_023336	chr2:27309931-27309872	Brd3	Mus musculus bromodomain containing 3 (Brd3), transcript variant 3, mRNA [NM_023336]	Mm.28721	67382	ENSMUST00000154316	TC1763856
A_52_P493394	0.009812912	1.8379339	up	159.25316	608.4017	2.0881894	2.9662743	NM_025783	chr6:71502450-71510946	Vps24	Mus musculus vacuolar protein sorting 24 (yeast) (Vps24), mRNA [NM_025783]	Mm.181278	66700	ENSMUST00000065364	TC1698853
A_52_P260145	0.001184337	2.0458171	up	8808.985	37443.66	7.8962007	8.928878		chr18:016433207-016433149
A_52_P675996	0.00266037	2.1995635	up	216.05925	957.8394	2.5057824	3.6429996	NM_010638	chr19:23239337-23239396	Klf9	Mus musculus Krdownpel-like factor 9 (Klf9), mRNA [NM_010638]	Mm.291595	16601	ENSMUST00000036884	NP_046296
A_52_P626770	0.001588116	3.2503445	up	25.493532	165.64507	-0.5910797	1.1095129	NM_010561	chr9:21204240-21204417	Ilf3	Mus musculus interleukin enhancer binding factor 3 (Ilf3), transcript variant 1, mRNA [NM_010561]	Mm.440026	16201	ENSMUST00000067646	TC1651440
A_51_P244892	0.014741598	3.7183943	up	25.884798	176.25014	-0.69329506	1.2013847	NM_021501	chr10:80619797-80618633	Pias4	Mus musculus protein inhibitor of activated STAT 4 (Pias4), mRNA [NM_021501]	Mm.34428	59004	ENSMUST00000005064	TC1579881
A_52_P431859	0.000342405	2.28591	up	892.7605	4189.7896	4.575692	5.7684608	AK167772	chr13:63403319-63403378	2010111I01Rik	RIKEN cDNA 2010111I01 gene Gene [Source:MGI Symbol;Acc:MGI:1919311] [ENSMUST00000021911]	Mm.188105	72061	ENSMUST00000021911	TC1704721
A_52_P536735	0.061229493	1.6183323	up	212.64488	675.36743	2.4440162	3.138524	NM_016677	chr12:17793313-17794369	Hpcal1	Mus musculus hippocalcin-like 1 (Hpcal1), mRNA [NM_016677]	Mm.477743	53602	ENSMUST00000101548	TC1600491
A_51_P290191	0.046001673	1.6928576	up	28.389929	99.26535	-0.41534886	0.34411177	NM_008243	chr9:107987213-107987272	Mst1	Mus musculus macrophage stimulating 1 (hepatocyte growth factor-like) (Mst1), mRNA [NM_008243]	Mm.8369	15235	ENSMUST00000035211	TC1583338
A_52_P221776	0.001401713	1.6446385	up	666.17285	2258.2292	4.162768	4.8805385	NM_010616	chr4:62826770-62826711	Kif12	Mus musculus kinesin family member 12 (Kif12), mRNA [NM_010616]	Mm.216057	16552	ENSMUST00000030042	TC1584697
A_52_P421096	6.76E-05	1.6650249	up	319.11142	1097.7452	3.1036408	3.8391845	NM_029752	chr5:125935031-125935090	Bri3bp	Mus musculus Bri3 binding protein (Bri3bp), mRNA [NM_029752]	Mm.290720	76809	ENSMUST00000049040	TC1580298
A_51_P116407	0.001005744	2.5741355	up	51.895626	270.22275	0.4536244	1.8177124	NM_013753	chr10:60782819-60782760	X99384	Mus musculus cDNA sequence X99384 (X99384), mRNA [NM_013753]	Mm.269699	27355	ENSMUST00000020289	TC1576249
A_52_P552289	0.029679194	3.0763297	up	257.23996	1428.6818	2.5992036	4.2204137		chr1:4678903-4678724
A_52_P32121	0.002134687	1.6309422	up	499.13977	1681.3922	3.7422218	4.4479275	NM_175451	chr10:83990262-83990203	Ckap4	Mus musculus cytoskeleton-associated protein 4 (Ckap4), mRNA [NM_175451]	Mm.334999	216197	ENSMUST00000053871	TC1602133
A_51_P145132	0.001906388	14.005931	up	68.63803	1878.3558	0.7347544	4.5427203	NM_010779	chr14:56678648-56678589	Mcpt4	Mus musculus mast cell protease 4 (Mcpt4), mRNA [NM_010779]	Mm.439684	17227	ENSMUST00000043249	TC1583116
A_51_P159610	0.016786128	2.5233598	up	106.30247	515.2764	1.4117538	2.7470996	NM_207202	chrX:7309502-7309443	Ccdc120	Mus musculus coiled-coil domain containing 120 (Ccdc120), mRNA [NM_207202]	Mm.63342	54648	ENSMUST00000033490	TC1608627
A_51_P221972	0.001477033	2.0516882	up	125.47703	522.6939	1.732587	2.7693985	NM_027446	chr16:5248675-5247651	Fam86	Mus musculus family with sequence similarity 86 (Fam86), mRNA [NM_027446]	Mm.45780	70511	ENSMUST00000139584	TC1772177
A_52_P12877	0.002102818	3.8967998	up	2497.7058	19030.008	5.9930205	7.9553103	NM_031165	chr9:40611142-40611201	Hspa8	Mus musculus heat shock protein 8 (Hspa8), mRNA [NM_031165]	Mm.290774	15481	ENSMUST00000015800	TC1633150
A_51_P404193	0.000104189	17.126919	up	42.448463	1431.3934	0.121553265	4.219747	NM_022435	chr2:70315688-70315747	Sp5	Mus musculus trans-acting transcription factor 5 (Sp5), mRNA [NM_022435]	Mm.423397	64406	ENSMUST00000100043	TC1589176
A_52_P502684	0.001614917	2.762488	up	202.08191	1155.3945	2.4436224	3.9095905	NM_007999	chr19:10274234-10274175	Fen1	Mus musculus flap structure specific endonuclease 1 (Fen1), mRNA [NM_007999]	Mm.2952	14156	ENSMUST00000142241	TC1572233
A_51_P282630	0.003451444	1.8062305	up	648.02527	2377.4775	4.101396	4.954378	NM_030880	chr2:91104743-91104802	Pacsin3	Mus musculus protein kinase C and casein kinase substrate in neurons 3 (Pacsin3), mRNA [NM_030880]	Mm.236650	80708	ENSMUST00000028694	TC1576833
A_52_P463936	0.020200884	1.7667978	up	1856.7855	6648.992	5.611698	6.432835	NM_015783	chr4:155573981-155573922	Isg15	Mus musculus ISG15 ubiquitin-like modifier (Isg15), mRNA [NM_015783]	Mm.4950	100038882	ENSMUST00000085425	TC1739491
A_51_P342318	5.21E-07	1.7090375	up	150.3442	530.7924	2.0182238	2.7914078	NM_026409	chr5:125018133-125018620	Ddx55	Mus musculus DEAD (Asp-Glu-Ala-Asp) box polypeptide 55 (Ddx55), mRNA [NM_026409]	Mm.281601	67848	ENSMUST00000071057	TC1579929
A_52_P546513	0.007951452	2.525732	up	44.726948	227.42444	0.21659596	1.5532976	AK144461	chr14:34957632-34957573	Ppyr1	pancreatic polypeptide receptor 1 Gene [Source:MGI Symbol;Acc:MGI:105374] [ENSMUST00000052164]	Mm.57059	19065	ENSMUST00000052164	TC1588903
A_52_P103639	0.000404702	1.9709699	up	37.705074	153.96193	0.027408123	1.0063139	NM_133700	chr7:120469364-120469305	Btbd10	Mus musculus BTB (POZ) domain containing 10 (Btbd10), mRNA [NM_133700]	Mm.238034	68815	ENSMUST00000135510	TC1576608
A_51_P391996	0.001279674	4.4641037	up	922.3891	8076.225	4.560654	6.7190247	NM_001081274	chr4:148524871-148524812	Pgd	Mus musculus phosphogluconate dehydrogenase (Pgd), mRNA [NM_001081274]	Mm.252080	110208	ENSMUST00000084124	NP_398571
A_51_P417077	0.002304276	1.7739302	up	89.94662	330.24216	1.2791921	2.1061413	NM_011700	chr9:118980340-118980399	Vill	Mus musculus villin-like (Vill), transcript variant 2, mRNA [NM_011700]	Mm.83817	22351	ENSMUST00000074734	TC1582545
A_52_P620054	0.000626951	2.4473445	up	48.96464	245.58148	0.3824687	1.6736859	AK129075	chr1:74747353-74747412	Ttll4	tubulin tyrosine ligase-like family, member 4 Gene [Source:MGI Symbol;Acc:MGI:1914784] [ENSMUST00000042125]	Mm.260714	67534	ENSMUST00000042125	TC1629939
A_51_P511918	0.003247711	2.8000395	up	16.77433	97.93278	-1.1604351	0.32501206	NM_053143	chr18:37650536-37650595	Pcdhb18	Mus musculus protocadherin beta 18 (Pcdhb18), mRNA [NM_053143]	Mm.196852	93889	ENSMUST00000055949	TC1604425
A_52_P519865	0.043483578	1.7673348	up	375.507	1304.1823	3.263963	4.0855384	NM_172723	chr5:139748195-139748136	Adap1	Mus musculus ArfGAP with dual PH domains 1 (Adap1), mRNA [NM_172723]	Mm.297819	231821	ENSMUST00000110865	TC1580132
A_52_P226788	0.003851149	3.0357804	up	67.41434	401.41357	0.7865264	2.388594	NM_133185	chr16:5010218-5010159	Rogdi	Mus musculus rogdi homolog (Drosophila) (Rogdi), mRNA [NM_133185]	Mm.27792	66049	ENSMUST00000023191	TC1576283
A_51_P312166	0.012537808	2.071918	up	53.54198	219.51054	0.46668038	1.5176474	NM_019663	chr9:62743672-62741042	Pias1	Mus musculus protein inhibitor of activated STAT 1 (Pias1), mRNA [NM_019663]	Mm.479179	56469	ENSMUST00000116566	TC1725778
A_51_P255853	8.56E-05	4.6769896	up	16.134161	153.7672	-1.2222215	1.0033587	M59764	chr4:114744223-114744283	Tal1	Murine helix-loop-helix protein mRNA, complete cds. [M59764]	Mm.439685	21349
A_51_P344407	0.08232655	2.3999214	up	401.26086	1702.9315	3.2085018	4.471489	NM_013543	chr17:34164427-34164368	H2-Ke6	Mus musculus H2-K region expressed gene 6 (H2-Ke6), mRNA [NM_013543]	Mm.275452	14979	ENSMUST00000045467	TC1686998
A_51_P369998	0.004412198	3.226783	up	64.77857	425.66678	0.7652955	2.4553921	NM_172951	chr12:30886143-30880458	Sntg2	Mus musculus syntrophin, gamma 2 (Sntg2), mRNA [NM_172951]	Mm.279765	268534	ENSMUST00000133324	NP_745420
A_52_P84384	0.001467358	11.996434	up	311.17538	7071.655	2.915678	6.5002117	NM_010227	chrX:71470147-71469314	Flna	Mus musculus filamin, alpha (Flna), mRNA [NM_010227]	Mm.295533	192176	ENSMUST00000130007	TC1671621
A_51_P373112	0.007437781	1.5931613	up	439.75345	1453.5511	3.5717156	4.243608	NM_145943	chr1:182791262-182791321	BC031781	Mus musculus cDNA sequence BC031781 (BC031781), mRNA [NM_145943]	Mm.272625	208768	ENSMUST00000038091	TC1574838
A_51_P484030	0.003970832	2.0823703	up	236.58882	993.7209	2.638468	3.6966946	NM_010717	chr5:135131998-135131939	Limk1	Mus musculus LIM-domain containing, protein kinase (Limk1), mRNA [NM_010717]	Mm.15409	16885	ENSMUST00000111233	TC1583565
A_51_P324228	0.000505015	3.5910192	up	88.51312	654.6758	1.2462007	3.090594	NM_009122	chr17:51879196-51879137	Satb1	Mus musculus special AT-rich sequence binding protein 1 (Satb1), transcript variant 2, mRNA [NM_009122]	Mm.311655	20230	ENSMUST00000140979	TC1575457
A_52_P21574	0.000549677	9.850234	up	115.13495	2178.3267	1.5289279	4.829086	NM_001114088	chr13:55600367-55600308	Pdlim7	Mus musculus PDZ and LIM domain 7 (Pdlim7), transcript variant a, mRNA [NM_001114088]	Mm.275648	67399	ENSMUST00000109909	TC1654814
A_52_P336157	0.042224735	1.6151992	up	414.38525	1326.4073	3.4206722	4.1123843	NM_030035	chr16:36932370-36932429	Golgb1	Mus musculus golgi autoantigen, golgin subfamily b, macrogolgin 1 (Golgb1), mRNA [NM_030035]	Mm.244815	224139	ENSMUST00000039855	TC1603343
A_52_P386558	0.000496319	1.8040072	up	34.607304	129.38147	-0.09776068	0.7534444	AK019982	chr11:105452043-105452102	Tanc2	Mus musculus 8 days embryo whole body cDNA, RIKEN full-length enriched library, clone:5730590C14 product:unclassifiable, full insert sequence. [AK019982]		77097		NP_739741
A_51_P247157	0.008030593	2.1962006	up	921.0537	4022.6055	4.575445	5.710455	NM_008258	chr11:115359265-115359206	Hn1	Mus musculus hematological and neurological expressed sequence 1 (Hn1), mRNA [NM_008258]	Mm.1775	15374	ENSMUST00000021083	TC1651985
A_52_P349298	0.001484058	1.5845243	up	18.001677	59.123688	-1.0399222	-0.37587246	NM_027434	chr2:157869169-157869228	Rprd1b	Mus musculus regulation of nuclear pre-mRNA domain containing 1B (Rprd1b), mRNA [NM_027434]	Mm.290810	70470	ENSMUST00000109517	TC1604774
A_51_P283464	0.007463765	2.2352607	up	226.44482	1004.8361	2.5513682	3.7118113	NM_133788	chr4:151680726-151680785	Icmt	Mus musculus isoprenylcysteine carboxyl methyltransferase (Icmt), mRNA [NM_133788]	Mm.277464	57295	ENSMUST00000116087	TC1756456
A_51_P286488	0.001836464	4.6907864	up	109.95444	1037.4757	1.5023457	3.7321756	NM_133662	chr17:35959528-35959587	Ier3	Mus musculus immediate early response 3 (Ier3), mRNA [NM_133662]	Mm.25613	15937	ENSMUST00000003635	TC1771440
A_52_P460800	0.026751991	1.693005	up	14.302587	50.63617	-1.3846645	-0.6250784	NM_020051	chr7:116871211-116871152	Ascl3	Mus musculus achaete-scute complex homolog 3 (Drosophila) (Ascl3), mRNA [NM_020051]	Mm.29275	56787	ENSMUST00000035372	TC1589576
A_52_P18816	0.000803759	1.6708691	up	220.76189	765.1285	2.5758793	3.316478	NM_019650	chr11:103539572-103539513	Gosr2	Mus musculus golgi SNAP receptor complex member 2 (Gosr2), mRNA [NM_019650]	Mm.195451	56494	ENSMUST00000021329	TC1572466
A_52_P438467	0.001273555	3.2765894	up	41.252792	284.55954	0.15193923	1.8641342		chr1:113704168-113703810
A_52_P492601	0.012558217	3.5651002	up	60.143402	397.94186	0.5424738	2.3764164	NM_153136	chr14:70978915-70979182	Nudt18	Mus musculus nudix (nucleoside diphosphate linked moiety X)-type motif 18 (Nudt18), mRNA [NM_153136]	Mm.34191	213484	ENSMUST00000089049	TC1741288
A_51_P251256	0.002263887	3.7982917	up	99.99694	743.6419	1.3518319	3.2771826	NM_009195	chr8:108467742-108467683	Slc12a4	Mus musculus solute carrier family 12, member 4 (Slc12a4), mRNA [NM_009195]	Mm.292447	20498	ENSMUST00000034370	NP_1289714
A_52_P86561	0.020884197	1.9096543	up	23.942842	91.37409	-0.6883974	0.24491405	NM_134025	chr11:83112001-83111942	Pex12	Mus musculus peroxisomal biogenesis factor 12 (Pex12), mRNA [NM_134025]	Mm.102205	103737	ENSMUST00000136369	TC1684009
A_51_P105908	6.65E-05	1.958393	up	29.949903	120.59403	-0.31568035	0.65399		chr12:63804610-63804551
A_51_P234330	0.002583927	2.033459	up	975.7741	4010.193	4.685148	5.7090836	NM_133641	chr6:83102402-83102461	Rtkn	Mus musculus rhotekin (Rtkn), transcript variant 3, mRNA [NM_133641]	Mm.4139	20166	ENSMUST00000087938	TC1576204
A_52_P528600	0.0352665	1.7546781	up	106.06323	379.81808	1.4748691	2.2860756	NM_008245	chr19:37514969-37515028	Hhex	Mus musculus hematopoietically expressed homeobox (Hhex), mRNA [NM_008245]	Mm.33896	15242	ENSMUST00000025944	TC1595953
A_52_P72587	0.000461843	2.276448	up	32.266598	152.92017	-0.19591045	0.9908741	NM_008859	chr2:11222026-11222085	Prkcq	Mus musculus protein kinase C, theta (Prkcq), mRNA [NM_008859]	Mm.329993	18761	ENSMUST00000028118	TC1596852
A_51_P115441	0.000176279	4.15237	up	82.22426	689.6414	1.1151934	3.1691284	NM_009468	chr18:43488019-43485523	Dpysl3	Mus musculus dihydropyrimidinase-like 3 (Dpysl3), transcript variant 2, mRNA [NM_009468]	Mm.8180	22240	ENSMUST00000025379	TC1574208
A_52_P94150	0.000212666	3.3827825	up	292.40848	2051.5078	2.9833176	4.741528	NR_033590	chr8:29193752-29193693	Gm8096	Mus musculus predicted gene 8096 (Gm8096), non-coding RNA [NR_033590]		666422		TC1707118
A_52_P131509	0.021979716	1.735347	up	31.485785	109.398094	-0.28458866	0.51063555	NM_019832	chr13:58345289-58345230	Gkap1	Mus musculus G kinase anchoring protein 1 (Gkap1), mRNA [NM_019832]	Mm.296625	56278	ENSMUST00000091579	TC1769890
A_52_P138002	0.005521608	2.4239545	up	24.430304	121.8892	-0.628737	0.6486257	NM_007790	chr19:53715263-53715322	Smc3	Mus musculus structural maintenace of chromosomes 3 (Smc3), mRNA [NM_007790]	Mm.14910	13006	ENSMUST00000025930	TC1571968
A_52_P230904	0.014179109	3.3153322	up	139.47157	863.2187	1.7628765	3.49203	NM_175450	chr10:79428975-79429108	Wdr18	Mus musculus WD repeat domain 18 (Wdr18), mRNA [NM_175450]	Mm.35828	216156	ENSMUST00000045247	TC1574189
A_51_P299393	0.002467059	2.463278	up	16.040514	81.44815	-1.2129284	0.0876511	XM_001474896	chr13_random:160851-160792	6720475J19Rik	PREDICTED: Mus musculus RIKEN cDNA 6720475J19 gene (6720475J19Rik), mRNA [XM_001474896]	Mm.273536	68157
A_51_P292008	0.066675454	4.2207694	up	340.2069	2203.1409	2.7620878	4.839594	NM_008161	chr11:54723436-54723495	Gpx3	Mus musculus glutathione peroxidase 3 (Gpx3), transcript variant 2, mRNA [NM_008161]	Mm.200916	14778	ENSMUST00000082430	TC1645229
A_52_P10254	2.69E-05	1.5190933	up	3640.4583	11410.401	6.614859	7.2180696	NM_011874	chr7:28827373-28827132	Psmc4	Mus musculus proteasome (prosome, macropain) 26S subunit, ATPase, 4 (Psmc4), mRNA [NM_011874]	Mm.29582	23996	ENSMUST00000032824	TC1638815
A_52_P74144	0.004617694	2.2230582	up	27.556099	123.19451	-0.4710938	0.681452	BC034114	chr16:11678107-11678166		sorting nexin 29 Gene [Source:MGI Symbol;Acc:MGI:1921728] [ENSMUST00000150993]	Mm.443325		ENSMUST00000150993	TC1615800
A_51_P238722	0.006445389	1.8907632	up	349.5432	1338.5961	3.2069893	4.125958	NM_010740	chr2:148262495-148262436	Cd93	Mus musculus CD93 antigen (Cd93), mRNA [NM_010740]	Mm.681	17064	ENSMUST00000099269	TC1583043
A_52_P598224	0.09492301	1.7817609	up	21.904633	73.66805	-0.891404	-0.058100224	NM_175751	chr18:55054238-55054179	Zfp608	Mus musculus zinc finger protein 608 (Zfp608), mRNA [NM_175751]	Mm.192984	269023	ENSMUST00000064763	NP_968299
A_51_P110168	0.020154744	2.1371515	up	66.21262	291.74887	0.8195877	1.9152769	NM_025454	chr1:95714861-95714920	Ing5	Mus musculus inhibitor of growth family, member 5 (Ing5), mRNA [NM_025454]	Mm.64065	66262	ENSMUST00000027505	TC1721596
A_51_P161148	0.013153394	1.7406005	up	255.04608	916.77167	2.7802708	3.579856	NM_138755	chr2:92200796-92200855	Phf21a	Mus musculus PHD finger protein 21A (Phf21a), transcript variant 1, mRNA [NM_138755]	Mm.330408	192285	ENSMUST00000090586	TC1580885
A_52_P627925	0.015051844	3.5324974	up	12.802279	94.46887	-1.5717558	0.24893267	NM_001033528	chr11:118126215-118126156	Usp36	Mus musculus ubiquitin specific peptidase 36 (Usp36), mRNA [NM_001033528]	Mm.232293	72344	ENSMUST00000144153	TC1597401
A_52_P1367	0.010463296	2.2878942	up	52.972992	249.10854	0.50087833	1.6948987	AK162987	chr9:32505467-32505526		Mus musculus 0 day neonate thymus cDNA, RIKEN full-length enriched library, clone:A430024O18 product:unclassifiable, full insert sequence. [AK162987]	Mm.292415			TC1639108
A_52_P234958	0.00129095	1.6610805	up	917.9756	3143.4668	4.6236806	5.3558025	NM_010091	chr4:155233151-155233210	Dvl1	Mus musculus dishevelled, dsh homolog 1 (Drosophila) (Dvl1), mRNA [NM_010091]	Mm.3400	13542	ENSMUST00000030948	TC1613797
A_52_P279319	0.040490735	1.6281605	up	28.997232	93.657166	-0.415915	0.28732792	NM_011840	chr9:63205803-63191208	Map2k5	Mus musculus mitogen-activated protein kinase kinase 5 (Map2k5), mRNA [NM_011840]	Mm.325746	23938	ENSMUST00000113943	NP_527335
A_51_P460676	0.003183712	1.6707867	up	684.80536	2375.1824	4.2095966	4.9501243	NM_008300	chr11:53076436-53075923	Hspa4	Mus musculus heat shock protein 4 (Hspa4), mRNA [NM_008300]	Mm.239865	15525	ENSMUST00000020630	TC1774705
A_51_P255336	0.000960573	2.7305973	up	443.8287	2440.382	3.5437133	4.99293	NM_007661	chr4:155023201-155023260	Cdk11b	Mus musculus cyclin-dependent kinase 11B (Cdk11b), mRNA [NM_007661]	Mm.267410	12537	ENSMUST00000105599	TC1575475
A_51_P281734	0.003847136	3.8580236	up	35.944168	291.04837	-0.07157453	1.8762875	NM_172775	chr9:109021421-109021480	Plxnb1	Mus musculus plexin B1 (Plxnb1), mRNA [NM_172775]	Mm.53862	235611	ENSMUST00000072093	TC1574752
A_51_P327778	1.33E-05	2.53708	up	448.0432	2355.1182	3.5979316	4.9411006	NM_011070	chr1:173286721-173286866	Pfdn2	Mus musculus prefoldin 2 (Pfdn2), mRNA [NM_011070]	Mm.10756	18637	ENSMUST00000006579	TC1581208
A_52_P505234	0.01090808	1.630588	up	427.30603	1451.3698	3.5302048	4.235597	NM_008408	chr9:36549385-36549326	Stt3a	Mus musculus STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae) (Stt3a), mRNA [NM_008408]	Mm.2863	16430	ENSMUST00000086102	TC1774872
A_51_P425048	0.015685936	2.8093786	up	3728.3318	19891.604	6.528196	8.018447	NM_010392	chr17:035460007-035460066	H2-Q2	Mus musculus histocompatibility 2, Q region locus 2 (H2-Q2), mRNA [NM_010392]	Mm.427969	15013	ENSMUST00000074806	NP_1221703
A_51_P151983	0.01264008	1.6139436	up	169.38173	556.44183	2.1628826	2.8534727	NM_001033988	chr14:32989748-32989807	Ncoa4	Mus musculus nuclear receptor coactivator 4 (Ncoa4), transcript variant 2, mRNA [NM_001033988]	Mm.371598	27057	ENSMUST00000022467	TC1769671
A_51_P503757	0.082101464	3.148455	up	821.3056	4195.551	4.1182523	5.7728963	AK008094	chr16:19085165-19063348	Igl-V1	Mus musculus adult male small intestine cDNA, RIKEN full-length enriched library, clone:2010004G10 product:immunoglobulin lambda chain, variable 1, full insert sequence. [AK008094]	Mm.326349	16142		NP_238059
A_51_P487228	0.005145851	1.8782406	up	321.3927	1225.2427	3.0882397	3.9976215	NM_172148	chr7:26471500-26471559	B9d2	Mus musculus B9 protein domain 2 (B9d2), mRNA [NM_172148]	Mm.22849	232987	ENSMUST00000108403	TC1583635
A_51_P399334	0.021464907	1.6702037	up	1223.5645	4079.5398	4.9941278	5.734152	NM_172300	chr11:95910417-95910358	Ube2z	Mus musculus ubiquitin-conjugating enzyme E2Z (putative) (Ube2z), mRNA [NM_172300]	Mm.38802	268470	ENSMUST00000100528	TC1572865
A_51_P493302	0.010864289	1.6296328	up	27.777138	91.48132	-0.4497018	0.25484514	NM_133809	chr1:177590200-177590259	Kmo	Mus musculus kynurenine 3-monooxygenase (kynurenine 3-hydroxylase) (Kmo), mRNA [NM_133809]	Mm.27217	98256	ENSMUST00000111170	TC1582099
A_52_P653276	0.051024362	1.7750591	up	43.667812	165.20833	0.22247648	1.0503435	NM_007615	chr2:84445378-84443888	Ctnnd1	Mus musculus catenin (cadherin associated protein), delta 1 (Ctnnd1), transcript variant 1, mRNA [NM_007615]	Mm.35738	12388	ENSMUST00000111691	TC1571876
A_51_P348372	0.005364609	1.6615281	up	131.84282	456.4114	1.8294579	2.5619686	NM_177782	chr2:166392557-166392498	Prex1	Mus musculus phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1 (Prex1), mRNA [NM_177782]	Mm.478314	277360	ENSMUST00000109246	TC1624310
A_52_P31246	0.009307179	3.063116	up	141.598	829.7793	1.8215199	3.4365199	NM_013883	chr4:120200839-120200898	Scmh1	Mus musculus sex comb on midleg homolog 1 (Scmh1), transcript variant 1, mRNA [NM_013883]	Mm.427014	29871	ENSMUST00000064991	TC1581414
A_51_P419078	0.006041541	1.5530753	up	322.11432	1037.5106	3.1229572	3.758085	NM_001081392	chr4:32861886-32861945	Mdn1	Mus musculus midasin homolog (yeast) (Mdn1), mRNA [NM_001081392]	Mm.24627	100019	ENSMUST00000108170	TC1630111
A_52_P351116	0.010759948	1.8848825	up	59.41382	225.85542	0.6389845	1.553459	NM_010512	chr10:87396567-87396626	Igf1	Mus musculus insulin-like growth factor 1 (Igf1), transcript variant 1, mRNA [NM_010512]	Mm.268521	16000	ENSMUST00000095360	TC1651824
