ID	Gene Symbol	Gene Title	logFC	t	P.Value	adj.P.Val	B	Pathway	go biological process term	go molecular function term	go cellular component term
213022_s_at	UTRN	utrophin	1.065371866	5.921251006	0.002097063	0.024273787	-1.35901622	---	muscle contraction /// muscle development	actin binding /// structural molecule activity /// calcium ion binding /// protein binding /// protein binding /// zinc ion binding /// metal ion binding	membrane fraction /// cytoplasm /// cytoskeleton /// cytoskeleton /// plasma membrane /// membrane /// cell junction /// synapse /// postsynaptic membrane
223430_at	SNF1LK2	SNF1-like kinase 2	1.064875917	5.981702937	0.002005628	0.023705691	-1.307674224	---	protein amino acid phosphorylation /// protein amino acid phosphorylation /// protein kinase cascade /// protein kinase cascade /// insulin receptor signaling pathway /// regulation of insulin receptor signaling pathway	nucleotide binding /// magnesium ion binding /// magnesium ion binding /// protein kinase activity /// protein serine/threonine kinase activity /// protein serine/threonine kinase activity /// protein binding /// ATP binding /// ATP binding /// kinase act	nucleus /// cytoplasm /// cytoplasm
209715_at	CBX5	chromobox homolog 5 (HP1 alpha homolog, Drosophila)	1.064638559	5.308993244	0.003364693	0.032186328	-1.903536316	---	chromatin assembly or disassembly /// negative regulation of transcription	chromatin binding /// protein binding /// protein binding	chromosome, centromeric region /// kinetochore /// chromatin /// nucleus /// nuclear envelope /// nuclear heterochromatin /// nuclear heterochromatin /// chromocenter
240728_at	PLCB4	Phospholipase C, beta 4	1.063934242	3.438762155	0.019061434	0.094837068	-3.886063808	---	lipid metabolic process /// signal transduction /// intracellular signaling cascade /// lipid catabolic process	phosphoinositide phospholipase C activity /// phospholipase C activity /// phospholipase C activity /// signal transducer activity /// calcium ion binding /// protein binding /// hydrolase activity	---
215720_s_at	NFYA	nuclear transcription factor Y, alpha	1.063598873	3.047761959	0.029248686	0.12227661	-4.366539748	---	transcription /// regulation of transcription, DNA-dependent /// regulation of transcription, DNA-dependent /// transcription from RNA polymerase II promoter	DNA binding /// DNA binding /// transcription factor activity /// transcription factor activity /// protein binding	nucleus /// nucleus /// nucleus /// CCAAT-binding factor complex
224674_at	TTYH3	tweety homolog 3 (Drosophila)	1.063018267	4.290062251	0.008148421	0.055600222	-2.9194846	---	transport /// ion transport	ion channel activity /// chloride channel activity /// chloride channel activity /// calcium ion binding /// chloride ion binding	plasma membrane /// plasma membrane /// membrane /// integral to membrane
221215_s_at	RIPK4	receptor-interacting serine-threonine kinase 4	1.062929492	5.370507906	0.003202719	0.031272419	-1.846730344	---	protein amino acid phosphorylation /// protein amino acid phosphorylation	nucleotide binding /// protein kinase activity /// protein serine/threonine kinase activity /// protein serine/threonine kinase activity /// receptor activity /// protein binding /// ATP binding /// ATP binding /// kinase activity /// transferase activity	cytoplasm /// membrane
224901_at	SCD5	stearoyl-CoA desaturase 5	1.062844874	7.968227409	0.000551165	0.012428524	0.175064638	---	lipid metabolic process /// fatty acid biosynthetic process /// lipid biosynthetic process /// oxidation reduction	stearoyl-CoA 9-desaturase activity /// iron ion binding /// oxidoreductase activity /// metal ion binding	endoplasmic reticulum /// endoplasmic reticulum membrane /// membrane /// integral to membrane
217289_s_at	SLC37A4	solute carrier family 37 (glucose-6-phosphate transporter), member 4	1.062616921	9.254027618	0.000275399	0.009141859	0.963293023	---	glycogen metabolic process /// glucose metabolic process /// transport /// transport /// carbohydrate transport /// glucose-6-phosphate transport	transporter activity /// transporter activity /// sugar:hydrogen symporter activity /// sugar:hydrogen symporter activity /// glucose-6-phosphate transmembrane transporter activity	endoplasmic reticulum /// endoplasmic reticulum /// endoplasmic reticulum membrane /// endoplasmic reticulum membrane /// membrane /// integral to membrane /// integral to membrane
219555_s_at	CENPN	centromere protein N	1.061350273	7.78910137	0.000611834	0.013162308	0.05577218	---	---	---	chromosome, centromeric region /// condensed chromosome kinetochore /// nucleus /// chromosome
212913_at	C6orf26 /// MSH5	chromosome 6 open reading frame 26 /// mutS homolog 5 (E. coli)	1.060916898	10.55114195	0.00014868	0.006940841	1.655278864	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:Ovarian_Infertility_Genes>Ovarian_Infertility_Genes</a>	mismatch repair /// mismatch repair /// meiosis /// meiosis /// meiotic recombination /// meiotic prophase II	nucleotide binding /// DNA binding /// ATP binding /// mismatched DNA binding	---
215649_s_at	MVK	mevalonate kinase	1.060868957	6.925625083	0.001044243	0.016773217	-0.556856359	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:Cholesterol_Biosynthesis>Cholesterol_Biosynthesis</a>	steroid biosynthetic process /// cholesterol biosynthetic process /// metabolic process /// isoprenoid biosynthetic process /// isoprenoid biosynthetic process /// lipid biosynthetic process /// sterol biosynthetic process /// phosphorylation	nucleotide binding /// mevalonate kinase activity /// mevalonate kinase activity /// ATP binding /// kinase activity /// transferase activity /// phosphotransferase activity, alcohol group as acceptor /// identical protein binding	cytoplasm /// peroxisome
238590_x_at	TMEM107	transmembrane protein 107	1.060480027	4.249585022	0.008463791	0.056960842	-2.962935024	---	---	---	membrane /// integral to membrane
1555705_a_at	CMTM3	CKLF-like MARVEL transmembrane domain containing 3	1.059854543	7.456179816	0.000747127	0.014375486	-0.172817446	---	chemotaxis	cytokine activity	extracellular space /// membrane /// integral to membrane
213150_at	HOXA10	homeobox A10	1.059805123	6.476318481	0.001410855	0.019421896	-0.902753712	---	transcription /// regulation of transcription, DNA-dependent /// multicellular organismal development /// multicellular organismal development /// spermatogenesis /// regulation of transcription	DNA binding /// transcription factor activity /// sequence-specific DNA binding	nucleus
212448_at	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like	1.059323618	5.466513246	0.00296788	0.02977572	-1.759036536	---	protein modification process /// sodium ion transport /// cellular sodium ion homeostasis /// excretion /// response to metal ion /// protein ubiquitination /// water homeostasis /// regulation of protein catabolic process /// interspecies interaction bet	ubiquitin-protein ligase activity /// ubiquitin-protein ligase activity /// protein binding /// protein binding /// ligase activity /// sodium channel regulator activity	intracellular /// intracellular /// cytoplasm
203062_s_at	MDC1	mediator of DNA damage checkpoint 1	1.059141364	5.420033553	0.003078949	0.030547933	-1.801346766	---	DNA repair /// response to DNA damage stimulus /// cell cycle	protein binding	intracellular /// nucleus /// nucleus /// nucleoplasm /// caveola /// flotillin complex
1552737_s_at	WWP2	WW domain containing E3 ubiquitin protein ligase 2	1.059136433	3.302562549	0.022066096	0.103539268	-4.05093999	---	protein modification process /// protein modification process /// interspecies interaction between organisms /// entry of virus into host cell	ubiquitin-protein ligase activity /// ubiquitin-protein ligase activity /// protein binding /// protein binding /// ligase activity	ubiquitin ligase complex /// intracellular
219105_x_at	ORC6L	origin recognition complex, subunit 6 like (yeast)	1.058982685	6.759251791	0.001165048	0.01770516	-0.68262678	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:Cell_cycle_KEGG>Cell_cycle_KEGG</a> /// <a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:DNA_replication_Reactome>DNA_replication_	DNA replication /// DNA replication	DNA binding /// protein binding	nucleus /// nucleoplasm /// nuclear origin of replication recognition complex
205204_at	NMB	neuromedin B	1.058350198	4.637946235	0.005934664	0.04546511	-2.556085536	---	signal transduction /// neuropeptide signaling pathway /// cell-cell signaling	hormone activity	extracellular region /// soluble fraction
210609_s_at	TP53I3	tumor protein p53 inducible protein 3	1.057397374	10.72658359	0.000137532	0.006687552	1.742073218	---	metabolic process /// induction of apoptosis by oxidative stress /// oxidation reduction	catalytic activity /// binding /// zinc ion binding /// oxidoreductase activity	---
229128_s_at	ANP32E	Acidic (leucine-rich) nuclear phosphoprotein 32 family, member E	1.056597515	4.551474546	0.006411388	0.047673271	-2.644754058	---	---	protein binding /// phosphatase inhibitor activity	nucleus /// nucleus /// nucleus /// cytoplasm /// cytoplasmic membrane-bounded vesicle
1555716_a_at	CXADR	coxsackie virus and adenovirus receptor	1.056536631	2.899796945	0.034612442	0.134020893	-4.553808154	---	cell adhesion /// interspecies interaction between organisms	receptor activity /// receptor activity /// protein binding	extracellular region /// plasma membrane /// plasma membrane /// plasma membrane /// plasma membrane /// integral to plasma membrane /// tight junction /// membrane /// integral to membrane /// basolateral plasma membrane /// cell junction
206631_at	PTGER2	prostaglandin E receptor 2 (subtype EP2), 53kDa	1.056122505	8.621311065	0.000383008	0.010576609	0.58961124	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:GPCRDB_Class_A_Rhodopsin-like>GPCRDB_Class_A_Rhodopsin-like</a> /// <a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:Ovarian_Infert	signal transduction /// G-protein coupled receptor protein signaling pathway /// G-protein coupled receptor protein signaling pathway	rhodopsin-like receptor activity /// signal transducer activity /// receptor activity /// G-protein coupled receptor activity /// prostaglandin E receptor activity /// prostaglandin E receptor activity /// thromboxane receptor activity	plasma membrane /// integral to plasma membrane /// membrane /// integral to membrane
225611_at	LOC100128443 /// MAST4	hypothetical protein LOC100128443 /// microtubule associated serine/threonine kinase family member 4	1.056101479	4.707088712	0.00558307	0.043913064	-2.485962136	---	protein amino acid phosphorylation	nucleotide binding /// magnesium ion binding /// protein kinase activity /// protein serine/threonine kinase activity /// protein binding /// ATP binding /// kinase activity /// transferase activity /// metal ion binding	cytoplasm
201015_s_at	JUP	junction plakoglobin	1.055671048	8.241476368	0.000471841	0.011630277	0.352295359	---	cell adhesion /// cell adhesion /// cell-cell adhesion	structural molecule activity /// binding /// protein binding /// protein binding /// cytoskeletal protein binding	membrane fraction /// soluble fraction /// cytoplasm /// cytoplasm /// cytosol /// cytoskeleton /// cytoskeleton /// cell-cell adherens junction /// fascia adherens /// internal side of plasma membrane /// actin cytoskeleton /// membrane /// Z disc /// ce
203395_s_at	HES1	hairy and enhancer of split 1, (Drosophila)	1.054516957	3.244756865	0.023501439	0.107738504	-4.121737117	---	negative regulation of transcription from RNA polymerase II promoter /// liver development /// transcription /// regulation of transcription, DNA-dependent /// cell adhesion /// nervous system development /// positive regulation of cell proliferation ///	DNA binding /// DNA binding /// transcription repressor activity /// transcription regulator activity	nucleus /// cytoplasm
1554572_a_at	SUV39H2	suppressor of variegation 3-9 homolog 2 (Drosophila)	1.054395598	5.804983087	0.00228714	0.025431677	-1.458947767	---	chromatin assembly or disassembly /// chromatin assembly or disassembly /// chromatin assembly or disassembly /// chromatin remodeling /// chromatin remodeling /// transcription /// regulation of transcription, DNA-dependent /// cell cycle /// chromatin m	chromatin binding /// methyltransferase activity /// zinc ion binding /// transferase activity /// histone-lysine N-methyltransferase activity /// histone lysine N-methyltransferase activity (H3-K9 specific) /// histone lysine N-methyltransferase activity	chromosome, centromeric region /// chromatin /// chromatin /// chromatin /// nucleus /// chromosome
206441_s_at	COMMD4	COMM domain containing 4	1.053960303	8.329164206	0.000449322	0.011407061	0.407995314	---	---	protein binding	cytoplasm
234749_s_at	WDR51A	WD repeat domain 51A	1.053739172	4.15561481	0.009252138	0.060175296	-3.064762267	---	---	---	---
235282_at	---	---	1.05326851	2.752435555	0.041071006	0.14604748	-4.742928744	---	---	---	---
32209_at	FAM89B	family with sequence similarity 89, member B	1.053265982	5.142557898	0.003853561	0.034960651	-2.05969486	---	---	---	---
230793_at	LRRC16A	leucine rich repeat containing 16A	1.052758578	7.618158668	0.000677285	0.013805288	-0.060458612	---	---	protein binding	cytoplasm
