Ensembl ID	Fold Change	Gene Name	Gene Symbol
ENSG00000104970	0.794354112	killer cell immunoglobulin-like receptor, three domains, X1  [Source:RefSeq_peptide;Acc:NP_001041070]	KIR3DX1
ENSG00000116703	0.794176864	Phosducin (PHD) (33 kDa phototransducing protein) (MEKA protein) [Source:UniProtKB/Swiss-Prot;Acc:P20941]	PDC
ENSG00000113396	0.793763569	Long-chain fatty acid transport protein 6 (Fatty acid transport protein 6) (FATP-6) (Very long-chain acyl-CoA synthetase homolog 1) (hVLCS-H1) (VLCSH1) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y2P4]	SLC27A6
ENSG00000086065	0.793704248	Charged multivesicular body protein 5 (Chromatin-modifying protein 5) (Vacuolar protein-sorting-associated protein 60) (Vps60) (hVps60) (SNF7 domain-containing protein 2) [Source:UniProtKB/Swiss-Prot;Acc:Q9NZZ3]	CHMP5
ENSG00000180071	0.793154745	Ankyrin repeat domain-containing protein 18A [Source:UniProtKB/Swiss-Prot;Acc:Q8IVF6]	ANKRD18A
ENSG00000053438	0.792969846	Neuronatin  [Source:UniProtKB/Swiss-Prot;Acc:Q16517]	NNAT
ENSG00000143222	0.792817386	Ufm1-conjugating enzyme 1 (Ubiquitin-fold modifier-conjugating enzyme 1) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y3C8]	UFC1
ENSG00000164500	0.792775582		ENSG00000164500
ENSG00000126603	0.792736734	Zinc finger protein GLIS2 (GLI-similar 2)(Neuronal Krueppel-like protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9BZE0]	GLIS2
ENSG00000090924	0.79257537	Pleckstrin homology domain-containing family G member 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9H7P9]	PLEKHG2
ENSG00000189008	0.792257048	CDNA FLJ43879 fis, clone TESTI4008993. [Source:Uniprot/SPTREMBL;Acc:Q6ZUA0]	FLJ43879
ENSG00000176927	0.79193104	EF-hand calcium-binding domain-containing protein 5 [Source:UniProtKB/Swiss-Prot;Acc:A4FU69]	EFCAB5
ENSG00000117595	0.791888139	Interferon regulatory factor 6 (IRF-6) [Source:UniProtKB/Swiss-Prot;Acc:O14896]	IRF6
ENSG00000171738	0.791833849	OTTHUMP00000031602 (Fragment). [Source:Uniprot/SPTREMBL;Acc:Q9H1S0]	OTTHUMP00000031602
ENSG00000102901	0.79151971	Centromere protein T (CENP-T) (Interphase centromere complex protein 22) [Source:UniProtKB/Swiss-Prot;Acc:Q96BT3]	CENPT
ENSG00000183783	0.79142377	BTB/POZ domain-containing protein KCTD8 [Source:UniProtKB/Swiss-Prot;Acc:Q6ZWB6]	KCTD8
ENSG00000110315	0.79137536	RING finger protein 141 (Zinc finger protein 230) [Source:UniProtKB/Swiss-Prot;Acc:Q8WVD5]	RNF141
ENSG00000183528	0.791078244		ENSG00000183528
ENSG00000085552	0.7908403	Protein turtle homolog A Precursor (Immunoglobulin superfamily member 9A) [Source:UniProtKB/Swiss-Prot;Acc:Q9P2J2]	IGSF9
ENSG00000177200	0.790838311	Chromodomain-helicase-DNA-binding protein 9 (CHD-9)(EC 3.6.1.-)(ATP-dependent helicase CHD9)(Chromatin-related mesenchymal modulator)(CReMM)(Chromatin-remodeling factor CHROM1)(Peroxisomal proliferator-activated receptor A-interacting complex 320 kDa protein)(PPAR-alpha-interacting complex protein 320 kDa)(Kismet homolog 2) [Source:UniProtKB/Swiss-Prot;Acc:Q3L8U1]	CHD9
ENSG00000176377	0.790634341		ENSG00000176377
ENSG00000133226	0.79048094	Serine/arginine repetitive matrix protein 1 (Ser/Arg-related nuclear matrix protein) (SR-related nuclear matrix protein of 160 kDa) (SRm160) [Source:UniProtKB/Swiss-Prot;Acc:Q8IYB3]	SRRM1
ENSG00000141194	0.79045524	Olfactory receptor 4D1 (Olfactory receptor TPCR16) [Source:UniProtKB/Swiss-Prot;Acc:Q15615]	OR4D1
ENSG00000160447	0.790121227	Serine/threonine-protein kinase N3 (EC 2.7.11.13)(Protein kinase PKN-beta)(Protein-kinase C-related kinase 3) [Source:UniProtKB/Swiss-Prot;Acc:Q6P5Z2]	PKN3
ENSG00000135720	0.790085564	Cytoplasmic dynein 1 light intermediate chain 2 (Dynein light intermediate chain 2, cytosolic) (LIC-2) (LIC53/55) [Source:UniProtKB/Swiss-Prot;Acc:O43237]	DYNC1LI2
ENSG00000174501	0.789707504	Uncharacterized protein ENSP00000312008 Fragment  [Source:UniProtKB/TrEMBL;Acc:A8MSV5]	ENSP00000312008
ENSG00000203742	0.789500913		ENSG00000203742
ENSG00000186400	0.789325427	Olfactory receptor 10X1 (Olfactory receptor OR1-14) [Source:UniProtKB/Swiss-Prot;Acc:Q8NGY0]	OR10X1
ENSG00000116962	0.789169738	Nidogen-1 Precursor  (Entactin) [Source:UniProtKB/Swiss-Prot;Acc:P14543]	NID1
ENSG00000173210	0.789155048	Actin-binding LIM protein 3 (Actin-binding LIM protein family member 3) (abLIM-3) [Source:UniProtKB/Swiss-Prot;Acc:O94929]	ABLIM3
ENSG00000196832	0.788737819	Olfactory receptor 11G2 [Source:UniProtKB/Swiss-Prot;Acc:Q8NGC1]	OR11G2
ENSG00000129988	0.788592932	Lipopolysaccharide-binding protein Precursor  (LBP) [Source:UniProtKB/Swiss-Prot;Acc:P18428]	LBP
ENSG00000100442	0.788577529	FK506-binding protein 3 (EC 5.2.1.8) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (Rotamase) (25 kDa FKBP) (FKBP-25) (Rapamycin-selective 25 kDa immunophilin) [Source:UniProtKB/Swiss-Prot;Acc:Q00688]	FKBP3
ENSG00000183610	0.788461447	Putative uncharacterized protein C8orf51. [Source:Uniprot/SWISSPROT;Acc:Q9BWJ2]	C8orf51
ENSG00000171033	0.788397273	cAMP-dependent protein kinase inhibitor alpha (cAMP-dependent protein kinase inhibitor, muscle/brain isoform) (PKI-alpha) [Source:UniProtKB/Swiss-Prot;Acc:P61925]	PKIA
ENSG00000163568	0.788130943	Interferon-inducible protein AIM2 (Absent in melanoma 2) [Source:UniProtKB/Swiss-Prot;Acc:O14862]	AIM2
ENSG00000189252	0.787843019	Sperm protein associated with the nucleus on the X chromosome N3 (SPANX-N3) (SPANX family member N3) [Source:UniProtKB/Swiss-Prot;Acc:Q5MJ09]	SPANXN3
ENSG00000203784	0.787594336	Late cornified envelope-like proline-rich protein 1 (Novel small proline-rich protein) [Source:UniProtKB/Swiss-Prot;Acc:Q5T871]	LELP1
ENSG00000176555	0.787230442	Olfactory receptor 4S1 (Olfactory receptor OR11-100) [Source:UniProtKB/Swiss-Prot;Acc:Q8NGB4]	OR4S1
ENSG00000162396	0.787154985	Probable prolyl-tRNA synthetase, mitochondrial Precursor  (EC 6.1.1.15) (Proline--tRNA ligase) (ProRS) [Source:UniProtKB/Swiss-Prot;Acc:Q7L3T8]	PARS2
ENSG00000128313	0.787023591	Apolipoprotein-L5 (Apolipoprotein L-V) (ApoL-V) [Source:UniProtKB/Swiss-Prot;Acc:Q9BWW9]	APOL5
ENSG00000179988	0.786990471	L-seryl-tRNA(Sec) kinase (EC 2.7.1.-) (O-phosphoseryl-tRNA(Sec) kinase) [Source:UniProtKB/Swiss-Prot;Acc:Q8IV42]	PSTK
ENSG00000165851	0.786870128		ENSG00000165851
ENSG00000178233	0.786747349	Transmembrane protein 151B (Transmembrane protein 193) [Source:UniProtKB/Swiss-Prot;Acc:Q8IW70]	TMEM151B
ENSG00000169239	0.786694996	Carbonic anhydrase 5B, mitochondrial Precursor  (EC 4.2.1.1) (Carbonic anhydrase VB) (CA-VB) (Carbonate dehydratase VB) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y2D0]	CA5B
ENSG00000198844	0.786648959	Rho guanine nucleotide exchange factor 15 (Vsm-RhoGEF) [Source:UniProtKB/Swiss-Prot;Acc:O94989]	ARHGEF15
ENSG00000127948	0.786548458	NADPH--cytochrome P450 reductase (EC 1.6.2.4) (CPR) (P450R) [Source:UniProtKB/Swiss-Prot;Acc:P16435]	POR
ENSG00000143776	0.786415747	Serine/threonine-protein kinase MRCK alpha (EC 2.7.11.1) (Myotonic dystrophy kinase-related CDC42-binding kinase alpha) (Myotonic dystrophy protein kinase-like alpha) (MRCK alpha) [Source:UniProtKB/Swiss-Prot;Acc:Q5VT25]	CDC42BPA
ENSG00000169991	0.786269822	intermediate filament family orphan 2	IFFO2
ENSG00000091732	0.786195986	Nuclear-interacting partner of ALK (Nuclear-interacting partner of anaplastic lymphoma kinase) (hNIPA) (Zinc finger C3HC-type protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q86WB0]	ZC3HC1
ENSG00000179702	0.785997819		ENSG00000179702
ENSG00000089723	0.785820079	Ubiquitin thioesterase OTUB2 (EC 3.1.2.-)(Otubain-2)(OTU domain-containing ubiquitin aldehyde-binding protein 2)(Ubiquitin-specific-processing protease OTUB2)(Deubiquitinating enzyme OTUB2) [Source:UniProtKB/Swiss-Prot;Acc:Q96DC9]	OTUB2
ENSG00000165509	0.785633671	Melanoma-associated antigen C3 (MAGE-C3 antigen) (Hepatocellular carcinoma-associated antigen 2) (Cancer/testis antigen 7.2) (CT7.2) [Source:UniProtKB/Swiss-Prot;Acc:Q8TD91]	MAGEC3
ENSG00000188817	0.785530153	Protein S100-A1-like (S100 calcium-binding protein A1-like) [Source:UniProtKB/Swiss-Prot;Acc:A6NMZ2]	S100A1L
ENSG00000183055	0.785342732	Protein FAM133B [Source:UniProtKB/Swiss-Prot;Acc:Q5BKY9]	FAM133B
ENSG00000196391	0.785126101	Zinc finger protein 774 [Source:UniProtKB/Swiss-Prot;Acc:Q6NX45]	ZNF774
ENSG00000075292	0.784847586	Zinc finger protein 638 (Zinc finger matrin-like protein) (Nuclear protein 220) (Cutaneous T-cell lymphoma-associated antigen se33-1) (CTCL tumor antigen se33-1) [Source:UniProtKB/Swiss-Prot;Acc:Q14966]	ZNF638
ENSG00000156049	0.784652892	Guanine nucleotide-binding protein alpha-14 subunit (G-protein alpha subunit 14) [Source:UniProtKB/Swiss-Prot;Acc:O95837]	GNA14
ENSG00000087008	0.784394634	Peroxisomal acyl-coenzyme A oxidase 3 (EC 1.3.3.6) (Pristanoyl-CoA oxidase) (Branched-chain acyl-CoA oxidase) (BRCACox) [Source:UniProtKB/Swiss-Prot;Acc:O15254]	ACOX3
ENSG00000141434	0.784203946	Meprin A subunit beta Precursor  (EC 3.4.24.18) (Endopeptidase-2) (N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit beta) (PABA peptide hydrolase) (PPH beta) [Source:UniProtKB/Swiss-Prot;Acc:Q16820]	MEP1B
ENSG00000115486	0.78418862	Vitamin K-dependent gamma-carboxylase (EC 6.4.-.-)(Gamma-glutamyl carboxylase)(Vitamin K gamma glutamyl carboxylase) [Source:UniProtKB/Swiss-Prot;Acc:P38435]	GGCX
ENSG00000179339	0.784154289		ENSG00000179339
ENSG00000176018	0.784135698	LysM and putative peptidoglycan-binding domain-containing protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q7Z3D4]	LYSMD3
ENSG00000150637	0.784070821	CD226 antigen Precursor  (DNAX accessory molecule 1) (DNAM-1) (CD226 antigen) [Source:UniProtKB/Swiss-Prot;Acc:Q15762]	CD226
ENSG00000179241	0.783667294	Low-density lipoprotein receptor class A domain-containing protein 3 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q86YD5]	LDLRAD3
ENSG00000096264	0.783648083	Natural cytotoxicity triggering receptor 2 (Natural killer cell p44-related protein) (NK-p44) (NKp44) (NK cell-activating receptor) (Lymphocyte antigen 95 homolog) (CD336 antigen) [Source:UniProtKB/Swiss-Prot;Acc:O95944]	NCR2
ENSG00000163104	0.783296302	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 (EC 3.6.1.-) (ATP-dependent helicase 1) (hHEL1) [Source:UniProtKB/Swiss-Prot;Acc:Q9H4L7]	SMARCAD1
ENSG00000135205	0.783243673	Coiled-coil domain-containing protein 146 [Source:UniProtKB/Swiss-Prot;Acc:Q8IYE0]	CCDC146
ENSG00000108255	0.782414621	Beta-crystallin A3[Beta-crystallin A3, isoform A1, Delta4 form][Beta-crystallin A3, isoform A1, Delta7 form][Beta-crystallin A3, isoform A1, Delta8 form] [Source:UniProtKB/Swiss-Prot;Acc:P05813]	CRYBA1
ENSG00000187398	0.782377873	Leucine zipper protein 2 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q86TE4]	LUZP2
ENSG00000188167	0.781780901	Putative metallophosphoesterase FLJ45032 (EC 3.1.-.-) [Source:UniProtKB/Swiss-Prot;Acc:Q6ZT21]	FLJ45032
ENSG00000166454	0.78159836	ATM interactor [Source:UniProtKB/Swiss-Prot;Acc:O43313]	ATMIN
ENSG00000136738	0.781480107	Signal transducing adapter molecule 1 (STAM-1) [Source:UniProtKB/Swiss-Prot;Acc:Q92783]	STAM
ENSG00000088899	0.781428789	Uncharacterized protein KIAA0552 [Source:UniProtKB/Swiss-Prot;Acc:O60299]	KIAA0552
ENSG00000181798	0.781389864	Uncharacterized protein C2orf52 [Source:UniProtKB/Swiss-Prot;Acc:Q8N535]	C2orf52
ENSG00000196985	0.7812341		ENSG00000196985
ENSG00000180929	0.780968601	Probable G-protein coupled receptor 62 (hGPCR8) [Source:UniProtKB/Swiss-Prot;Acc:Q9BZJ7]	GPR62
ENSG00000178951	0.780942366	Zinc finger and BTB domain-containing protein 7A (Leukemia/lymphoma-related factor) (Factor that binds to inducer of short transcripts protein 1) (Factor binding IST protein 1) (FBI-1) [Source:UniProtKB/Swiss-Prot;Acc:O95365]	ZBTB7A
ENSG00000137171	0.780838177	Kinesin light chain 4 (KLC 4) (Kinesin-like protein 8) [Source:UniProtKB/Swiss-Prot;Acc:Q9NSK0]	KLC4
ENSG00000177835	0.78073702		ENSG00000177835
ENSG00000176276	0.780570589	Ras-related protein Rap-1b-like protein Precursor  [Source:UniProtKB/Swiss-Prot;Acc:A6NIZ1]	hCG_1757335
ENSG00000211720	0.780521573	T-cell receptor beta V gene segment [Source:IMGT/GENE_DB;Acc:TRBV11-2]	TRBV11-2
ENSG00000106123	0.77982335	Ephrin type-B receptor 6 Precursor  (Tyrosine-protein kinase-defective receptor EPH-6) (HEP) [Source:UniProtKB/Swiss-Prot;Acc:O15197]	EPHB6
ENSG00000198700	0.779648343	Importin-9 (Imp9) (Ran-binding protein 9) (RanbP9) [Source:UniProtKB/Swiss-Prot;Acc:Q96P70]	IPO9
ENSG00000176840	0.779558392	Pituitary gland-specific factor 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8N6C7]	C19orf30
ENSG00000130669	0.779525943	Serine/threonine-protein kinase PAK 4 (EC 2.7.11.1) (p21-activated kinase 4) (PAK-4) [Source:UniProtKB/Swiss-Prot;Acc:O96013]	PAK4
ENSG00000073150	0.7794787	Pannexin-2 [Source:UniProtKB/Swiss-Prot;Acc:Q96RD6]	PANX2
ENSG00000175619	0.779383989	Olfactory receptor 4B1 (Olfactory receptor OR11-106) (OST208) [Source:UniProtKB/Swiss-Prot;Acc:Q8NGF8]	OR4B1
ENSG00000119922	0.779362486	Interferon-induced protein with tetratricopeptide repeats 2 (IFIT-2) (Interferon-induced 54 kDa protein) (IFI-54K) (ISG-54 K) [Source:UniProtKB/Swiss-Prot;Acc:P09913]	IFIT2
ENSG00000178980	0.778891713	Selenoprotein W (SelW) [Source:UniProtKB/Swiss-Prot;Acc:P63302]	SEPW1
ENSG00000186485	0.778697551	Gilles de la Tourette syndrome chromosome region candidate gene 1 protein. [Source:Uniprot/SWISSPROT;Acc:Q86UQ5]	GTSCR1
ENSG00000145495	0.778580746	E3 ubiquitin-protein ligase MARCH6 (EC 6.3.2.-) (Membrane-associated RING finger protein 6) (Membrane-associated RING-CH protein VI) (MARCH-VI) (RING finger protein 176) [Source:UniProtKB/Swiss-Prot;Acc:O60337]	6-Mar
ENSG00000116221	0.778041497	39S ribosomal protein L37, mitochondrial Precursor  (L37mt) (MRP-L37) [Source:UniProtKB/Swiss-Prot;Acc:Q9BZE1]	MRPL37
ENSG00000044459	0.778014365	Centlein (Centrosomal protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9NXG0]	CNTLN
ENSG00000198218	0.778005353	Glutamine-rich protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q2TAL8]	QRICH1
ENSG00000075711	0.777702452	Disks large homolog 1 (Synapse-associated protein 97) (SAP-97) (hDlg) [Source:UniProtKB/Swiss-Prot;Acc:Q12959]	DLG1
ENSG00000131459	0.777556268	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 2 (EC 2.6.1.16) (Glutamine:fructose 6 phosphate amidotransferase 2) (GFAT 2) (GFAT2) (D-fructose-6-phosphate amidotransferase 2) [Source:UniProtKB/Swiss-Prot;Acc:O94808]	GFPT2
ENSG00000122786	0.77730265	Caldesmon (CDM) [Source:UniProtKB/Swiss-Prot;Acc:Q05682]	CALD1
ENSG00000198050	0.776855384		ENSG00000198050
ENSG00000099260	0.776825494	Palmdelphin (Paralemnin-like protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9NP74]	PALMD
ENSG00000130561	0.776709898	S-arrestin (Retinal S-antigen) (S-AG) (48 kDa protein) (Rod photoreceptor arrestin) [Source:UniProtKB/Swiss-Prot;Acc:P10523]	SAG
ENSG00000088930	0.776595974	5-3 exoribonuclease 2 (EC 3.1.13.-) (DHM1-like protein) (DHP protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9H0D6]	XRN2
ENSG00000196447	0.776037933		ENSG00000196447
ENSG00000179362	0.775010853	Dresden prostate carcinoma protein 2 (D-PCa-2) [Source:UniProtKB/Swiss-Prot;Acc:Q86SG4]	C15orf21
ENSG00000115155	0.774961753	Otoferlin (Fer-1-like protein 2) [Source:UniProtKB/Swiss-Prot;Acc:Q9HC10]	OTOF
ENSG00000182112	0.774876246		ENSG00000182112
ENSG00000197309	0.774576588	Seven transmembrane helix receptor (Olfactory receptor OR11-293) [Source:UniProtKB/TrEMBL;Acc:Q8NH80]	ENSG00000197309
ENSG00000085514	0.773905322	Paired immunoglobulin-like type 2 receptor alpha Precursor (Inhibitory receptor PILR-alpha)(Cell surface receptor FDF03) [Source:UniProtKB/Swiss-Prot;Acc:Q9UKJ1]	PILRA
ENSG00000197881	0.773875357		ENSG00000197881
ENSG00000130876	0.773018892	Asc-type amino acid transporter 1 (Asc-1) (Solute carrier family 7 member 10) [Source:UniProtKB/Swiss-Prot;Acc:Q9NS82]	SLC7A10
ENSG00000172673	0.772971997	Uncharacterized protein C6orf190 [Source:UniProtKB/Swiss-Prot;Acc:Q8N1K5]	C6orf190
ENSG00000184150	0.772707681	Putative uncharacterized protein PRO1716 [Source:UniProtKB/Swiss-Prot;Acc:Q9UHU1]	LOC100132853
ENSG00000181031	0.772281666	Rab effector Noc2 (Rabphilin-3A-like protein) (No C2 domains protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9UNE2]	RPH3AL
ENSG00000136305	0.772281338	Cell death activator CIDE-B (Cell death-inducing DFFA-like effector B) [Source:UniProtKB/Swiss-Prot;Acc:Q9UHD4]	CIDEB
ENSG00000114166	0.772142759	Histone acetyltransferase PCAF (EC 2.3.1.48) (Histone acetylase PCAF) (P300/CBP-associated factor) (P/CAF) [Source:UniProtKB/Swiss-Prot;Acc:Q92831]	PCAF
ENSG00000182139	0.772072519	Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q96FU4]	ENSG00000182139
ENSG00000137702	0.771917485	Ferredoxin-fold anticodon-binding domain-containing protein LOC91893 [Source:UniProtKB/Swiss-Prot;Acc:Q9BRP7]	FDXACB1
ENSG00000180376	0.771701304	Coiled-coil domain-containing protein 66 [Source:UniProtKB/Swiss-Prot;Acc:A2RUB6]	CCDC66
ENSG00000178338	0.771538677	Zinc finger protein 354B [Source:UniProtKB/Swiss-Prot;Acc:Q96LW1]	ZNF354B
ENSG00000139445	0.771501306	Forkhead box protein N4 [Source:UniProtKB/Swiss-Prot;Acc:Q96NZ1]	FOXN4
ENSG00000152592	0.771359144	Dentin matrix acidic phosphoprotein 1 Precursor  (Dentin matrix protein 1) (DMP-1) [Source:UniProtKB/Swiss-Prot;Acc:Q13316]	DMP1
ENSG00000204038	0.771244004	cDNA FLJ46261 fis, clone TESTI4025062 [Source:UniProtKB/TrEMBL;Acc:Q6ZRL6]	FLJ46261
ENSG00000206368	0.771096882		ENSG00000206368
ENSG00000205566	0.770369958		ENSG00000205566
ENSG00000160007	0.770356213	Glucocorticoid receptor DNA-binding factor 1 (Glucocorticoid receptor repression factor 1) (GRF-1) (Rho GAP p190A) (p190-A) [Source:UniProtKB/Swiss-Prot;Acc:Q9NRY4]	GRLF1
ENSG00000108684	0.770026016	Amiloride-sensitive cation channel 1, neuronal (Amiloride-sensitive brain sodium channel) (Amiloride-sensitive cation channel neuronal 1) (Acid-sensing ion channel 2) (ASIC2) [Source:UniProtKB/Swiss-Prot;Acc:Q16515]	ACCN1
ENSG00000163463	0.769340834	Keratinocytes-associated protein 2 (KCP-2) [Source:UniProtKB/Swiss-Prot;Acc:Q8N6L1]	KRTCAP2
ENSG00000099940	0.769040684	Synaptosomal-associated protein 29 (SNAP-29) (Vesicle-membrane fusion protein SNAP-29) (Soluble 29 kDa NSF attachment protein) [Source:UniProtKB/Swiss-Prot;Acc:O95721]	SNAP29
ENSG00000132664	0.768832178	DNA-directed RNA polymerase III subunit RPC6 (RNA polymerase III subunit C6) (DNA-directed RNA polymerase III subunit F) (DNA-directed RNA polymerase III 39 kDa polypeptide) (RPC39) [Source:UniProtKB/Swiss-Prot;Acc:Q9H1D9]	POLR3F
ENSG00000139915	0.767985555	MAM domain-containing glycosylphosphatidylinositol anchor protein 2 Precursor  (MAM domain-containing protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q7Z553]	MAMDC1
ENSG00000161849	0.767878434	Keratin type II cuticular Hb4 (Type II hair keratin Hb4) (Keratin-84) (K84) [Source:UniProtKB/Swiss-Prot;Acc:Q9NSB2]	KRT84
ENSG00000166509	0.767531029	C-type lectin domain family 3 member A Precursor  (C-type lectin superfamily member 1) (Cartilage-derived C-type lectin) [Source:UniProtKB/Swiss-Prot;Acc:O75596]	CLEC3A
ENSG00000126945	0.767474532	Heterogeneous nuclear ribonucleoprotein H (hnRNP H) (FTP-3). [Source:Uniprot/SWISSPROT;Acc:P55795]	HNRPH2
ENSG00000107736	0.767442878	Cadherin-23 Precursor  (Otocadherin) [Source:UniProtKB/Swiss-Prot;Acc:Q9H251]	CDH23
ENSG00000204688	0.766706348	Olfactory receptor 2H1 (Olfactory receptor OR6-32) (Olfactory receptor 6-2) (OR6-2) (Hs6M1-16) (OLFR42A-9004.14/9026.2) [Source:UniProtKB/Swiss-Prot;Acc:Q9GZK4]	OR2H1
ENSG00000198720	0.766416057	Ankyrin repeat domain-containing protein 13B  [Source:UniProtKB/Swiss-Prot;Acc:Q86YJ7]	ANKRD13B
ENSG00000183637	0.766371354	Putative uncharacterized protein C21orf30. [Source:Uniprot/SWISSPROT;Acc:Q9UFM2]	C21orf30
ENSG00000181381	0.765890674	Probable ATP-dependent RNA helicase DDX60-like (EC 3.6.1.-) (DEAD box protein 60-like) [Source:UniProtKB/Swiss-Prot;Acc:Q5H9U9]	DDX60L
ENSG00000183822	0.765719006		ENSG00000183822
ENSG00000125755	0.765688589	Symplekin [Source:UniProtKB/Swiss-Prot;Acc:Q92797]	SYMPK
ENSG00000085719	0.765674802	Copine-3 (Copine III) [Source:UniProtKB/Swiss-Prot;Acc:O75131]	CPNE3
ENSG00000131462	0.765663174	Tubulin gamma-1 chain (Gamma-1-tubulin) (Gamma-tubulin complex component 1) (GCP-1) [Source:UniProtKB/Swiss-Prot;Acc:P23258]	TUBG1
ENSG00000172764	0.765515832		ENSG00000172764
ENSG00000197879	0.765429007	Myosin-Ic (Myosin I beta) (MMI-beta) (MMIb) [Source:UniProtKB/Swiss-Prot;Acc:O00159]	MYO1C
ENSG00000066923	0.765170868	Cohesin subunit SA-3 (Stromal antigen 3) (Stromalin 3) (SCC3 homolog 3) [Source:UniProtKB/Swiss-Prot;Acc:Q9UJ98]	STAG3
ENSG00000198807	0.765008554	Paired box protein Pax-9 [Source:UniProtKB/Swiss-Prot;Acc:P55771]	PAX9
ENSG00000136541	0.764912408	Ermin (Juxtanodin) (JN) [Source:UniProtKB/Swiss-Prot;Acc:Q8TAM6]	ERMN
ENSG00000205252	0.764811128	CDNA FLJ40432 fis, clone TESTI2039227 (Hypothetical protein FLJ40432). [Source:Uniprot/SPTREMBL;Acc:Q8N7R7]	FLJ40432
ENSG00000088367	0.764616862	Band 4.1-like protein 1 (Neuronal protein 4.1) (4.1N) [Source:UniProtKB/Swiss-Prot;Acc:Q9H4G0]	EPB41L1
ENSG00000137033	0.764265858	Interleukin-33 Precursor  (IL-33) (Interleukin-1 family member 11) (IL-1F11) (Nuclear factor from high endothelial venules) (NF-HEV) [Source:UniProtKB/Swiss-Prot;Acc:O95760]	IL33
ENSG00000206530	0.76417506	WD repeat-containing protein 52 [Source:UniProtKB/Swiss-Prot;Acc:Q96MT7]	WDR52
ENSG00000176762	0.763770258	CDNA FLJ39107 fis, clone NTONG2005062. [Source:Uniprot/SPTREMBL;Acc:Q8N1N1]	FLJ39107
ENSG00000188712	0.763400461	Seven transmembrane helix receptor [Source:UniProtKB/TrEMBL;Acc:Q8NHB3]	ENSG00000188712
ENSG00000197818	0.763395089	Sodium/hydrogen exchanger 8 (Na(+)/H(+) exchanger 8) (NHE-8) (Solute carrier family 9 member 8) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y2E8]	SLC9A8
ENSG00000112232	0.763143785	KH domain-containing, RNA-binding, signal transduction-associated protein 2 (Sam68-like mammalian protein 1) (hSLM-1) (SLM-1) [Source:UniProtKB/Swiss-Prot;Acc:Q5VWX1]	KHDRBS2
