Ensembl ID	Fold Change	Gene Name	Gene Symbol
ENSG00000159110	0.746865023	Interferon-alpha/beta receptor beta chain Precursor  (Interferon alpha/beta receptor 2) (IFN-alpha-REC) (Type I interferon receptor) (IFN-R) [Source:UniProtKB/Swiss-Prot;Acc:P48551]	IFNAR2
ENSG00000206208	0.74685299	Tapasin Precursor  (TPSN) (TPN) (TAP-binding protein) (TAP-associated protein) (NGS-17) [Source:UniProtKB/Swiss-Prot;Acc:O15533]	NGS-17
ENSG00000173914	0.746792388	RNA-binding protein 4B (RNA-binding motif protein 4B) (RNA-binding protein 30) (RNA-binding motif protein 30) [Source:UniProtKB/Swiss-Prot;Acc:Q9BQ04]	RBM4B
ENSG00000181271	0.74658314		ENSG00000181271
ENSG00000172466	0.74652043	Zinc finger protein 24 (Zinc finger protein 191) (Zinc finger protein KOX17) (Retinoic acid suppression protein A) (RSG-A) (Zinc finger and SCAN domain-containing protein 3) [Source:UniProtKB/Swiss-Prot;Acc:P17028]	ZNF24
ENSG00000174016	0.746325855	Protein FAM46D [Source:UniProtKB/Swiss-Prot;Acc:Q8NEK8]	FAM46D
ENSG00000182952	0.746188746	High mobility group nucleosome-binding domain-containing protein 4 (Non-histone chromosomal protein HMG-17-like 3) (Non-histone chromosomal protein) [Source:UniProtKB/Swiss-Prot;Acc:O00479]	HMGN4
ENSG00000129595	0.746145811	Band 4.1-like protein 4A (Protein NBL4) [Source:UniProtKB/Swiss-Prot;Acc:Q9HCS5]	EPB41L4A
ENSG00000127337	0.745935786	YEATS domain-containing protein 4 (Glioma-amplified sequence 41) (Gas41) (NuMA-binding protein 1) (NuBI-1) (NuBI1) [Source:UniProtKB/Swiss-Prot;Acc:O95619]	YEATS4
ENSG00000170817	0.745935566		ENSG00000170817
ENSG00000179698	0.745564634	WD repeat-containing protein KIAA1875 [Source:UniProtKB/Swiss-Prot;Acc:A6NE52]	KIAA1875
ENSG00000189091	0.745555929	Splicing factor 3B subunit 3 (Spliceosome-associated protein 130) (SAP 130) (Pre-mRNA-splicing factor SF3b 130 kDa subunit) (SF3b130) (STAF130) [Source:UniProtKB/Swiss-Prot;Acc:Q15393]	SF3B3
ENSG00000166454	0.745492023	ATM interactor [Source:UniProtKB/Swiss-Prot;Acc:O43313]	ATMIN
ENSG00000186777	0.7454006	Uncharacterized protein ENSP00000341552 [Source:UniProtKB/TrEMBL;Acc:A6NM82]	ENSG00000186777
ENSG00000153956	0.745121343	Voltage-dependent calcium channel subunit alpha-2/delta-1 (Voltage-gated calcium channel subunit alpha-2/delta-1)[Voltage-dependent calcium channel subunit alpha-2-1] [Source:UniProtKB/Swiss-Prot;Acc:P54289]	CACNA2D1
ENSG00000163463	0.745110272	Keratinocytes-associated protein 2 (KCP-2) [Source:UniProtKB/Swiss-Prot;Acc:Q8N6L1]	KRTCAP2
ENSG00000182136	0.74507623	CDNA FLJ30820 fis, clone FEBRA2001591 (CDNA FLJ30672 fis, clone FCBBF1000691). [Source:Uniprot/SPTREMBL;Acc:Q969H1]	FLJ30820
ENSG00000147533	0.745019614	Golgin subfamily A member 7 (Golgi complex-associated protein of 16 kDa) [Source:UniProtKB/Swiss-Prot;Acc:Q7Z5G4]	GOLGA7
ENSG00000167461	0.74488257	Ras-related protein Rab-8A (Oncogene c-mel) [Source:UniProtKB/Swiss-Prot;Acc:P61006]	RAB8A
ENSG00000112175	0.744757478	Bone morphogenetic protein 5 Precursor  (BMP-5) [Source:UniProtKB/Swiss-Prot;Acc:P22003]	BMP5
ENSG00000183722	0.744485758	Lipoma HMGIC fusion partner Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q9Y693]	LHFP
ENSG00000176840	0.744450213	Pituitary gland-specific factor 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8N6C7]	C19orf30
ENSG00000136866	0.744351408	Zinc finger protein 37 homolog (Zfp-37) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y6Q3]	ZFP37
ENSG00000108018	0.744241942	VPS10 domain-containing receptor SorCS1 Precursor  (hSorCS) [Source:UniProtKB/Swiss-Prot;Acc:Q8WY21]	SORCS1
ENSG00000163072	0.744216751	Nostrin (eNOS trafficking inducer) (Nitric oxide synthase trafficker) (Nitric oxide synthase traffic inducer) (BM247 homolog) [Source:UniProtKB/Swiss-Prot;Acc:Q8IVI9]	NOSTRIN
ENSG00000104081	0.744119327	Bcl-2-modifying factor [Source:UniProtKB/Swiss-Prot;Acc:Q96LC9]	BMF
ENSG00000011260	0.744072194	U3 small nucleolar RNA-associated protein 18 homolog (WD repeat-containing protein 50) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y5J1]	UTP18
ENSG00000128731	0.743879089	Probable E3 ubiquitin-protein ligase HERC2 (EC 6.3.2.-) (HECT domain and RCC1-like domain-containing protein 2) [Source:UniProtKB/Swiss-Prot;Acc:O95714]	HERC2
ENSG00000138892	0.74373421	tubulin tyrosine ligase-like family, member 8  [Source:RefSeq_peptide;Acc:NP_001073916]	TTLL8
ENSG00000160124	0.743678662	Coiled-coil domain-containing protein 58 [Source:UniProtKB/Swiss-Prot;Acc:Q4VC31]	CCDC58
ENSG00000135521	0.743651113	Protein LTV1 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q96GA3]	LTV1
ENSG00000158473	0.743640065	T-cell surface glycoprotein CD1d Precursor  (R3G1) (CD1d antigen) [Source:UniProtKB/Swiss-Prot;Acc:P15813]	CD1D
ENSG00000108798	0.74356963	ABI gene family member 3 (New molecule including SH3) (Nesh) [Source:UniProtKB/Swiss-Prot;Acc:Q9P2A4]	ABI3
ENSG00000173679	0.7432487	Olfactory receptor 1L1 (Olfactory receptor 9-C) (OR9-C) [Source:UniProtKB/Swiss-Prot;Acc:Q8NH94]	OR1L1
ENSG00000181918	0.743224684	CDNA FLJ37013 fis, clone BRACE2010171. [Source:Uniprot/SPTREMBL;Acc:Q8N9J9]	FLJ37013
ENSG00000123268	0.742936888	Cyclic AMP-dependent transcription factor ATF-1 (Activating transcription factor 1) (TREB36 protein) [Source:UniProtKB/Swiss-Prot;Acc:P18846]	ATF1
ENSG00000145700	0.742936374	Ankyrin repeat domain-containing protein 31 [Source:UniProtKB/Swiss-Prot;Acc:Q8N7Z5]	ANKRD31
ENSG00000120509	0.742914171	PDZ domain-containing protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q5EBL8]	PDZD11
ENSG00000120087	0.74287673	Homeobox protein Hox-B7 (Hox-2C) (HHO.C1) [Source:UniProtKB/Swiss-Prot;Acc:P09629]	HOXB7
ENSG00000140285	0.742664527	Keratinocyte growth factor Precursor  (KGF) (Fibroblast growth factor 7) (FGF-7) (Heparin-binding growth factor 7) (HBGF-7) [Source:UniProtKB/Swiss-Prot;Acc:P21781]	FGF7
ENSG00000183035	0.742555651	Cylicin-1 (Cylicin I) (Multiple-band polypeptide I) [Source:UniProtKB/Swiss-Prot;Acc:P35663]	CYLC1
ENSG00000131398	0.742394448	Potassium voltage-gated channel subfamily C member 3 (Voltage-gated potassium channel subunit Kv3.3) (KSHIIID) [Source:UniProtKB/Swiss-Prot;Acc:Q14003]	KCNC3
ENSG00000108255	0.742280618	Beta-crystallin A3[Beta-crystallin A3, isoform A1, Delta4 form][Beta-crystallin A3, isoform A1, Delta7 form][Beta-crystallin A3, isoform A1, Delta8 form] [Source:UniProtKB/Swiss-Prot;Acc:P05813]	CRYBA1
ENSG00000161921	0.742176774	C-X-C motif chemokine 16 (Small-inducible cytokine B16) (Transmembrane chemokine CXCL16) (SR-PSOX) (Scavenger receptor for phosphatidylserine and oxidized low density lipoprotein) [Source:UniProtKB/Swiss-Prot;Acc:Q9H2A7]	CXCL16
ENSG00000161654	0.742123513	Protein LSM12 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q3MHD2]	LSM12
ENSG00000160007	0.741863231	Glucocorticoid receptor DNA-binding factor 1 (Glucocorticoid receptor repression factor 1) (GRF-1) (Rho GAP p190A) (p190-A) [Source:UniProtKB/Swiss-Prot;Acc:Q9NRY4]	GRLF1
ENSG00000143891	0.741791077	Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase) [Source:UniProtKB/Swiss-Prot;Acc:Q96C23]	GALM
ENSG00000160182	0.741673429	Trefoil factor 1 Precursor  (pS2 protein) (HP1.A) (Breast cancer estrogen-inducible protein) (PNR-2) [Source:UniProtKB/Swiss-Prot;Acc:P04155]	TFF1
ENSG00000088930	0.741487851	5-3 exoribonuclease 2 (EC 3.1.13.-) (DHM1-like protein) (DHP protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9H0D6]	XRN2
ENSG00000042304	0.741433579	Chromosome 2 open reading frame 38	C2orf83
ENSG00000121335	0.741058821	proline-rich protein BstNI subfamily 4	PRB4
ENSG00000180642	0.741021507	CDNA FLJ35275 fis, clone PROST2006282, weakly similar to TRANSLATION INITIATION FACTOR IF-2. [Source:Uniprot/SPTREMBL;Acc:Q8NAJ1]	FLJ35275
ENSG00000109061	0.740951586	Myosin-1 (Myosin heavy chain 1) (Myosin heavy chain 2x) (MyHC-2x) (Myosin heavy chain, skeletal muscle, adult 1) (Myosin heavy chain IIx/d) (MyHC-IIx/d) [Source:UniProtKB/Swiss-Prot;Acc:P12882]	MYH1
ENSG00000167771	0.740826951	REST corepressor 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8IZ40]	RCOR2
ENSG00000197532	0.740676735	Olfactory receptor 6Y1 (Olfactory receptor OR1-11) [Source:UniProtKB/Swiss-Prot;Acc:Q8NGX8]	OR6Y1
ENSG00000170748	0.740565434	RNA-binding motif protein, X-linked-like-2 (Testis-specific heterogeneous nuclear ribonucleoprotein G-T) (hnRNP G-T) [Source:UniProtKB/Swiss-Prot;Acc:O75526]	RBMXL2
ENSG00000124783	0.740186388	Translocon-associated protein subunit alpha Precursor  (TRAP-alpha) (Signal sequence receptor subunit alpha) (SSR-alpha) [Source:UniProtKB/Swiss-Prot;Acc:P43307]	SSR1
ENSG00000135334	0.740166769	Uncharacterized protein C6orf166 [Source:UniProtKB/Swiss-Prot;Acc:Q53H80]	AKIRIN2
ENSG00000162399	0.73983995	Barttin [Source:UniProtKB/Swiss-Prot;Acc:Q8WZ55]	BSND
ENSG00000172058	0.739595868	Small EDRK-rich factor 1 (4F5) (h4F5) (SMA modifier 1) [Source:UniProtKB/Swiss-Prot;Acc:O75920]	SERF1A
ENSG00000102879	0.739502417	Coronin-1A (Coronin-like protein p57) (Coronin-like protein A) (Clipin-A) (Tryptophan aspartate-containing coat protein) (TACO) [Source:UniProtKB/Swiss-Prot;Acc:P31146]	CORO1A
ENSG00000131459	0.739443133	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 2 (EC 2.6.1.16) (Glutamine:fructose 6 phosphate amidotransferase 2) (GFAT 2) (GFAT2) (D-fructose-6-phosphate amidotransferase 2) [Source:UniProtKB/Swiss-Prot;Acc:O94808]	GFPT2
ENSG00000211789	0.739229195	T-cell receptor alpha V gene segment [Source:IMGT/GENE_DB;Acc:TRAV12-2]	TRAV12-2
ENSG00000187105	0.739141154	HEAT repeat-containing protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q86WZ0]	HEATR4
ENSG00000165376	0.7391046	Claudin-2 (SP82) [Source:UniProtKB/Swiss-Prot;Acc:P57739]	CLDN2
ENSG00000180532	0.739060426	Zinc finger and SCAN domain-containing protein 4 (Zinc finger protein 494) [Source:UniProtKB/Swiss-Prot;Acc:Q8NAM6]	ZSCAN4
ENSG00000096264	0.738870763	Natural cytotoxicity triggering receptor 2 (Natural killer cell p44-related protein) (NK-p44) (NKp44) (NK cell-activating receptor) (Lymphocyte antigen 95 homolog) (CD336 antigen) [Source:UniProtKB/Swiss-Prot;Acc:O95944]	NCR2
ENSG00000188786	0.73885577	Metal regulatory transcription factor 1 (Transcription factor MTF-1) (MRE-binding transcription factor) [Source:UniProtKB/Swiss-Prot;Acc:Q14872]	MTF1
ENSG00000088325	0.738812231	Targeting protein for Xklp2 (Restricted expression proliferation-associated protein 100) (p100) (Differentially expressed in cancerous and non-cancerous lung cells 2) (DIL-2) (Protein fls353) [Source:UniProtKB/Swiss-Prot;Acc:Q9ULW0]	TPX2
ENSG00000188818	0.738701853	Probable palmitoyltransferase ZDHHC11 (EC 2.3.1.-) (Zinc finger DHHC domain-containing protein 11) (DHHC-11) (Zinc finger protein 399) [Source:UniProtKB/Swiss-Prot;Acc:Q9H8X9]	ZDHHC11
ENSG00000065609	0.738415651	Clathrin coat assembly protein AP180 (Clathrin coat-associated protein AP180) (91 kDa synaptosomal-associated protein) [Source:UniProtKB/Swiss-Prot;Acc:O60641]	SNAP91
ENSG00000163568	0.738304498	Interferon-inducible protein AIM2 (Absent in melanoma 2) [Source:UniProtKB/Swiss-Prot;Acc:O14862]	AIM2
ENSG00000181877	0.738118044	cDNA FLJ34460 fis, clone HLUNG2002942 [Source:UniProtKB/TrEMBL;Acc:Q8NAZ9]	FLJ34460
ENSG00000167186	0.737992427	Ubiquinone biosynthesis protein COQ7 homolog (Coenzyme Q biosynthesis protein 7 homolog) (Timing protein clk-1 homolog) [Source:UniProtKB/Swiss-Prot;Acc:Q99807]	COQ7
ENSG00000141434	0.737958412	Meprin A subunit beta Precursor  (EC 3.4.24.18) (Endopeptidase-2) (N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit beta) (PABA peptide hydrolase) (PPH beta) [Source:UniProtKB/Swiss-Prot;Acc:Q16820]	MEP1B
ENSG00000132938	0.737903799	Uncharacterized protein KIAA0774 [Source:UniProtKB/Swiss-Prot;Acc:Q5JR59]	KIAA0774
ENSG00000178338	0.737881902	Zinc finger protein 354B [Source:UniProtKB/Swiss-Prot;Acc:Q96LW1]	ZNF354B
ENSG00000056487	0.737857953	PHD finger protein 21B [Source:UniProtKB/Swiss-Prot;Acc:Q96EK2]	PHF21B
ENSG00000160339	0.73778355	Ficolin-2 (Ficolin-B) (Ficolin-beta) (L-ficolin) (Collagen/fibrinogen domain-containing protein 2) (Serum lectin p35) (37 kDa elastin-binding protein) [Source:UniProtKB/Swiss-Prot;Acc:Q15485]	FCN2
ENSG00000175898	0.737565673	Sphingosine 1-phosphate receptor 2 (S1P receptor 2) (S1P2) (Sphingosine 1-phosphate receptor Edg-5) (S1P receptor Edg-5) (Endothelial differentiation G-protein coupled receptor 5) [Source:UniProtKB/Swiss-Prot;Acc:O95136]	S1PR2
ENSG00000133636	0.737416428	Neurotensin/neuromedin N (NmN-125) (NmN) (NN) (NT)[Large neuromedin N][Neuromedin N][Neurotensin][Tail peptide] [Source:UniProtKB/Swiss-Prot;Acc:P30990]	NTS
ENSG00000088899	0.73738441	Uncharacterized protein KIAA0552 [Source:UniProtKB/Swiss-Prot;Acc:O60299]	KIAA0552
ENSG00000198218	0.737332344	Glutamine-rich protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q2TAL8]	QRICH1
ENSG00000141371	0.737083075	Uncharacterized protein C17orf64 [Source:UniProtKB/Swiss-Prot;Acc:Q86WR6]	C17orf64
ENSG00000196610	0.737062814	HLA class II histocompatibility antigen, DX beta chain Precursor  [Source:UniProtKB/Swiss-Prot;Acc:P05538]	ENSG00000196610
ENSG00000126945	0.736814671	Heterogeneous nuclear ribonucleoprotein H2 (hnRNP H2) (Heterogeneous nuclear ribonucleoprotein H) (hnRNP H) (FTP-3) [Source:UniProtKB/Swiss-Prot;Acc:P55795]	HNRPH2
ENSG00000204246	0.736756512	Olfactory receptor 13C3 [Source:UniProtKB/Swiss-Prot;Acc:Q8NGS6]	OR13C3
ENSG00000183940	0.736529605		ENSG00000183940
ENSG00000143228	0.73624948	Kinetochore protein Nuf2 (hsNuf2) (hNuf2) (hNuf2R) (Cell division cycle-associated protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q9BZD4]	NUF2
ENSG00000100722	0.736160609	Zinc finger CCCH domain-containing protein 14 (Renal carcinoma antigen NY-REN-37) [Source:UniProtKB/Swiss-Prot;Acc:Q6PJT7]	ZC3H14
ENSG00000111432	0.736101012	Frizzled-10 Precursor  (Fz-10) (hFz10) (FzE7) (CD350 antigen) [Source:UniProtKB/Swiss-Prot;Acc:Q9ULW2]	FZD10
ENSG00000137720	0.735936334	Uncharacterized protein C11orf1 [Source:UniProtKB/Swiss-Prot;Acc:Q9H5F2]	C11orf1
ENSG00000003249	0.735715241	Dysbindin domain-containing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9H9R9]	DBNDD1
ENSG00000163807	0.73570971	Uncharacterized protein KIAA1143 [Source:UniProtKB/Swiss-Prot;Acc:Q96AT1]	KIAA1143
ENSG00000165851	0.73549182		ENSG00000165851
ENSG00000137831	0.735176461	Uveal autoantigen with coiled-coil domains and ankyrin repeats [Source:UniProtKB/Swiss-Prot;Acc:Q9BZF9]	UACA
ENSG00000204038	0.734918219	cDNA FLJ46261 fis, clone TESTI4025062 [Source:UniProtKB/TrEMBL;Acc:Q6ZRL6]	FLJ46261
ENSG00000124875	0.734808656	C-X-C motif chemokine 6 (Small-inducible cytokine B6) (Granulocyte chemotactic protein 2) (GCP-2) (Chemokine alpha 3) (CKA-3) [Source:UniProtKB/Swiss-Prot;Acc:P80162]	CXCL6
ENSG00000119599	0.734803462	WD repeat-containing protein 21A [Source:UniProtKB/Swiss-Prot;Acc:Q8WV16]	WDR21A
ENSG00000163346	0.734727053	Pre-B-cell leukemia transcription factor-interacting protein 1 (Hematopoietic PBX-interacting protein) [Source:UniProtKB/Swiss-Prot;Acc:Q96AQ6]	PBXIP1
ENSG00000174092	0.734628826		ENSG00000174092
ENSG00000176256	0.734569958	High mobility group protein B4 [Source:UniProtKB/Swiss-Prot;Acc:Q8WW32]	HMGB4
ENSG00000211720	0.734463708	T-cell receptor beta V gene segment [Source:IMGT/GENE_DB;Acc:TRBV11-2]	TRBV11-2
ENSG00000198168	0.734238468	Small VCP/p97-interacting protein [Source:UniProtKB/Swiss-Prot;Acc:Q8NHG7]	AC_006299.1
ENSG00000155903	0.734129384	Ras GTPase-activating protein 2 (GAP1m) [Source:UniProtKB/Swiss-Prot;Acc:Q15283]	RASA2
ENSG00000177954	0.733667411	40S ribosomal protein S27 (Metallopan-stimulin 1) (MPS-1) [Source:UniProtKB/Swiss-Prot;Acc:P42677]	RPS27
ENSG00000198081	0.733479048	Zinc finger protein 161 homolog (Zfp-161) (Zinc finger protein 5) (HZF5) (Zinc finger and BTB domain-containing protein 14) [Source:UniProtKB/Swiss-Prot;Acc:O43829]	ZFP161
ENSG00000134575	0.733106925	Lysosomal acid phosphatase Precursor  (EC 3.1.3.2) (LAP) [Source:UniProtKB/Swiss-Prot;Acc:P11117]	ACP2
ENSG00000174944	0.733097554	P2Y purinoceptor 14 (P2Y14) (UDP-glucose receptor) (G-protein coupled receptor 105) [Source:UniProtKB/Swiss-Prot;Acc:Q15391]	P2RY14
ENSG00000140598	0.733089216	Elongation factor Tu GTP-binding domain-containing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q7Z2Z2]	EFTUD1
ENSG00000007952	0.733084244	NADPH oxidase 1 (NOX-1) (NOH-1) (NADH/NADPH mitogenic oxidase subunit P65-MOX) (Mitogenic oxidase 1) (MOX1) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y5S8]	NOX1
ENSG00000067334	0.732496257	Deoxynucleotidyltransferase terminal-interacting protein 2 (Terminal deoxynucleotidyltransferase-interacting factor 2) (TdT-interacting factor 2) (Estrogen receptor-binding protein) [Source:UniProtKB/Swiss-Prot;Acc:Q5QJE6]	DNTTIP2
ENSG00000184132	0.73232349		ENSG00000184132
ENSG00000140682	0.73210491	Transforming growth factor beta-1-induced transcript 1 protein (Hydrogen peroxide-inducible clone 5 protein) (Hic-5) (Androgen receptor-associated protein of 55 kDa) [Source:UniProtKB/Swiss-Prot;Acc:O43294]	TGFB1I1
ENSG00000128709	0.732095443	Homeobox protein Hox-D9 (Hox-4C) (Hox-5.2) [Source:UniProtKB/Swiss-Prot;Acc:P28356]	HOXD9
ENSG00000165621	0.731974154	2-oxoglutarate receptor 1 (Alpha-ketoglutarate receptor 1) (G-protein coupled receptor 80) (G-protein coupled receptor 99) (P2Y purinoceptor 15) (P2Y-like nucleotide receptor) [Source:UniProtKB/Swiss-Prot;Acc:Q96P68]	OXGR1
ENSG00000163535	0.731940219	Shugoshin-like 2 (Tripin) [Source:UniProtKB/Swiss-Prot;Acc:Q562F6]	SGOL2
ENSG00000150637	0.731801961	CD226 antigen Precursor  (DNAX accessory molecule 1) (DNAM-1) (CD226 antigen) [Source:UniProtKB/Swiss-Prot;Acc:Q15762]	CD226
ENSG00000169248	0.731773753	C-X-C motif chemokine 11 (Small-inducible cytokine B11) (Interferon-inducible T-cell alpha chemoattractant) (I-TAC) (Interferon-gamma-inducible protein 9) (IP-9) (H174) [Source:UniProtKB/Swiss-Prot;Acc:O14625]	CXCL11
ENSG00000091128	0.731641368	Laminin subunit beta-4 Precursor  (Laminin beta-1-related protein) [Source:UniProtKB/Swiss-Prot;Acc:A4D0S4]	LAMB4
ENSG00000170296	0.731496279	Gamma-aminobutyric acid receptor-associated protein (GABA(A) receptor-associated protein) (MM46) [Source:UniProtKB/Swiss-Prot;Acc:O95166]	GABARAP
ENSG00000099984	0.731424709	Putative uncharacterized protein GSTT2 [Source:UniProtKB/TrEMBL;Acc:B5MCL2]	GSTT2
ENSG00000168334	0.731379672	Xin actin-binding repeat-containing protein 1 (Cardiomyopathy-associated protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q702N8]	CMYA1
ENSG00000103200	0.73112366	Nucleoside diphosphate kinase, mitochondrial Precursor  (EC 2.7.4.6) (NDP kinase, mitochondrial) (NDK) (nm23-H4) (Nucleoside diphosphate kinase D) (NDPKD) [Source:UniProtKB/Swiss-Prot;Acc:O00746]	NME4
ENSG00000204264	0.731053396	Proteasome subunit beta type-8 (EC 3.4.25.1) (Proteasome subunit beta-5i) (Proteasome component C13) (Macropain subunit C13) (Multicatalytic endopeptidase complex subunit C13) [Source:UniProtKB/Swiss-Prot;Acc:P28062]	PSMB8
ENSG00000152591	0.730928893	Dentin sialophosphoprotein Precursor  (Dentin phosphophoryn) (DPP) (DSP)[Dentin phosphoprotein][Dentin sialoprotein] [Source:UniProtKB/Swiss-Prot;Acc:Q9NZW4]	DSPP
ENSG00000184825	0.730452415	Histone H2A type 1-H (H2A/s) [Source:UniProtKB/Swiss-Prot;Acc:Q96KK5]	HIST1H2AH
ENSG00000067221	0.730388692	Stomatin-like protein 1 (SLP-1) (Stomatin-related protein) (STORP) (EPB72-like 1) (UNC24 homolog) [Source:UniProtKB/Swiss-Prot;Acc:Q9UBI4]	STOML1
ENSG00000186697	0.730103733	Full-length cDNA clone CS0DG006YJ19 of B cells (Ramos cell line) of Homo sapiens (human). [Source:Uniprot/SPTREMBL;Acc:Q86T06]	ENSG00000186697
ENSG00000206374	0.730103486		ENSG00000206374
ENSG00000095539	0.729367631	Semaphorin-4G Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q9NTN9]	SEMA4G
ENSG00000197148	0.728999246		ENSG00000197148
ENSG00000183518	0.72889353		ENSG00000183518
ENSG00000065882	0.728801356	TBC1 domain family member 1 [Source:UniProtKB/Swiss-Prot;Acc:Q86TI0]	TBC1D1
ENSG00000180096	0.728750241	Septin-1 (LARP) (Serologically defined breast cancer antigen NY-BR-24) (Peanut-like protein 3) [Source:UniProtKB/Swiss-Prot;Acc:Q8WYJ6]	1-Sep
ENSG00000182325	0.728285598	F-box/LRR-repeat protein 6 (F-box and leucine-rich repeat protein 6) (F-box protein FBL6) (FBL6A) [Source:UniProtKB/Swiss-Prot;Acc:Q8N531]	FBXL6
ENSG00000152763	0.727664492	WD repeat-containing protein 78 [Source:UniProtKB/Swiss-Prot;Acc:Q5VTH9]	WDR78
ENSG00000183055	0.727423807	Protein FAM133B [Source:UniProtKB/Swiss-Prot;Acc:Q5BKY9]	FAM133B
ENSG00000180882	0.72730706		ENSG00000180882
ENSG00000169612	0.727188333	Protein FAM103A1 [Source:UniProtKB/Swiss-Prot;Acc:Q9BTL3]	FAM103A1
ENSG00000178951	0.726656541	Zinc finger and BTB domain-containing protein 7A (Leukemia/lymphoma-related factor) (Factor that binds to inducer of short transcripts protein 1) (Factor binding IST protein 1) (FBI-1) [Source:UniProtKB/Swiss-Prot;Acc:O95365]	ZBTB7A
ENSG00000185203	0.726533037	Uncharacterized protein ENSP00000382848 (Uncharacterized protein ENSP00000381987) [Source:UniProtKB/TrEMBL;Acc:A8MY96]	LOC100132169
ENSG00000163884	0.72609202	Krueppel-like factor 15 (Kidney-enriched krueppel-like factor) [Source:UniProtKB/Swiss-Prot;Acc:Q9UIH9]	KLF15
ENSG00000197309	0.7260194	Seven transmembrane helix receptor (Olfactory receptor OR11-293) [Source:UniProtKB/TrEMBL;Acc:Q8NH80]	ENSG00000197309
ENSG00000185909	0.725821113	Kelch domain-containing protein 8B [Source:UniProtKB/Swiss-Prot;Acc:Q8IXV7]	KLHDC8B
ENSG00000135205	0.725788425	Coiled-coil domain-containing protein 146 [Source:UniProtKB/Swiss-Prot;Acc:Q8IYE0]	CCDC146
ENSG00000092208	0.72551867	Survival of motor neuron protein-interacting protein 1 (SMN-interacting protein 1) (Component of gems 2) (Gemin-2) [Source:UniProtKB/Swiss-Prot;Acc:O14893]	SIP1
ENSG00000075568	0.72512805	Transmembrane protein 131 (Protein RW1) [Source:UniProtKB/Swiss-Prot;Acc:Q92545]	TMEM131
ENSG00000130876	0.725115359	Asc-type amino acid transporter 1 (Asc-1) (Solute carrier family 7 member 10) [Source:UniProtKB/Swiss-Prot;Acc:Q9NS82]	SLC7A10
ENSG00000166136	0.72497199	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial Precursor  (NADH-ubiquinone oxidoreductase ASHI subunit) (Complex I-ASHI) (CI-ASHI) [Source:UniProtKB/Swiss-Prot;Acc:O95169]	NDUFB8
