ID	Name	Symbol	Accession	UniGene	Gene	Ensembl	aveA	P400vsEGFP.M	P400vsEGFP.AdjP	P400vsEGFP.FDR	P400vsEGFP.B	Description	Coordinates	A	D	C	B
A_52_P193823			BC069963	Mm.300271	NA		9.884	-0.461	1	0.002	1.049	Mus musculus cDNA clone IMAGE:5039327, partial cds. [BC069963]	chr5:64743831-64743772	-0.455	0.405	-0.531	0.453
A_52_P472523	sacsin	Sacs	AK053626	Mm.103675	50720		6.36	-0.461	1	0.003	0.207	Mus musculus 0 day neonate eyeball cDNA, RIKEN full-length enriched library, clone:E130115J16 product:hypothetical ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase structure containing protein, full insert sequence. [AK053626]	chr14:56063095-56063154	-0.504	0.401	-0.368	0.57
A_51_P378825	ARP8 actin-related protein 8 homolog (S. cerevisiae)	Actr8	NM_027493	Mm.215110	56249	ENSMUST00000016115	12.547	-0.46	1	0.002	0.695	Mus musculus ARP8 actin-related protein 8 homolog (S. cerevisiae) (Actr8), mRNA [NM_027493]	chr14:27421326-27421385	-0.47	0.464	-0.539	0.368
A_52_P357901	acyl-CoA synthetase bubblegum family member 2	Acsbg2	NM_001039114	Mm.179421	328845	ENSMUST00000043062	6.595	-0.46	1	0.002	0.585	Mus musculus acyl-CoA synthetase bubblegum family member 2 (Acsbg2), mRNA [NM_001039114]	chr17:55056636-55056577	-0.429	0.552	-0.482	0.377
A_52_P345539	ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome	Uty	AF057367	Mm.20477	22290		6.563	-0.459	1	0.002	1.014	Mus musculus male-specific histocompatibility antigen H-YDb (Uty) mRNA, complete cds. [AF057367]	chrY_random:185583-185642	-0.44	0.514	-0.395	0.489
A_52_P341339			AK047849		NA		6.776	-0.459	1	0.002	0.784	Mus musculus 16 days embryo head cDNA, RIKEN full-length enriched library, clone:C130006M04 product:unclassifiable, full insert sequence. [AK047849]	chr17:78689744-78689685	-0.421	0.449	-0.553	0.413
A_52_P558188	gamma-aminobutyric acid receptor associated protein	Gabarap	NM_019749	Mm.272460	56486	ENSMUST00000018711	10.475	-0.458	1	0.002	1.306	Mus musculus gamma-aminobutyric acid receptor associated protein (Gabarap), mRNA [NM_019749]	chr11:70074268-70076085	-0.495	0.428	-0.469	0.439
A_51_P369636	histone aminotransferase 1	Hat1	NM_026115	Mm.272472	107435	ENSMUST00000028408	14.396	-0.458	1	0.002	0.829	Mus musculus histone aminotransferase 1 (Hat1), mRNA [NM_026115]	chr2:71265400-71277774	-0.512	0.506	-0.431	0.384
A_51_P184353	nuclear receptor subfamily 2, group F, member 6	Nr2f6	NM_010150	Mm.28989	13864	ENSMUST00000002466	11.978	-0.458	1	0.002	0.444	Mus musculus nuclear receptor subfamily 2, group F, member 6 (Nr2f6), mRNA [NM_010150]	chr8:69841304-69841245	-0.369	0.456	-0.564	0.442
A_52_P220190	splicing factor 3b, subunit 1	Sf3b1	NM_031179	Mm.279736	81898	ENSMUST00000027127	11.075	-0.457	1	0.002	0.85	Mus musculus splicing factor 3b, subunit 1 (Sf3b1), mRNA [NM_031179]	chr1:55261836-55259567	-0.49	0.371	-0.463	0.503
A_52_P1056789	bruno-like 5, RNA binding protein (Drosophila)	Brunol5	AK132321	Mm.152689	319586		9.004	-0.457	1	0.002	0.67	Mus musculus 15 days embryo head cDNA, RIKEN full-length enriched library, clone:4022413P21 product:Bruno-like 5, RNA binding protein (Drosophila) homolog [Homo sapiens], full insert sequence [AK132321]	chr10:81251078-81251019	-0.421	0.492	-0.535	0.381
A_51_P370315	glucosamine-6-phosphate deaminase 1	Gnpda1	NM_011937	Mm.22374	26384	ENSMUST00000063814	11.914	-0.456	1	0.002	1.021	Mus musculus glucosamine-6-phosphate deaminase 1 (Gnpda1), mRNA [NM_011937]	chr5:148049823-148049764	-0.488	0.446	-0.391	0.5
A_51_P277524	A kinase (PRKA) anchor protein 8-like	Akap8l	NM_017476	Mm.281005	54194	ENSMUST00000050214	10.338	-0.456	1	0.002	0.408	Mus musculus A kinase (PRKA) anchor protein 8-like (Akap8l), mRNA [NM_017476]	chr17:30527361-30516835	-0.442	0.5	-0.532	0.348
A_52_P391130	synaptojanin 2	Synj2	BC058749	Mm.236068	20975	ENSMUST00000080283	8.66	-0.453	1	0.002	0.371	Mus musculus synaptojanin 2, mRNA (cDNA clone MGC:67830 IMAGE:6390688), complete cds. [BC058749]	chr17:5984078-5984137	-0.568	0.401	-0.448	0.394
A_52_P499980	protein inhibitor of activated STAT 3	Pias3	NM_146135	Mm.1635	229615	ENSMUST00000064900	9.022	-0.452	1	0.001	1.346	Mus musculus protein inhibitor of activated STAT 3 (Pias3), transcript variant 1, mRNA [NM_146135]	chr3:96579214-96579273	-0.471	0.459	-0.43	0.45
A_52_P1155746			AK035017	Mm.332303	NA		6.889	-0.452	1	0.002	0.488	Mus musculus 12 days embryo embryonic body between diaphragm region and neck cDNA, RIKEN full-length enriched library, clone:9430074C02 product:unclassifiable, full insert sequence. [AK035017]	chr10:27989282-27989341	-0.519	0.347	-0.487	0.456
A_52_P218271	RIKEN cDNA A730063M14 gene	A730063M14Rik	AK080508	Mm.387029	320368		9.377	-0.452	1	0.003	0.306	Mus musculus 7 days neonate cerebellum cDNA, RIKEN full-length enriched library, clone:A730063M14 product:unclassifiable, full insert sequence. [AK080508]	chr10:126568410-126568469	-0.563	0.452	-0.364	0.429
A_52_P303100	transient receptor potential cation channel, subfamily M, member 4	Trpm4	NM_175130	Mm.425436	68667		10.272	-0.451	1	0.002	0.604	Mus musculus transient receptor potential cation channel, subfamily M, member 4 (Trpm4), mRNA [NM_175130]	chr7:41479344-41479285	-0.528	0.375	-0.417	0.483
A_52_P421657	vacuolar protein sorting 54 (yeast)	Vps54	NM_139061	Mm.170103	245944	ENSMUST00000006221	11.373	-0.451	1	0.003	0.183	Mus musculus vacuolar protein sorting 54 (yeast) (Vps54), mRNA [NM_139061]	chr11:21272209-21272268	-0.362	0.572	-0.427	0.445
A_52_P132507	prune homolog (Drosophila)	Prune	NM_173347	Mm.14155	229589	ENSMUST00000015855	9.834	-0.451	1	0.003	0.012	Mus musculus prune homolog (Drosophila) (Prune), mRNA [NM_173347]	chr3:95128649-95128590	-0.543	0.327	-0.505	0.429
A_51_P379822	RIKEN cDNA 5033405K12 gene	5033405K12Rik	NM_153567	Mm.121285	75991	ENSMUST00000069795	10.712	-0.45	1	0.002	0.385	Mus musculus RIKEN cDNA 5033405K12 gene (5033405K12Rik), mRNA [NM_153567]	chr5:72352580-72352639	-0.521	0.473	-0.339	0.467
A_52_P763167	RIKEN cDNA 2900075B16 gene	2900075B16Rik	AK041257	Mm.169893	78506		6.422	-0.449	1	0.002	1.2	Mus musculus adult male aorta and vein cDNA, RIKEN full-length enriched library, clone:A530095A18 product:unclassifiable, full insert sequence [AK041257]	chr8:39154215-39154274	-0.488	0.429	-0.449	0.427
A_52_P660745	SET binding factor 2	Sbf2	BC015069	Mm.102970	319934		11.038	-0.449	1	0.002	0.947	Mus musculus SET binding factor 2, mRNA (cDNA clone IMAGE:3668035), partial cds. [BC015069]	chr7:106223946-106223887	-0.499	0.472	-0.39	0.434
A_51_P414396	multimerin 2	Mmrn2	NM_153127	Mm.272673	105450	ENSMUST00000068260	10.641	-0.449	1	0.002	0.717	Mus musculus multimerin 2 (Mmrn2), mRNA [NM_153127]	chr14:31836956-31837015	-0.37	0.453	-0.453	0.518
A_52_P553799			NAP029260-1		NA		11.221	-0.449	1	0.003	0.179		chr9:84065781-84065716	-0.424	0.338	-0.531	0.501
A_52_P141123	praja1, RING-H2 motif containing	Pja1	NM_008853	Mm.8211	18744		10.255	-0.449	1	0.003	0.018	Mus musculus praja1, RING-H2 motif containing (Pja1), mRNA [NM_008853]	chrX:94794149-94794090	-0.551	0.468	-0.451	0.325
A_51_P358792	zinc finger protein 189	Zfp189	NM_145547	Mm.186994	230162		7.426	-0.448	1	0.002	0.43	Mus musculus zinc finger protein 189 (Zfp189), mRNA [NM_145547]	chr4:49545009-49545068	-0.369	0.451	-0.547	0.424
A_51_P205573	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11	Ndufb11	NM_019435	Mm.30084	104130	ENSMUST00000033373	14.729	-0.448	1	0.003	0.287	Mus musculus NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11 (Ndufb11), mRNA [NM_019435]	chrX:19048533-19048474	-0.449	0.544	-0.346	0.452
A_51_P487918	RIKEN cDNA 5830482F20 gene	5830482F20Rik	NM_177158	Mm.74632	320435	ENSMUST00000059857	10.962	-0.447	1	0.002	0.789	Mus musculus RIKEN cDNA 5830482F20 gene (5830482F20Rik), mRNA [NM_177158]	chr7:25732606-25732665	-0.485	0.503	-0.408	0.392
A_51_P138060	ring finger protein 13	Rnf13	NM_011883	Mm.274360	24017		6.721	-0.443	1	0.003	0.168	Mus musculus ring finger protein 13 (Rnf13), mRNA [NM_011883]	chr3:57962276-57962335	-0.372	0.37	-0.508	0.522
A_52_P309904	MAX-like protein X	Mlx	BC080768	Mm.628	21428		6.261	-0.442	1	0.002	0.387	Mus musculus MAX-like protein X, mRNA (cDNA clone IMAGE:6393153) [BC080768]	chr11:101198516-101198575	-0.509	0.39	-0.37	0.5
A_52_P59612	WD repeat domain 33	Wdr33	NM_028866	Mm.277705	74320	ENSMUST00000082319	11.005	-0.442	1	0.003	0.072	Mus musculus WD repeat domain 33 (Wdr33), mRNA [NM_028866]	chr18:32221378-32222011	-0.341	0.415	-0.547	0.466
A_51_P120674	ELK3, member of ETS oncogene family	Elk3	NM_013508	Mm.4454	13713	ENSMUST00000008542	7.736	-0.441	1	0.002	1.164	Mus musculus ELK3, member of ETS oncogene family (Elk3), transcript variant 1, mRNA [NM_013508]	chr10:92808309-92808252	-0.434	0.434	-0.426	0.469
A_52_P476904	chromodomain helicase DNA binding protein 6	Chd6	BC059807	Mm.122738	71389	ENSMUST00000068072	8.965	-0.441	1	0.002	0.523	Mus musculus chromodomain helicase DNA binding protein 6, mRNA (cDNA clone IMAGE:6819153), partial cds. [BC059807]	chr2:160770816-160770757	-0.455	0.42	-0.368	0.523
A_52_P422162	armadillo repeat containing 8	Armc8	AK078280	Mm.234823	74125		9.163	-0.44	1	0.002	0.929	Mus musculus adult male olfactory brain cDNA, RIKEN full-length enriched library, clone:6430566D02 product:hypothetical Armadillo repeat containing protein, full insert sequence. [AK078280]	chr9:99162299-99162240	-0.491	0.443	-0.395	0.429
A_51_P294095	protein kinase, cAMP dependent regulatory, type I, alpha	Prkar1a	NM_021880	Mm.30039	19084	ENSMUST00000049527	9.713	-0.44	1	0.003	0.05	Mus musculus protein kinase, cAMP dependent regulatory, type I, alpha (Prkar1a), mRNA [NM_021880]	chr11:109778248-109778307	-0.512	0.442	-0.49	0.318
A_52_P16232	gamma-aminobutyric acid (GABA-B) receptor, 1	Gabbr1	BC056990	Mm.32191	54393		9.952	-0.439	1	0.002	0.557	Mus musculus gamma-aminobutyric acid (GABA-B) receptor, 1, mRNA (cDNA clone MGC:66925 IMAGE:6821442), complete cds. [BC056990]	chr17:35225581-35225640	-0.492	0.413	-0.364	0.486
A_52_P18299	chromodomain helicase DNA binding protein 5	Chd5	BC098195	Mm.40192	269610	ENSMUST00000005175	7.941	-0.439	1	0.002	0.52	Mus musculus chromodomain helicase DNA binding protein 5, mRNA (cDNA clone IMAGE:6847152), complete cds. [BC098195]	chr4:151379347-151379406	-0.519	0.366	-0.452	0.42
A_51_P504378	pleckstrin homology domain containing, family A member 7	Plekha7	NM_172743	Mm.3741	233765		10.584	-0.438	1	0.003	0.019	Mus musculus pleckstrin homology domain containing, family A member 7 (Plekha7), mRNA [NM_172743]	chr7:112040779-112040720	-0.416	0.325	-0.492	0.518
A_52_P373893	activin A receptor, type 1B	Acvr1b	AK154578	Mm.308467	11479		10.46	-0.437	1	0.002	0.54	Mus musculus NOD-derived CD11c +ve dendritic cells cDNA, RIKEN full-length enriched library, clone:F630048N11 product:activin A receptor, type 1B, full insert sequence [AK154578]	chr15:101199369-101199428	-0.357	0.506	-0.444	0.441
A_51_P214470	RIKEN cDNA 2610019F03 gene	2610019F03Rik	NM_173744	Mm.5727	72148	ENSMUST00000062613	8.453	-0.435	1	0.002	0.604	Mus musculus RIKEN cDNA 2610019F03 gene (2610019F03Rik), mRNA [NM_173744]	chr8:13926673-13926614	-0.377	0.439	-0.509	0.415
A_52_P429636	solute carrier family 9 (sodium/hydrogen exchanger), member 8	Slc9a8	NM_148929	Mm.278924	77031	ENSMUST00000047815	9.78	-0.435	1	0.003	0.105	Mus musculus solute carrier family 9 (sodium/hydrogen exchanger), member 8 (Slc9a8), transcript variant 1, mRNA [NM_148929]	chr2:167217362-167217421	-0.426	0.408	-0.549	0.358
A_52_P916539	zinc finger and BTB domain containing 34	Zbtb34	XM_140881	Mm.296512	241311	ENSMUST00000091037	8.295	-0.434	1	0.002	0.555	PREDICTED: Mus musculus zinc finger and BTB domain containing 34 (Zbtb34), mRNA [XM_140881]	chr2:33414226-33414168	-0.454	0.469	-0.348	0.465
A_51_P219858	dynactin 4	Dctn4	NM_026302	Mm.272801	67665	ENSMUST00000025505	7.623	-0.432	1	0.002	0.449	Mus musculus dynactin 4 (Dctn4), mRNA [NM_026302]	chr18:60939660-60941347	-0.515	0.366	-0.421	0.426
A_51_P280117	peptidyl arginine deiminase, type II	Padi2	NM_008812	Mm.2296	18600	ENSMUST00000030765	8.669	-0.43	1	0.002	1.053	Mus musculus peptidyl arginine deiminase, type II (Padi2), mRNA [NM_008812]	chr4:140330821-140330880	-0.422	0.444	-0.424	0.43
A_52_P300331	WW domain containing E3 ubiquitin protein ligase 1	Wwp1	AK137588	Mm.78312	107568	ENSMUST00000035982	11.57	-0.43	1	0.002	0.583	Mus musculus adult male bone cDNA, RIKEN full-length enriched library, clone:9830160C20 product:Nedd-4-like ubiquitin-protein ligase WWP1 (EC 6.3.2.-) (WW domain- containing protein 1), full insert sequence. [AK137588]	chr4:19538849-19538790	-0.425	0.436	-0.495	0.365
A_52_P542612	Eph receptor B4	Ephb4	NM_010144	Mm.34533	13846	ENSMUST00000061244	8.89	-0.429	1	0.002	0.513	Mus musculus Eph receptor B4 (Ephb4), mRNA [NM_010144]	chr5:136292329-136292388	-0.497	0.423	-0.435	0.36
A_51_P419971	transmembrane protein 106B	Tmem106b	BU515288	Mm.392714	71900		11.085	-0.428	1	0.002	1.001	AGENCOURT_10124705 NIH_MGC_134 Mus musculus cDNA clone IMAGE:6511955 5, mRNA sequence [BU515288]	chr6:013029991-013030050	-0.408	0.441	-0.43	0.432
A_51_P109449	leukotriene B4 receptor 1	Ltb4r1	NM_008519	Mm.20853	16995	ENSMUST00000057569	6.941	-0.426	1	0.002	0.547	Mus musculus leukotriene B4 receptor 1 (Ltb4r1), mRNA [NM_008519]	chr14:50635691-50635750	-0.448	0.486	-0.37	0.4
A_52_P174313	fused toes	Fts	NM_010241	Mm.324588	14339	ENSMUST00000093322	10.45	-0.425	1	0.002	0.781	Mus musculus fused toes (Fts), mRNA [NM_010241]	chr8:89718769-89718636	-0.473	0.39	-0.419	0.418
A_52_P503078	mbt domain containing 1	Mbtd1	NM_134012	Mm.210334	103537	ENSMUST00000063718	8.342	-0.424	1	0.002	0.563	Mus musculus mbt domain containing 1 (Mbtd1), mRNA [NM_134012]	chr11:94032219-94032278	-0.446	0.393	-0.481	0.375
A_51_P329469	RIKEN cDNA A730024A03 gene	A730024A03Rik	NM_173753	Mm.34087	216742	ENSMUST00000046835	9.468	-0.424	1	0.002	0.443	Mus musculus RIKEN cDNA A730024A03 gene (A730024A03Rik), mRNA [NM_173753]	chr11:54473393-54473452	-0.348	0.481	-0.441	0.425
A_52_P12869	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4	Psmd4	AB029144	Mm.2261	19185		7.979	-0.422	1	0.003	0.15	Mus musculus mRNA for pUb-R3, complete cds. [AB029144]	chr3:94907294-94907235	-0.387	0.52	-0.362	0.42
A_51_P409825	fibronectin type III domain containing 4	Fndc4	NM_022424	Mm.292544	64339	ENSMUST00000041266	7.908	-0.421	1	0.003	0.148	Mus musculus fibronectin type III domain containing 4 (Fndc4), mRNA [NM_022424]	chr5:30325796-30325737	-0.39	0.525	-0.383	0.387
A_51_P228777	FCH domain only 1	Fcho1	AK172927	Mm.22025	74015		7.447	-0.42	1	0.002	0.686	Mus musculus premature mRNA for mKIAA0290 protein [AK172927]	chr8:70176564-70176505	-0.374	0.409	-0.447	0.451
A_51_P229105	centrin 3	Cetn3	NM_007684	Mm.12481	12626	ENSMUST00000022009	12.445	-0.42	1	0.002	0.619	Mus musculus centrin 3 (Cetn3), mRNA [NM_007684]	chr13:78834904-78834963	-0.407	0.437	-0.466	0.37
A_51_P214837	Rho GTPase activating protein 12	Arhgap12	NM_029277	Mm.239675	75415	ENSMUST00000077128	10.826	-0.42	1	0.003	0.306	Mus musculus Rho GTPase activating protein 12 (Arhgap12), transcript variant 2, mRNA [NM_029277]	chr18:6229378-6229319	-0.498	0.418	-0.409	0.353
A_51_P295846	brain-specific angiogenesis inhibitor 1	Bai1	NM_174991	Mm.43133	107831	ENSMUST00000042035	9.266	-0.42	1	0.003	0.079	Mus musculus brain-specific angiogenesis inhibitor 1 (Bai1), mRNA [NM_174991]	chr15:74669859-74669918	-0.382	0.355	-0.518	0.425
A_51_P148037	RIKEN cDNA G431001E03 gene	G431001E03Rik	NM_177364	Mm.227616	268396	ENSMUST00000038753	7.577	-0.419	1	0.003	0.08	Mus musculus RIKEN cDNA G431001E03 gene (G431001E03Rik), mRNA [NM_177364]	chr11:32379616-32379675	-0.477	0.351	-0.365	0.483
A_51_P435911	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	Hsd3b7	NM_133943	Mm.157103	101502	ENSMUST00000046863	10.443	-0.418	1	0.002	0.862	Mus musculus hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7 (Hsd3b7), transcript variant 1, mRNA [NM_133943]	chr7:123900149-123900208	-0.401	0.418	-0.424	0.429
A_52_P88983	RIKEN cDNA 1110060D06 gene	1110060D06Rik	XM_001003634	Mm.258155	68813		10.669	-0.418	1	0.003	0.309	PREDICTED: Mus musculus RIKEN cDNA 1110060D06 gene, transcript variant 2 (1110060D06Rik), mRNA [XM_001003634]	chr14:62610943-62610884	-0.48	0.341	-0.413	0.438
A_52_P408220	RIKEN cDNA 9330174C13 gene	9330174C13Rik	AK053329	Mm.40569	320682		7.391	-0.416	1	0.002	0.721	Mus musculus 0 day neonate eyeball cDNA, RIKEN full-length enriched library, clone:E130010A20 product:unclassifiable, full insert sequence. [AK053329]	chr7:127692505-127692446	-0.396	0.408	-0.404	0.457
A_52_P432153	Yip1 domain family, member 6	Yipf6	NM_207633	Mm.212290	77929	ENSMUST00000054697	9.349	-0.416	1	0.003	0.141	Mus musculus Yip1 domain family, member 6 (Yipf6), mRNA [NM_207633]	chrX:94268152-94270159	-0.336	0.486	-0.393	0.446
A_52_P623068	RIKEN cDNA A930004K21 gene	A930004K21Rik	AK043068	Mm.293284	228564		6.432	-0.413	1	0.002	0.603	Mus musculus 7 days neonate cerebellum cDNA, RIKEN full-length enriched library, clone:A730052E22 product:unclassifiable, full insert sequence. [AK043068]	chr2:121285651-121285592	-0.408	0.408	-0.377	0.457
A_51_P220317	cell division cycle associated 7 like	Cdca7l	NM_146040	Mm.281149	217946	ENSMUST00000021592	8.312	-0.411	1	0.002	0.561	Mus musculus cell division cycle associated 7 like (Cdca7l), mRNA [NM_146040]	chr12:115614391-115614450	-0.368	0.402	-0.426	0.449
A_52_P343641	seven in absentia 1A	Siah1a	NM_009172	Mm.324553	20437	ENSMUST00000045296	7.612	-0.41	1	0.002	0.646	Mus musculus seven in absentia 1A (Siah1a), mRNA [NM_009172]	chr8:85314888-85314829	-0.424	0.377	-0.435	0.403
A_51_P194004	RIKEN cDNA 6230410P16 gene	6230410P16Rik	NM_174846	Mm.335420	235582	ENSMUST00000036382	7.294	-0.406	1	0.003	0.324	Mus musculus RIKEN cDNA 6230410P16 gene (6230410P16Rik), transcript variant 1, mRNA [NM_174846]	chr9:105883074-105883015	-0.445	0.342	-0.403	0.434
A_52_P504478	ADP-ribosylarginine hydrolase	Adprh	NM_007414	Mm.20047	11544	ENSMUST00000002923	14.069	-0.406	1	0.003	0.111	Mus musculus ADP-ribosylarginine hydrolase (Adprh), mRNA [NM_007414]	chr16:38152744-38152685	-0.404	0.439	-0.458	0.324
A_52_P534203	protein inhibitor of activated STAT 2	Pias2	AK032463	Mm.6370	17344		8.978	-0.405	1	0.003	0.084	Mus musculus adult male olfactory brain cDNA, RIKEN full-length enriched library, clone:6430553K20 product:Msx-interacting-zinc finger, full insert sequence. [AK032463]	chr18:77437084-77437143	-0.478	0.343	-0.373	0.428
A_52_P461807	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1	Rcbtb1	NM_027764	Mm.234195	71330	ENSMUST00000043227	9.079	-0.404	1	0.002	0.513	Mus musculus regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1 (Rcbtb1), mRNA [NM_027764]	chr14:54103940-54103999	-0.367	0.427	-0.394	0.426
A_51_P218518	Flt3 interacting zinc finger protein 1	Fiz1	NM_011813	Mm.38911	23877	ENSMUST00000077385	10.205	-0.401	1	0.002	0.442	Mus musculus Flt3 interacting zinc finger protein 1 (Fiz1), mRNA [NM_011813]	chr7:4583018-4582959	-0.354	0.415	-0.424	0.411
A_51_P192654	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s	Atp5s	NM_026536	Mm.27844	68055	ENSMUST00000021372	9.685	-0.401	1	0.002	0.351	Mus musculus ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (Atp5s), mRNA [NM_026536]	chr12:67685525-67685584	-0.447	0.352	-0.398	0.409
A_51_P373163	dedicator of cyto-kinesis 1	Dock1	NM_001033420	Mm.323610	330662	ENSMUST00000084488	10.837	-0.4	1	0.003	0.157	Mus musculus dedicator of cyto-kinesis 1 (Dock1), mRNA [NM_001033420]	chr7:131578326-131578385	-0.425	0.429	-0.422	0.324
A_52_P214612			ENSMUST00000097723	Mm.336848	NA	ENSMUST00000097723	7.079	-0.399	1	0.002	0.496	Mus musculus adult male tongue cDNA, RIKEN full-length enriched library, clone:2310024N18 product:unclassifiable, full insert sequence. [AK009498]	chr1:58964791-58964850	-0.427	0.405	-0.387	0.377
A_52_P164172	male sterility domain containing 2	Mlstd2	AK039083	Mm.206919	67420		6.27	-0.397	1	0.003	0.197	Mus musculus adult male hypothalamus cDNA, RIKEN full-length enriched library, clone:A230093N12 product:hypothetical NAD(P)-binding Rossmann-fold domains structure containing protein, full insert sequence. [AK039083]	chr7:109468329-109468388	-0.394	0.408	-0.339	0.449
A_52_P657883			BB258225	Mm.395373	NA		6.865	-0.394	1	0.003	0.098	BB258225 RIKEN full-length enriched, 7 days neonate cerebellum Mus musculus cDNA clone A730083I03 3. [BB258225]	chr5:122944270-122944211	-0.425	0.425	-0.323	0.403
A_52_P600824			NAP092588-001		NA		14.875	-0.393	1	0.003	0.252		chrX:134395505-134395361	-0.346	0.425	-0.383	0.418
A_51_P354609	leucine rich repeat containing 3	Lrrc3	NM_145152	Mm.133301	237387	ENSMUST00000057608	7.811	-0.393	1	0.003	0.233	Mus musculus leucine rich repeat containing 3 (Lrrc3), mRNA [NM_145152]	chr10:77554544-77554485	-0.407	0.363	-0.439	0.362
A_51_P487999	shugoshin-like 1 (S. pombe)	Sgol1	NM_028232	Mm.153202	72415	ENSMUST00000024736	13.571	-0.393	1	0.003	0.118	Mus musculus shugoshin-like 1 (S. pombe) (Sgol1), mRNA [NM_028232]	chr17:51825890-51825831	-0.407	0.423	-0.324	0.419
A_52_P189888	DENN/MADD domain containing 4B	Dennd4b	NM_201407	Mm.30571	229541	ENSMUST00000098914	7.071	-0.389	1	0.003	0.115	Mus musculus DENN/MADD domain containing 4B (Dennd4b), mRNA [NM_201407]	chr3:90410405-90410556	-0.438	0.384	-0.399	0.336
A_52_P637360			TC1414410		NA		6.843	-0.385	1	0.003	0.045	PRTP_MOUSE (P16675) Lysosomal protective protein precursor  (Cathepsin A) (Carboxypeptidase C) (Protective protein for beta-galactosidase) , partial (82%) [TC1414410]	chr2:164574945-164575004	-0.417	0.379	-0.415	0.328
