Chromosome	TCM score	Gene Symbol	Title	ProbeSet Affymetrix HG-U133A&B	Cytoband	Position (kb)
17	3.83	FLJ22341	hypothetical protein FLJ22341	219202_at	17q25.1	75064
17	4.055	PTDSR	phosphatidylserine receptor	212723_at	17q25.1	75311
17	4.559	LOC124512	hypothetical protein LOC124512	225808_at	17q25.1	75326
17	4.438	ET	hypothetical protein ET	223242_s_at	17q25.1	75369
17	3.592	SEC14L1	SEC14-like 1 (S. cerevisiae)	202084_s_at	17q25.2	75809
17	4.111	MSF	MLL septin-like fusion	41220_at	17q25.3	76093
17	5.011	EVER1	epidermodysplasia verruciformis 1	204328_at	17q25.3	76706
17	4.391	SYNGR2	synaptogyrin 2	201079_at	17q25.3	76765
17	4.221	TK1	thymidine kinase 1, soluble	202338_at	17q25.3	76767
17	4.007	PSCD1	pleckstrin homology, Sec7 and coiled-coil domains 1(cytohesin 1)	202880_s_at	17q25.3	77267
17	3.531	LGALS3BP	lectin, galactoside-binding, soluble, 3 binding protein	200923_at	17q25.3	77564
17	3.782	SHAPY	Ca2+-dependent endoplasmic reticulum nucleoside diphosphatase	46323_at	17q25.3	77584
17	3.836	FLJ21865	endo-beta-N-acetylglucosaminidase	65635_at	17q25.3	77681
17	4.824	CBX4	chromobox homolog 4 (Pc class homolog, Drosophila)	227558_at	17q25.3	78507
17	3.812	MGC25062	hypothetical protein MGC25062	228488_at	17q25.3	78606
17	6.327	GAA	glucosidase, alpha; acid (Pompe disease, glycogen storage disease type II)	202812_at	17q25.3	78793
17	5.285	DDX48	DEAD (Asp-Glu-Ala-Asp) box polypeptide 48	201303_at	17q25.3	78809
17	4.496	CARD14	caspase recruitment domain family, member 14	240392_at	17q25.3	78875
17	5.471	SGSH	N-sulfoglucosamine sulfohydrolase (sulfamidase)	35626_at	17q25.3	78883
17	6.592	SLC26A11	solute carrier family 26, member 11	226679_at	17q25.3	78926
17	4.949	KIAA1618	KIAA1618 protein	231956_at	17q25.3	79010
17	5.954	KIAA1554	KIAA1554 protein	230000_at	17q25.3	79055
17	3.63	FLJ35220	hypothetical protein FLJ35220	229939_at	17q25.3	79092
17	4.601	raptor	raptor	225715_at	17q25.3	79639
17	4.866	FLJ11749	hypothetical protein FLJ11749	218743_at	17q25.3	79673
17	3.816	AZI1	likely ortholog of mouse 5-azacytidine induced gene 1	214742_at	17q25.3	79863
17	5.747	FLJ31528	hypothetical protein FLJ31528	227668_at	17q25.3	79902
17	4.234	MGC15523	hypothetical protein MGC15523	212890_at	17q25.3	79918
17	3.82	ACTG1	actin, gamma 1	224585_x_at	17q25.3	80177
17	4.481	FLJ22175	hypothetical protein FLJ22175	221800_s_at	17q25.3	80202
17	6.108	NPL4	hypothetical protein FLJ20657	217796_s_at	17q25.3	80219
17	3.426	LOC339231	hypothetical protein LOC339231	234972_at	17q25.3	80344
17	5.042	SLC25A10	solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10	218275_at	17q25.3	80383
17	6.164	P4HB	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), beta polypeptide (protein disulfide isomerase; thyroid hormone binding protein p55)	200654_at	17q25.3	80480
17	4.117	ARHGDIA	Rho GDP dissociation inhibitor (GDI) alpha	213606_s_at	17q25.3	80505
17	5.032	THOC4	THO complex 4	226320_at	17q25.3	80524
17	6.865	SIRT7	sirtuin (silent mating type information regulation 2 homolog) 7 (S. cerevisiae)	218797_s_at	17q25.3	80548
17	4.082	MAFG	v-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian)	204970_s_at	17q25.3	80558
17	6.719	PYCR1	pyrroline-5-carboxylate reductase 1	202148_s_at	17q25.3	80569
17	7.958	ASPSCR1	alveolar soft part sarcoma chromosome region, candidate 1	218908_at	17q25.3	80647
17	8.122	STRA13	stimulated by retinoic acid 13	209478_at	17q25.3	80655
17	4.64	MGC20806	hypothetical protein MGC20806	226253_at	17q25.3	80667
17	4.868	RAC3	ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)	206103_at	17q25.3	80669
17	7.811	DCXR	dicarbonyl/L-xylulose reductase	217973_at	17q25.3	80672
17	6.033	RFNG	radical fringe homolog (Drosophila)	212968_at	17q25.3	80684
17	7.717	GPS1	G protein pathway suppressor 1	217782_s_at	17q25.3	80693
17	7.563	PP3111	PP3111 protein	217912_at	17q25.3	80694
17	6.344	FASN	fatty acid synthase	212218_s_at	17q25.3	80715
17	4.918	LOC284001	hypothetical protein LOC284001	234661_at	17q25.3	80763
17	5.441	CSNK1D	casein kinase 1, delta	208774_at	17q25.3	80879
17	3.495	SECTM1	secreted and transmembrane 1	213716_s_at	17q25.3	80958
17	3.521	FLJ22222	hypothetical protein FLJ22222	64438_at	17q25.3	81031
17	5.422	MGC4368	hypothetical protein MGC4368	218130_at	17q25.3	81079
18	3.75	KIAA0802	KIAA0802 protein	213358_at	18p11.22	8822
18	3.807	KIAA0874	KIAA0874 protein	212286_at	18p11.22	9271
18	5.609	TWSG1	twisted gastrulation homolog 1 (Drosophila)	225406_at	18p11.22	9391
18	3.69	RALBP1	ralA binding protein 1	202845_s_at	18p11.22	9527
18	5.433	PPP4R1	protein phosphatase 4, regulatory subunit 1	201594_s_at	18p11.22	9536
18	4.063	RAB31	RAB31, member RAS oncogene family	217764_s_at	18p11.22	9851
18	3.709	VAPA	VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa	225198_at	18p11.22	9946
18	3.971	NAPG	N-ethylmaleimide-sensitive factor attachment protein, gamma	225448_at	18p11.22	10542
18	3.757	AFG3L2	AFG3 ATPase family gene 3-like 2 (yeast)	202486_at	18p11.21	12319
18	4.315	FLJ12542	hypothetical protein FLJ12542	219311_at	18p11.21	12663
18	4.352	HCCA3	hepatocellular carcinoma susceptibility protein	218467_at	18p11.21	12710
18	3.488	PTPN2	protein tyrosine phosphatase, non-receptor type 2	213136_at	18p11.21	12775
18	4.797	SEC13L	sec13-like protein	221931_s_at	18p11.21	12976
18	3.595	FLJ10352	hypothetical protein FLJ10352	218827_s_at	18p11.21	13106
18	4.386	MGC24180	hypothetical protein MGC24180	230739_at	18p11.21	13653
18	3.957	RNMT	RNA (guanine-7-) methyltransferase	202683_s_at	18p11.21	13754
18	4.293	ROCK1	Rho-associated, coiled-coil containing protein kinase 1	213044_at	18q11.1	16781
18	3.671	LOC91768	hypothetical protein BC004124	225531_at	18q11.2	19091
18	3.401	FLJ33761	hypothetical protein FLJ33761	238480_at	18q11.2	19967
18	4.126	OSBPL1A	oxysterol binding protein-like 1A	209485_s_at	18q11.2	19995
18	3.515	ZNF397	zinc finger protein 397	228927_at	18q12.2	31078
18	4.552	ZNF271	zinc finger protein 271	211009_s_at	18q12.2	31139
18	3.943	ZNF24	zinc finger protein 24 (KOX 17)	212534_at	18q12.2	31164
18	3.395	P15RS	hypothetical protein FLJ10656	228566_at	18q12.2	31857
18	3.522	PIK3C3	phosphoinositide-3-kinase, class 3	204297_at	18q12.3	37889
18	3.925	ATP5A1	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit, isoform 1, cardiac muscle	213738_s_at	18q21.1	41916
18	3.561	LOC115106	hypothetical protein BC014003	225297_at	18q21.1	41954
18	4.21	MGC12909	hypothetical protein MGC12909	226406_at	18q21.1	42098
18	3.726	MIZ1	Msx-interacting-zinc finger	238700_at	18q21.1	42642
18	6.256	DKFZP564D1378	hypothetical protein DKFZp564D1378	223155_at	18q21.1	42885
18	5.581	HSPC039	HSPC039 protein	223071_at	18q21.1	42933
18	4.439	MADH2	MAD, mothers against decapentaplegic homolog 2 (Drosophila)	203075_at	18q21.1	43618
18	3.597	FLJ20071	dymeclin	223171_at	18q21.1	44822
18	3.617	RPL17	ribosomal protein L17	224957_at	18q21.1	45260
18	3.423	NARS	asparaginyl-tRNA synthetase	200027_at	18q21.31	53416
18	3.845	LMAN1	lectin, mannose-binding, 1	224629_at	18q21.32	55144
19	3.706	TRAP95	thyroid hormone receptor-associated protein, 95-kD subunit	43544_at	19p13.3	818
19	3.746	MGC16353	hypothetical protein MGC16353	55705_at	19p13.3	847
19	4.682	POLR2E	polymerase (RNA) II (DNA directed) polypeptide E, 25kDa	217854_s_at	19p13.3	1039
19	5.167	GPX4	glutathione peroxidase 4 (phospholipid hydroperoxidase)	201106_at	19p13.3	1056
19	4.153	KIAA0963	KIAA0963 protein	204166_at	19p13.3	1058
19	5.036	STK11	serine/threonine kinase 11 (Peutz-Jeghers syndrome)	41657_at	19p13.3	1177
19	5.424	ATP5D	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit	213041_s_at	19p13.3	1193
19	4.161	CIRBP	cold inducible RNA binding protein	225191_at	19p13.3	1225
19	4.028	FLJ20640	hypothetical protein FLJ20640	221587_s_at	19p13.3	1228
19	3.909	GAMT	guanidinoacetate N-methyltransferase	205354_at	19p13.3	1348
19	3.445	RPS15	ribosomal protein S15	200819_s_at	19p13.3	1391
19	4.861	FLJ36666	hypothetical protein FLJ36666	226378_s_at	19p13.3	1425
19	3.798	DP1L1	polyposis locus protein 1-like 1	226597_at	19p13.3	1448
19	3.939	MBD3	methyl-CpG binding domain protein 3	41160_at	19p13.3	1527
19	3.457	KLF16	Kruppel-like factor 16	226328_at	19p13.3	1803
19	3.963	MGC5244	hypothetical protein MGC5244 /// hypothetical protein MGC5244	221267_s_at	19p13.3	1828
19	3.907	MKNK2	MAP kinase-interacting serine/threonine kinase 2	223199_at	19p13.3	1988
19	4.079	AP3D1	adaptor-related protein complex 3, delta 1 subunit	206592_s_at	19p13.3	2052
19	3.729	OAZ1	ornithine decarboxylase antizyme 1 /// ornithine decarboxylase antizyme 1	200077_s_at	19p13.3	2222
19	4.008	LSM7	LSM7 homolog, U6 small nuclear RNA associated (S. cerevisiae)	204559_s_at	19p13.3	2272
19	3.511	GNA11	guanine nucleotide binding protein (G protein), alpha 11 (Gq class)	564_at	19p13.3	3070
19	3.895	NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	226895_at	19p13.3	3414
19	4.049	NY-REN-24	NY-REN-24 antigen	215954_s_at	19p13.3	3561
19	3.593	PIP5K1C	phosphatidylinositol-4-phosphate 5-kinase, type I, gamma	212518_at	19p13.3	3581
19	3.649	APBA3	amyloid beta (A4) precursor protein-binding, family A, member 3 (X11-like 2)	215148_s_at	19p13.3	3701
19	3.643	MRPL54	mitochondrial ribosomal protein L54	225797_at	19p13.3	3713
19	4.238	EEF2	eukaryotic translation elongation factor 2	204102_s_at	19p13.3	3927
19	3.483	MAP2K2	mitogen-activated protein kinase kinase 2	202424_at	19p13.3	4041
19	3.784	FLJ14981	hypothetical protein FLJ14981	233651_s_at	19p13.3	4305
19	3.497	MGC17791	hypothetical protein MGC17791	227420_at	19p13.3	4605
19	3.962	C19orf10	chromosome 19 open reading frame 10	221739_at	19p13.3	4608
19	3.82	P114-RHO-GEF	Rho-specific guanine nucleotide exchange factor p114	213039_at	19p13.2	7442
19	4.143	NTE	neuropathy target esterase	203718_at	19p13.2	7531
19	3.593	KIAA1543	KIAA1543 protein	226494_at	19p13.2	7588
19	4.912	STXBP2	syntaxin binding protein 2	209367_at	19p13.2	7616
19	4.277	TRAPPC5	trafficking protein particle complex 5	225870_s_at	19p13.2	7653
19	3.456	LASS4	LAG1 longevity assurance homolog 4 (S. cerevisiae)	218922_s_at	19p13.2	8232
19	3.79	FLJ30932	hypothetical protein FLJ30932	227810_at	19p13.2	8781
19	3.623	EIF3S4	eukaryotic translation initiation factor 3, subunit 4 delta, 44kDa	208887_at	19p13.2	10086
19	4.033	TYK2	tyrosine kinase 2	205546_s_at	19p13.2	10322
19	3.649	CDC37	CDC37 cell division cycle 37 homolog (S. cerevisiae)	209953_s_at	19p13.2	10363
19	3.699	KEAP1	kelch-like ECH-associated protein 1	202417_at	19p13.2	10457
19	4.545	AP1M2	adaptor-related protein complex 1, mu 2 subunit	218261_at	19p13.2	10544
19	5.142	ILF3	interleukin enhancer binding factor 3, 90kDa	217805_at	19p13.2	10660
19	4.039	RGL3	RalGEF-like protein 3, mouse homolog	228877_at	19p13.2	11365
19	4.047	SITPEC	likely ortholog of mouse signaling intermediate in Toll pathway-evolutionarily conserved	218225_at	19p13.2	11477
19	5.618	LOC199692	similar to Zinc finger protein 136 /// similar to Zinc finger protein 136	224492_s_at	19p13.2	11590
19	5.61	HSZFP36	ZFP-36 for a zinc finger protein	229732_at	19p13.2	11693
19	4.589	ZNF440	zinc finger protein 440	241731_x_at	19p13.2	11805
19	4.173	ZNF439	zinc finger protein 439	236562_at	19p13.2	11840
19	5.37	DKFZp434I1610	hypothetical protein DKFZp434I1610	223590_at	19p13.2	11921
19	4.788	FLJ14959	hypothetical protein FLJ14959	244552_at	19p13.2	12086
19	6.43	ZNF20	zinc finger protein 20 (KOX 13)	213916_at	19p13.2	12103
19	5.981	LOC90589	similar to Zinc finger protein 20 (Zinc finger protein KOX13) (DKFZp572P0920)	244406_at	19p13.2	12113
19	5.451	ZNF136	zinc finger protein 136 (clone pHZ-20)	206240_s_at	19p13.2	12160
19	7.523	ZNF443	zinc finger protein 443	205928_at	19p13.2	12401
19	5.488	MGC26914	hypothetical protein MGC26914	242028_at	19p13.2	12433
19	6.361	PTD008	PTD008 protein	217780_at	19p13.2	12639
19	3.418	MGC4238	hypothetical protein MGC4238 /// hypothetical protein MGC4238	224434_s_at	19p13.2	12644
19	6.321	DHPS	deoxyhypusine synthase	202802_at	19p13.2	12647
19	5.326	MGC10870	hypothetical protein MGC10870	223419_at	19p13.2	12660
19	4.741	TNPO2	transportin 2 (importin 3, karyopherin beta 2b)	226428_at	19p13.2	12671
19	5.526	MGC2803	hypothetical protein MGC2803	223003_at	19p13.2	12702
19	6.151	ASNA1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)	202024_at	19p13.2	12719
19	4.59	HOOK2	hook homolog 2 (Drosophila)	218780_at	19p13.2	12734
19	7.019	PRDX2	peroxiredoxin 2	39729_at	19p13.2	12768
19	4.85	RNASEH2A	ribonuclease H2, large subunit	203022_at	19p13.2	12781
19	4.513	DNASE2	deoxyribonuclease II, lysosomal	214992_s_at	19p13.2	12847
19	4.052	RAD23A	RAD23 homolog A (S. cerevisiae)	201046_s_at	19p13.2	12924
19	3.61	PLINP-1	papillomavirus L2 interacting nuclear protein 1	212891_s_at	19p13.2	12926
19	3.396	STX10	syntaxin 10	212625_at	19p13.2	13115
19	4.075	MGC10471	hypothetical protein MGC10471 /// hypothetical protein MGC10471	208094_s_at	19p13.2	13734
19	4.028	AP1M1	adaptor-related protein complex 1, mu 1 subunit	223024_at	19p13.12	16206
19	3.688	EPS15R	epidermal growth factor receptor substrate EPS15R	231926_at	19p13.12	16372
19	3.485	SLC35E1	solute carrier family 35, member E1	235035_at	19p13.12	16523
19	4.874	CRSP7	cofactor required for Sp1 transcriptional activation, subunit 7, 70kDa	227538_at	19p13.12	16546
19	4.35	MGC2747	hypothetical protein MGC2747	224717_s_at	19p13.12	16618
19	4.918	NR2F6	nuclear receptor subfamily 2, group F, member 6	209262_s_at	19p13.11	17203
19	5.838	HSPC142	HSPC142 protein /// HSPC142 protein	221711_s_at	19p13.11	17248
19	5.757	MRPL34	mitochondrial ribosomal protein L34 /// mitochondrial ribosomal protein L34	221692_s_at	19p13.11	17278
19	6.067	MGC2594	hypothetical protein MGC2594	218260_at	19p13.11	17285
19	4.645	KIAA1623	KIAA1623 protein	227472_at	19p13.11	17294
19	3.605	BST2	bone marrow stromal cell antigen 2	201641_at	19p13.11	17374
19	4.079	LOC93343	hypothetical protein BC011840	227864_s_at	19p13.11	17395
19	5.671	PGLS	6-phosphogluconolactonase	218388_at	19p13.11	17489
19	4.698	FLJ22329	hypothetical protein FLJ22329	218473_s_at	19p13.11	17554
19	3.388	VCY2IP1	VCY2 interacting protein 1	218522_s_at	19p13.11	17699
19	3.746	RPL18A	ribosomal protein L18a	200869_at	19p13.11	17831
19	3.453	PGPEP1	pyroglutamyl-peptidase I	219891_at	19p13.11	18337
19	4.136	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1 /// ubiquitin A-52 residue ribosomal protein fusion product 1	221700_s_at	19p13.11	18545
19	3.398	FLJ20850	hypothetical protein FLJ20850	51200_at	19p13.11	18561
19	5.022	COPE	coatomer protein complex, subunit epsilon	201264_at	19p13.11	18871
19	5.624	DDX49	DEAD (Asp-Glu-Ala-Asp) box polypeptide 49	31807_at	19p13.11	18899
19	4.436	MGC19595	hypothetical gene MGC19595	221758_at	19p13.11	19029
19	4.982	FLJ20422	hypothetical protein FLJ20422	43977_at	19p13.11	19091
19	4.864	RFXANK	regulatory factor X-associated ankyrin-containing protein	202758_s_at	19p13.11	19169
19	4.218	TRA16	TR4 orphan receptor associated protein TRA16	226839_at	19p13.11	19173
19	3.415	EDG4	endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 4	206722_s_at	19p13.11	19596
19	3.843	ZNF14	zinc finger protein 14 (KOX 6)	219854_at	19p13.11	19682
19	5.381	LOC114977	hypothetical protein BC014148	242919_at	19p13.11	19865
19	4.449	LOC91120	hypothetical ZNF-like protein	242915_at	19p13.11	19976
19	4.613	ZNF505	zinc finger protein 505 /// zinc finger protein 505	208119_s_at	19p13.11	20525
19	4.647	ZNF85	zinc finger protein 85 (HPF4, HTF1)	206572_x_at	19p13.11	20924
19	5.029	ZNF430	zinc finger protein 430	206829_x_at	19p13.11	21032
19	4.327	ZNF431	zinc finger protein 431	232338_at	19p13.11	21162
19	5.082	LOC148203	hypothetical protein LOC148203	229700_at	19p13.11	21353
19	4.098	ZNF493	zinc finger protein 493	235604_x_at	19p13.11	21401
19	5.172	LOC163227	hypothetical protein LOC163227	238791_at	19p13.11	21698
19	5.717	ZNF43	zinc finger protein 43 (HTF6)	206695_x_at	19p13.11	21782
19	3.776	ZNF91	zinc finger protein 91 (HPF7, HTF10)	206059_at	19p13.11	23334
19	4.076	CEBPG	CCAAT/enhancer binding protein (C/EBP), gamma	225527_at	19q13.11	38564
19	3.849	DKFZP434D1335	DKFZP434D1335 protein	212132_at	19q13.11	39410
19	4.207	MGC15677	hypothetical protein MGC15677	225969_at	19q13.12	41191
19	4.773	POLR2I	polymerase (RNA) II (DNA directed) polypeptide I, 14.5kDa	212955_s_at	19q13.12	41296
19	5.345	CKAP1	cytoskeleton associated protein 1	216194_s_at	19q13.12	41298
19	4.715	CAPNS1	calpain, small subunit 1	200001_at	19q13.12	41332
19	4.687	FLJ36991	hypothetical protein FLJ36991	228305_at	19q13.12	41365
19	5.153	ZNF146	zinc finger protein 146	200050_at	19q13.12	41420
19	3.621	FLJ14779	hypothetical protein FLJ14779	240239_at	19q13.12	41630
19	5.309	LOC339324	hypothetical protein LOC339324	228920_at	19q13.12	41693
19	5.568	KIAA1615	KIAA1615 protein	231940_at	19q13.12	41727
19	4.39	FLJ32191	hypothetical protein FLJ32191	238937_at	19q13.13	42312
19	4.146	FLJ23765	hypothetical protein FLJ23765	243790_at	19q13.13	42333
19	3.732	HKR1	GLI-Kruppel family member HKR1	231836_at	19q13.13	42546
19	3.639	MGC13071	hypothetical protein MGC13071	223680_at	19q13.13	42879
19	3.718	SPINT2	serine protease inhibitor, Kunitz type, 2	210715_s_at	19q13.2	43474
19	3.735	LOC90522	similar to putative transmembrane protein; homolog of yeast Golgi membrane protein Yif1p (Yip1p-interacting factor)	226437_at	19q13.2	43487
19	3.957	PSMD8	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8	200820_at	19q13.2	43561
19	3.51	LOC147965	hypothetical protein LOC147965	227951_s_at	19q13.2	43589
19	3.935	ECH1	enoyl Coenzyme A hydratase 1, peroxisomal	200789_at	19q13.2	43997
19	4.105	HNRPL	heterogeneous nuclear ribonucleoprotein L	35201_at	19q13.2	44018
19	3.816	SARS2	seryl-tRNA synthetase 2	218702_at	19q13.2	44097
19	4.456	MRPS12	mitochondrial ribosomal protein S12	204331_s_at	19q13.2	44114
19	3.663	PAK4	p21(CDKN1A)-activated kinase 4	33814_at	19q13.2	44361
19	3.834	PD2	hypothetical protein F23149_1	202093_s_at	19q13.2	44568
19	3.566	RBT1	RPA-binding trans-activator	219382_at	19q13.2	45638
19	3.925	ADCK4	aarF domain containing kinase 4	227324_at	19q13.2	45889
19	3.572	ITPKC	inositol 1,4,5-trisphosphate 3-kinase C	213076_at	19q13.2	45938
19	3.922	CYP2A6	cytochrome P450, family 2, subfamily A, polypeptide 6	1494_f_at	19q13.2	46041
19	3.656	CYP2B7	cytochrome P450, family 2, subfamily B, polypeptide 7 pseudogene	210272_at	19q13.2	46147
19	3.526	ZNF45	zinc finger protein 45 (a Kruppel-associated box (KRAB) domain polypeptide)	222028_at	19q13.31	49108
19	3.634	ZNF155	zinc finger protein 155 (pHZ-96)	221201_s_at	19q13.31	49193
19	3.574	ZNF222	zinc finger protein 222	206175_x_at	19q13.31	49228
19	3.469	ZNF223	zinc finger protein 223	207128_s_at	19q13.31	49263
19	4.814	ZNF224	zinc finger protein 224	229123_at	19q13.31	49305
19	3.773	ZNF226	zinc finger protein 226	224004_at	19q13.31	49374
19	3.776	ZNF227	zinc finger protein 227	227689_at	19q13.31	49432
19	3.817	ZNF233	zinc finger protein 233	230919_at	19q13.31	49470
19	3.676	AP2S1	adaptor-related protein complex 2, sigma 1 subunit	208074_s_at	19q13.32	52033
19	4.118	IRF3	interferon regulatory factor 3	202621_at	19q13.33	54854
19	4.545	MGC32104	hypothetical protein MGC32104	222283_at	19q13.41	57516
19	3.385	FLJ36040	hypothetical protein FLJ36040	235953_at	19q13.41	57561
19	4.158	KIAA1827	KIAA1827 protein	215019_x_at	19q13.41	57612
19	3.58	ZNF137	zinc finger protein 137 (clone pHZ-30)	207394_at	19q13.41	57794
19	4.016	LOC90333	hypothetical protein LOC90333	214751_at	19q13.41	57992
19	3.479	FLJ14345	hypothetical protein FLJ14345	220760_x_at	19q13.41	58359
19	3.428	NDUFA3	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 3, 9kDa	218563_at	19q13.42	59297
19	4.439	LAIR2	leukocyte-associated Ig-like receptor 2	207509_s_at	19q13.42	59711
19	4.98	ILT10	leukocyte immunoglobulin-like receptor, subfamily A (without TM domain), member 5	214561_at	19q13.42	59913
19	3.822	KIR2DS2	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2	211532_x_at	19q13.42	59941
19	4.726	KIR2DS3	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 3	208203_x_at	19q13.42	59942
19	4.005	KIR2DL3	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 3	208179_x_at	19q13.42	59947
19	5.155	KIR2DL2	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2	211397_x_at	19q13.42	59970
19	4.42	KIR2DL1	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 1	210890_x_at	19q13.42	59986
