Affy ID	Experiment	Control	T score	P value	fold change	annotation
205207_at	2566.9525	1346.37625	5.886366	0.000014	1.980266	gb:NM_000600.1 /DB_XREF=gi:10834983 /GEN=IL6 /FEA=FLmRNA /CNT=56 /TID=Hs.93913.0 /TIER=FL+Stack /STK=16 /UG=Hs.93913 /LL=3569 /DEF=Homo sapiens interleukin 6 (interferon, beta 2) (IL6), mRNA. /PROD=interleukin 6 (interferon, beta 2) /FL=gb:M29150.1 gb:M54894.1 gb:M18403.1 gb:M14584.1 gb:NM_000600.1
207453_s_at	65.5175	27.9325	2.29296	0.03411	2.696208	gb:NM_012266.1 /DB_XREF=gi:6912421 /GEN=HSC40 /FEA=FLmRNA /CNT=5 /TID=Hs.237506.0 /TIER=FL /STK=0 /UG=Hs.237506 /LL=25822 /DEF=Homo sapiens heat shock cognate 40 (HSC40), mRNA. /PROD=heat shock cognate 40 /FL=gb:NM_012266.1 gb:AF088982.1
214577_at	3389.6125	2354.505	3.412599	0.003104	1.486344	gb:BG164365 /DB_XREF=gi:12671068 /DB_XREF=602341841F1 /CLONE=IMAGE:4451986 /FEA=FLmRNA /CNT=170 /TID=Hs.103042.0 /TIER=ConsEnd /STK=0 /UG=Hs.103042 /LL=4131 /UG_GENE=MAP1B /UG_TITLE=microtubule-associated protein 1B /FL=gb:NM_005909.1
201393_s_at	16222.075	10264.565	6.347654	0.000006	1.544482	gb:NM_000876.1 /DB_XREF=gi:4504610 /GEN=IGF2R /FEA=FLmRNA /CNT=230 /TID=Hs.76473.0 /TIER=FL+Stack /STK=76 /UG=Hs.76473 /LL=3482 /DEF=Homo sapiens insulin-like growth factor 2 receptor (IGF2R), mRNA. /PROD=insulin-like growth factor 2 receptor /FL=gb:NM_000876.1 gb:J03528.1
220195_at	3972.8975	2503.87	6.301582	0.000006	1.513795	gb:NM_018328.1 /DB_XREF=gi:8922876 /GEN=FLJ11113 /FEA=FLmRNA /CNT=14 /TID=Hs.94125.0 /TIER=FL+Stack /STK=9 /UG=Hs.94125 /LL=55777 /DEF=Homo sapiens hypothetical protein FLJ11113 (FLJ11113), mRNA. /PROD=hypothetical protein FLJ11113 /FL=gb:NM_018328.1
208611_s_at	1454.4725	702.43	6.28898	0.000006	1.916236	gb:U83867.1 /DB_XREF=gi:1805279 /FEA=FLmRNA /CNT=412 /TID=Hs.77196.0 /TIER=FL /STK=0 /UG=Hs.77196 /LL=6709 /UG_GENE=SPTAN1 /DEF=Human alpha II spectrin mRNA, complete cds. /PROD=alpha II spectrin /FL=gb:NM_003127.1 gb:J05243.1 gb:U83867.1
208611_s_at	1454.4725	702.43	6.28898	0.000006	1.916236	gb:U83867.1 /DB_XREF=gi:1805279 /FEA=FLmRNA /CNT=412 /TID=Hs.77196.0 /TIER=FL /STK=0 /UG=Hs.77196 /LL=6709 /UG_GENE=SPTAN1 /DEF=Human alpha II spectrin mRNA, complete cds. /PROD=alpha II spectrin /FL=gb:NM_003127.1 gb:J05243.1 gb:U83867.1
201393_s_at	16222.075	10264.565	6.347654	0.000006	1.544482	gb:NM_000876.1 /DB_XREF=gi:4504610 /GEN=IGF2R /FEA=FLmRNA /CNT=230 /TID=Hs.76473.0 /TIER=FL+Stack /STK=76 /UG=Hs.76473 /LL=3482 /DEF=Homo sapiens insulin-like growth factor 2 receptor (IGF2R), mRNA. /PROD=insulin-like growth factor 2 receptor /FL=gb:NM_000876.1 gb:J03528.1
203628_at	2715.9025	1857.00375	6.174685	0.000008	1.522314	gb:H05812 /DB_XREF=gi:869364 /DB_XREF=yl77f04.s1 /CLONE=IMAGE:44149 /FEA=FLmRNA /CNT=95 /TID=Hs.239176.0 /TIER=Stack /STK=24 /UG=Hs.239176 /LL=3480 /UG_GENE=IGF1R /UG_TITLE=insulin-like growth factor 1 receptor /FL=gb:NM_000875.2
206337_at	1378.9975	265.12	6.513601	0.000004	4.99862	gb:NM_001838.1 /DB_XREF=gi:4502640 /GEN=CCR7 /FEA=FLmRNA /CNT=18 /TID=Hs.1652.0 /TIER=FL /STK=5 /UG=Hs.1652 /LL=1236 /DEF=Homo sapiens chemokine (C-C motif) receptor 7 (CCR7), mRNA. /PROD=chemokine (C-C motif) receptor 7 /FL=gb:NM_001838.1 gb:L08176.1 gb:L31581.1
218800_at	1074.1625	725.5325	3.615927	0.001976	1.520076	gb:NM_024592.1 /DB_XREF=gi:13375784 /GEN=FLJ13352 /FEA=FLmRNA /CNT=66 /TID=Hs.22972.0 /TIER=FL /STK=1 /UG=Hs.22972 /LL=79644 /DEF=Homo sapiens hypothetical protein FLJ13352 (FLJ13352), mRNA. /PROD=hypothetical protein FLJ13352 /FL=gb:NM_024592.1 gb:BC002480.1
202237_at	759.9125	250.775	6.55651	0.000004	3.010693	gb:NM_006169.1 /DB_XREF=gi:5453789 /GEN=NNMT /FEA=FLmRNA /CNT=234 /TID=Hs.76669.0 /TIER=FL+Stack /STK=113 /UG=Hs.76669 /LL=4837 /DEF=Homo sapiens nicotinamide N-methyltransferase (NNMT), mRNA. /PROD=nicotinamide N-methyltransferase /FL=gb:NM_006169.1 gb:BC000234.1 gb:U08021.1
200788_s_at	14386.6475	9604.4175	6.370851	0.000005	1.542019	gb:NM_003768.1 /DB_XREF=gi:4505704 /GEN=PEA15 /FEA=FLmRNA /CNT=421 /TID=Hs.194673.0 /TIER=FL+Stack /STK=142 /UG=Hs.194673 /LL=8682 /DEF=Homo sapiens phosphoprotein enriched in astrocytes 15 (PEA15), mRNA. /PROD=phosphoprotein enriched in astrocytes 15 /FL=gb:BC002426.1 gb:NM_003768.1
203921_at	5339.375	3425.8075	5.113914	0.000073	1.563053	gb:NM_004267.1 /DB_XREF=gi:4757983 /GEN=CHST2 /FEA=FLmRNA /CNT=82 /TID=Hs.8786.0 /TIER=FL+Stack /STK=43 /UG=Hs.8786 /LL=9435 /DEF=Homo sapiens carbohydrate (chondroitin 6keratan) sulfotransferase 2 (CHST2), mRNA. /PROD=carbohydrate (chondroitin 6keratan)sulfotransferase 2 /FL=gb:AB014679.1 gb:AB014680.1 gb:AF083066.1 gb:AB021124.1 gb:NM_004267.1
204411_at	1450.12625	449.57625	6.514362	0.000004	3.140319	gb:NM_017596.1 /DB_XREF=gi:8922142 /GEN=KIAA0449 /FEA=FLmRNA /CNT=65 /TID=Hs.169182.0 /TIER=FL+Stack /STK=17 /UG=Hs.169182 /LL=23046 /DEF=Homo sapiens KIAA0449 protein (KIAA0449), mRNA. /PROD=hypothetical protein DKFZp434J212 /FL=gb:NM_017596.1
207079_s_at	7503.7975	4805.625	6.702532	0.000003	1.515188	gb:NM_005466.1 /DB_XREF=gi:4885480 /GEN=MED6 /FEA=FLmRNA /CNT=7 /TID=Hs.167738.0 /TIER=FL /STK=4 /UG=Hs.167738 /LL=10001 /DEF=Homo sapiens RNA polymerase II transcriptional regulation mediator (Med6, S. cerevisiae, homolog of) (MED6), mRNA. /PROD=RNA polymerase II transcriptional regulationmediator (Med6, S. cerevisiae, homolog of) /FL=gb:U78082.1 gb:NM_005466.1
202284_s_at	1502.65	785.14	5.091521	0.000076	2.216725	gb:NM_000389.1 /DB_XREF=gi:11386202 /GEN=CDKN1A /FEA=FLmRNA /CNT=215 /TID=Hs.179665.0 /TIER=FL+Stack /STK=131 /UG=Hs.179665 /LL=1026 /DEF=Homo sapiens cyclin-dependent kinase inhibitor 1A (p21, Cip1) (CDKN1A), mRNA. /PROD=cyclin-dependent kinase inhibitor 1A (p21,Cip1) /FL=gb:U03106.1 gb:BC000275.1 gb:BC001935.1 gb:L25610.1 gb:U09579.1 gb:NM_000389.1 gb:L26165.1
222906_at	4141.67	2688.32375	6.066146	0.00001	1.427629	Consensus includes gb:AK001419.1 /DEF=Homo sapiens cDNA FLJ10557 fis, clone NT2RP2002537. /FEA=mRNA /DB_XREF=gi:7022663 /UG=Hs.270594 FLVCR protein /FL=gb:AF118637.1 gb:NM_014053.1
205207_at	2566.9525	1346.37625	5.886366	0.000014	1.980266	gb:NM_000600.1 /DB_XREF=gi:10834983 /GEN=IL6 /FEA=FLmRNA /CNT=56 /TID=Hs.93913.0 /TIER=FL+Stack /STK=16 /UG=Hs.93913 /LL=3569 /DEF=Homo sapiens interleukin 6 (interferon, beta 2) (IL6), mRNA. /PROD=interleukin 6 (interferon, beta 2) /FL=gb:M29150.1 gb:M54894.1 gb:M18403.1 gb:M14584.1 gb:NM_000600.1
200797_s_at	31533.9025	20547.6225	6.427741	0.000005	1.509989	gb:AI275690 /DB_XREF=gi:3897964 /DB_XREF=qw03a03.x1 /CLONE=IMAGE:1989964 /FEA=FLmRNA /CNT=367 /TID=Hs.86386.0 /TIER=Stack /STK=8 /UG=Hs.86386 /LL=4170 /UG_GENE=MCL1 /UG_TITLE=myeloid cell leukemia sequence 1 (BCL2-related) /FL=gb:AF118124.1 gb:NM_021960.1
201417_at	423.19625	297.45625	2.996245	0.007748	1.580088	gb:AL136179 /DB_XREF=gi:8649149 /FEA=FLmRNA /CNT=369 /TID=Hs.83484.0 /TIER=Stack /STK=40 /UG=Hs.83484 /LL=6659 /UG_GENE=SOX4 /UG_TITLE=SRY (sex determining region Y)-box 4 /DEF=Human DNA sequence from clone RP3-322L4 on chromosome 6. Contains the SOX4 gene for SRY (sex determining region Y)-box 4, a pseudogene similar to predicted fly, worm and yeast genes, ESTs, STSs, GSSs and four CpG islands /FL=gb:NM_003107.1
206476_s_at	57.0075	30.61375	1.961165	0.065518	3.560387	gb:AI040329 /DB_XREF=gi:3279523 /DB_XREF=oy33b05.x1 /CLONE=IMAGE:1667601 /FEA=FLmRNA /CNT=26 /TID=Hs.33021.0 /TIER=Stack /STK=18 /UG=Hs.33021 /LL=4858 /UG_GENE=NOVA2 /UG_TITLE=neuro-oncological ventral antigen 2 /FL=gb:NM_002516.1 gb:AF083898.1
219838_at	1587.4575	1125.21625	6.244243	0.000007	1.422009	gb:NM_022905.1 /DB_XREF=gi:12597646 /GEN=FLJ12572 /FEA=FLmRNA /CNT=18 /TID=Hs.139709.0 /TIER=FL /STK=2 /UG=Hs.139709 /LL=64927 /DEF=Homo sapiens hypothetical protein FLJ12572 (FLJ12572), mRNA. /PROD=hypothetical protein FLJ12572 /FL=gb:NM_022905.1
201596_x_at	64137.8475	39846.375	6.137826	0.000009	1.53376	gb:NM_000224.1 /DB_XREF=gi:4557887 /GEN=KRT18 /FEA=FLmRNA /CNT=482 /TID=Hs.65114.0 /TIER=FL+Stack /STK=281 /UG=Hs.65114 /LL=3875 /DEF=Homo sapiens keratin 18 (KRT18), mRNA. /PROD=keratin 18 /FL=gb:M26326.1 gb:BC000698.1 gb:BC000180.2 gb:BC004253.1 gb:NM_000224.1
201340_s_at	4991.535	2972.89625	4.709103	0.000175	1.671385	gb:AF010314.1 /DB_XREF=gi:2415303 /GEN=PIG10 /FEA=FLmRNA /CNT=325 /TID=Hs.104925.0 /TIER=FL+Stack /STK=8 /UG=Hs.104925 /LL=8507 /DEF=Homo sapiens Pig10 (PIG10) mRNA, complete cds. /PROD=Pig10 /FL=gb:AF059611.1 gb:AF010314.1 gb:NM_003633.1 gb:BC000418.1 gb:AF005381.1
220940_at	1357.75375	343.28875	7.179953	0.000001	3.824409	gb:NM_025190.1 /DB_XREF=gi:13449272 /GEN=KIAA1641 /FEA=FLmRNA /CNT=3 /TID=Hs.44566.0 /TIER=FL /STK=0 /UG=Hs.44566 /LL=57730 /DEF=Homo sapiens KIAA1641 protein (KIAA1641), mRNA. /PROD=hypothetical protein FLJ21281 /FL=gb:NM_025190.1
222883_at	4832.645	2291.8475	3.190411	0.005068	1.873869	Consensus includes gb:NM_023077.1 /DEF=Homo sapiens hypothetical protein FLJ12439 (FLJ12439), mRNA. /FEA=mRNA /GEN=FLJ12439 /PROD=hypothetical protein FLJ12439 /DB_XREF=gi:12751490 /UG=Hs.164371 hypothetical protein FLJ12439 /FL=gb:NM_023077.1
207643_s_at	4001.84	2746.4225	4.868243	0.000124	1.529342	gb:NM_001065.1 /DB_XREF=gi:4507574 /GEN=TNFRSF1A /FEA=FLmRNA /CNT=2 /TID=Hs.159.0 /TIER=FL /STK=0 /UG=Hs.159 /LL=7132 /DEF=Homo sapiens tumor necrosis factor receptor superfamily, member 1A (TNFRSF1A), mRNA. /PROD=tumor necrosis factor receptor 1 (55kD) /FL=gb:NM_001065.1
209723_at	12761.305	5787.1825	10.326387	0	2.244605	gb:BC002538.1 /DB_XREF=gi:12803428 /FEA=FLmRNA /CNT=57 /TID=Hs.104879.0 /TIER=FL /STK=3 /UG=Hs.104879 /LL=5272 /UG_GENE=SERPINB9 /DEF=Homo sapiens, serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 9, clone MGC:2131, mRNA, complete cds. /PROD=serine (or cysteine) proteinase inhibitor, cladeB (ovalbumin), member 9 /FL=gb:L40378.1 gb:BC002538.1 gb:U71364.1 gb:NM_004155.1
204048_s_at	14855.685	8907.9725	6.395255	0.000005	1.651357	gb:AA551142 /DB_XREF=gi:2321394 /DB_XREF=nk76a03.s1 /CLONE=IMAGE:1019404 /FEA=FLmRNA /CNT=78 /TID=Hs.102471.0 /TIER=Stack /STK=12 /UG=Hs.102471 /LL=9749 /UG_GENE=KIAA0680 /UG_TITLE=KIAA0680 gene product /FL=gb:AB014580.1 gb:NM_014721.1
222662_at	2922.7475	1869.315	4.459932	0.000303	1.477181	Consensus includes gb:W60806 /FEA=EST /DB_XREF=gi:1367631 /DB_XREF=est:zd27b07.s1 /CLONE=IMAGE:341845 /UG=Hs.28329 hypothetical protein FLJ14005 /FL=gb:NM_024607.1
219001_s_at	3724.2675	2279.8275	6.941971	0.000002	1.593345	gb:NM_024345.1 /DB_XREF=gi:13236596 /GEN=MGC10765 /FEA=FLmRNA /CNT=48 /TID=Hs.317589.0 /TIER=FL /STK=0 /UG=Hs.317589 /LL=79269 /DEF=Homo sapiens hypothetical protein MGC10765 (MGC10765), mRNA. /PROD=hypothetical protein MGC10765 /FL=gb:NM_024345.1 gb:BC003520.1
213418_at	533.2875	155.625	3.784405	0.001358	2.235178	gb:NM_002155.1 /DB_XREF=gi:4504514 /GEN=HSPA6 /FEA=FLmRNA /CNT=50 /TID=Hs.3268.0 /TIER=FL+Stack /STK=11 /UG=Hs.3268 /LL=3310 /DEF=Homo sapiens heat shock 70kD protein 6 (HSP70B) (HSPA6), mRNA. /PROD=heat shock 70kD protein 6 (HSP70B) /FL=gb:NM_002155.1
218839_at	2379.0975	1141.3525	7.574593	0.000001	2.214281	gb:NM_012258.1 /DB_XREF=gi:6912411 /GEN=HEY1 /FEA=FLmRNA /CNT=81 /TID=Hs.234434.0 /TIER=FL+Stack /STK=33 /UG=Hs.234434 /LL=23462 /DEF=Homo sapiens hairyenhancer-of-split related with YRPW motif 1 (HEY1), mRNA. /PROD=hairyenhancer-of-split related with YRPW motif1 /FL=gb:AF151522.1 gb:NM_012258.1 gb:AF311883.1 gb:BC001873.1 gb:AF232239.1 gb:AF176422.1
204154_at	371.3525	202.1025	1.453639	0.16326	1.417851	gb:NM_001801.1 /DB_XREF=gi:4502754 /GEN=CDO1 /FEA=FLmRNA /CNT=84 /TID=Hs.3229.0 /TIER=FL+Stack /STK=46 /UG=Hs.3229 /LL=1036 /DEF=Homo sapiens cysteine dioxygenase, type I (CDO1), mRNA. /PROD=cysteine dioxygenase, type I /FL=gb:NM_001801.1 gb:D85777.1
205207_at	2566.9525	1346.37625	5.886366	0.000014	1.980266	gb:NM_000600.1 /DB_XREF=gi:10834983 /GEN=IL6 /FEA=FLmRNA /CNT=56 /TID=Hs.93913.0 /TIER=FL+Stack /STK=16 /UG=Hs.93913 /LL=3569 /DEF=Homo sapiens interleukin 6 (interferon, beta 2) (IL6), mRNA. /PROD=interleukin 6 (interferon, beta 2) /FL=gb:M29150.1 gb:M54894.1 gb:M18403.1 gb:M14584.1 gb:NM_000600.1
213539_at	18745.5175	7141.515	6.021989	0.000011	2.556055	gb:NM_000732.1 /DB_XREF=gi:4502668 /GEN=CD3D /FEA=FLmRNA /CNT=49 /TID=Hs.95327.0 /TIER=FL+Stack /STK=18 /UG=Hs.95327 /LL=915 /DEF=Homo sapiens CD3D antigen, delta polypeptide (TiT3 complex) (CD3D), mRNA. /PROD=CD3D antigen, delta polypeptide (TiT3 complex) /FL=gb:NM_000732.1
207286_at	284.315	197.64	3.052302	0.006858	1.420454	gb:NM_025009.1 /DB_XREF=gi:13376528 /GEN=FLJ13621 /FEA=FLmRNA /CNT=6 /TID=Hs.287583.0 /TIER=FL /STK=2 /UG=Hs.287583 /LL=80076 /DEF=Homo sapiens hypothetical protein FLJ13621 (FLJ13621), mRNA. /PROD=hypothetical protein FLJ13621 /FL=gb:NM_025009.1
219493_at	6659.17875	4631.5475	7.039671	0.000001	1.531899	gb:NM_024745.1 /DB_XREF=gi:13376069 /GEN=FLJ22009 /FEA=FLmRNA /CNT=33 /TID=Hs.123253.0 /TIER=FL /STK=0 /UG=Hs.123253 /LL=79801 /DEF=Homo sapiens hypothetical protein FLJ22009 (FLJ22009), mRNA. /PROD=hypothetical protein FLJ22009 /FL=gb:NM_024745.1
206036_s_at	1653.0725	873.0025	10.594195	0	1.944847	gb:NM_002908.1 /DB_XREF=gi:4506472 /GEN=REL /FEA=FLmRNA /CNT=20 /TID=Hs.44313.0 /TIER=FL /STK=0 /UG=Hs.44313 /LL=5966 /DEF=Homo sapiens v-rel avian reticuloendotheliosis viral oncogene homolog (REL), mRNA. /PROD=v-rel avian reticuloendotheliosis viral oncogenehomolog /FL=gb:NM_002908.1
201508_at	5614.3125	2197.91	6.70687	0.000003	2.352717	gb:NM_001552.1 /DB_XREF=gi:10835020 /GEN=IGFBP4 /FEA=FLmRNA /CNT=310 /TID=Hs.1516.0 /TIER=FL+Stack /STK=198 /UG=Hs.1516 /LL=3487 /DEF=Homo sapiens insulin-like growth factor-binding protein 4 (IGFBP4), mRNA. /PROD=insulin-like growth factor-binding protein 4 /FL=gb:M62403.1 gb:NM_001552.1
217901_at	17181.0725	11431.8725	9.364284	0	1.465427	gb:BF031829 /DB_XREF=gi:10739541 /DB_XREF=601557983F1 /CLONE=IMAGE:3827709 /FEA=FLmRNA /CNT=219 /TID=Hs.2631.0 /TIER=Stack /STK=33 /UG=Hs.2631 /LL=1829 /UG_GENE=DSG2 /UG_TITLE=desmoglein 2 /FL=gb:NM_001943.1
207630_s_at	11357.69	6240.485	12.284941	0	1.793497	gb:NM_001881.1 /DB_XREF=gi:4503038 /GEN=CREM /FEA=FLmRNA /CNT=3 /TID=Hs.155924.0 /TIER=FL /STK=0 /UG=Hs.155924 /LL=1390 /DEF=Homo sapiens cAMP responsive element modulator (CREM), mRNA. /PROD=cAMP responsive element modulator /FL=gb:NM_001881.1 gb:S68271.1
217733_s_at	125286.7625	71916.495	10.377944	0	1.697938	gb:NM_021103.1 /DB_XREF=gi:10863894 /GEN=TMSB10 /FEA=FLmRNA /CNT=492 /TID=Hs.76293.0 /TIER=FL+Stack /STK=248 /UG=Hs.76293 /LL=9168 /DEF=Homo sapiens thymosin, beta 10 (TMSB10), mRNA. /PROD=thymosin, beta 10 /FL=gb:M20259.1 gb:M92381.1 gb:NM_021103.1
202859_x_at	14850.84	4509.645	5.589513	0.000026	2.592102	gb:NM_000584.1 /DB_XREF=gi:10834977 /GEN=IL8 /FEA=FLmRNA /CNT=368 /TID=Hs.624.0 /TIER=FL+Stack /STK=80 /UG=Hs.624 /LL=3576 /DEF=Homo sapiens interleukin 8 (IL8), mRNA. /PROD=interleukin 8 /FL=gb:M17017.1 gb:M26383.1 gb:NM_000584.1
201650_at	19242.775	11878.5	7.075893	0.000001	1.62985	gb:NM_002276.1 /DB_XREF=gi:4504916 /GEN=KRT19 /FEA=FLmRNA /CNT=436 /TID=Hs.182265.0 /TIER=FL+Stack /STK=147 /UG=Hs.182265 /LL=3880 /DEF=Homo sapiens keratin 19 (KRT19), mRNA. /PROD=keratin 19 /FL=gb:NM_002276.1 gb:BC002539.1
206036_s_at	1653.0725	873.0025	10.594195	0	1.944847	gb:NM_002908.1 /DB_XREF=gi:4506472 /GEN=REL /FEA=FLmRNA /CNT=20 /TID=Hs.44313.0 /TIER=FL /STK=0 /UG=Hs.44313 /LL=5966 /DEF=Homo sapiens v-rel avian reticuloendotheliosis viral oncogene homolog (REL), mRNA. /PROD=v-rel avian reticuloendotheliosis viral oncogenehomolog /FL=gb:NM_002908.1
218700_s_at	3362.04875	1673.035	6.602685	0.000003	1.771463	gb:BC002585.1 /DB_XREF=gi:12803516 /FEA=FLmRNA /CNT=88 /TID=Hs.115325.0 /TIER=FL /STK=6 /UG=Hs.115325 /LL=8934 /UG_GENE=RAB7L1 /DEF=Homo sapiens, RAB7, member RAS oncogene family-like 1, clone MGC:1653, mRNA, complete cds. /PROD=RAB7, member RAS oncogene family-like 1 /FL=gb:BC002585.1 gb:D84488.1 gb:NM_003929.1
202284_s_at	1502.65	785.14	5.091521	0.000076	2.216725	gb:NM_000389.1 /DB_XREF=gi:11386202 /GEN=CDKN1A /FEA=FLmRNA /CNT=215 /TID=Hs.179665.0 /TIER=FL+Stack /STK=131 /UG=Hs.179665 /LL=1026 /DEF=Homo sapiens cyclin-dependent kinase inhibitor 1A (p21, Cip1) (CDKN1A), mRNA. /PROD=cyclin-dependent kinase inhibitor 1A (p21,Cip1) /FL=gb:U03106.1 gb:BC000275.1 gb:BC001935.1 gb:L25610.1 gb:U09579.1 gb:NM_000389.1 gb:L26165.1
206036_s_at	1653.0725	873.0025	10.594195	0	1.944847	gb:NM_002908.1 /DB_XREF=gi:4506472 /GEN=REL /FEA=FLmRNA /CNT=20 /TID=Hs.44313.0 /TIER=FL /STK=0 /UG=Hs.44313 /LL=5966 /DEF=Homo sapiens v-rel avian reticuloendotheliosis viral oncogene homolog (REL), mRNA. /PROD=v-rel avian reticuloendotheliosis viral oncogenehomolog /FL=gb:NM_002908.1
208684_at	23493.935	16079.31	3.570576	0.002186	1.427564	gb:U24105.1 /DB_XREF=gi:1638873 /GEN=COPA /FEA=FLmRNA /CNT=327 /TID=Hs.75887.0 /TIER=FL+Stack /STK=36 /UG=Hs.75887 /LL=1314 /DEF=Homo sapiens coatomer protein (COPA) mRNA, complete cds. /PROD=coatomer protein /FL=gb:NM_004371.2 gb:U24105.1
219195_at	54.9525	28.73375	1.834415	0.083177	2.268458	gb:NM_013261.1 /DB_XREF=gi:7019498 /GEN=PPARGC1 /FEA=FLmRNA /CNT=54 /TID=Hs.198468.0 /TIER=FL+Stack /STK=20 /UG=Hs.198468 /LL=10891 /DEF=Homo sapiens peroxisome proliferative activated receptor, gamma, coactivator 1 (PPARGC1), mRNA. /PROD=peroxisome proliferative activated receptor,gamma, coactivator 1 /FL=gb:NM_013261.1 gb:AF186379.1 gb:AF159714.1 gb:AF106698.1
204516_at	4338.0125	3086.5525	9.147396	0	1.421238	gb:BG390306 /DB_XREF=gi:13283754 /DB_XREF=602416274F1 /CLONE=IMAGE:4524618 /FEA=FLmRNA /CNT=71 /TID=Hs.108447.0 /TIER=Stack /STK=24 /UG=Hs.108447 /LL=6314 /UG_GENE=SCA7 /UG_TITLE=spinocerebellar ataxia 7 (olivopontocerebellar atrophy with retinal degeneration) /FL=gb:NM_000333.1
208575_at	48.56125	15.77875	0.752604	0.461418	1.457482	gb:NM_003529.1 /DB_XREF=gi:4504280 /GEN=H3FA /FEA=FLmRNA /CNT=2 /TID=Hs.248175.0 /TIER=FL /STK=0 /UG=Hs.248175 /LL=8350 /DEF=Homo sapiens H3 histone family, member A (H3FA), mRNA. /PROD=H3 histone family, member A /FL=gb:NM_003529.1
206036_s_at	1653.0725	873.0025	10.594195	0	1.944847	gb:NM_002908.1 /DB_XREF=gi:4506472 /GEN=REL /FEA=FLmRNA /CNT=20 /TID=Hs.44313.0 /TIER=FL /STK=0 /UG=Hs.44313 /LL=5966 /DEF=Homo sapiens v-rel avian reticuloendotheliosis viral oncogene homolog (REL), mRNA. /PROD=v-rel avian reticuloendotheliosis viral oncogenehomolog /FL=gb:NM_002908.1
202241_at	6043.8175	3325.16375	6.932917	0.000002	1.883874	gb:NM_025195.1 /DB_XREF=gi:13399327 /GEN=C8FW /FEA=FLmRNA /CNT=184 /TID=Hs.7837.0 /TIER=FL+Stack /STK=96 /UG=Hs.7837 /LL=10221 /DEF=Homo sapiens phosphoprotein regulated by mitogenic pathways (C8FW), mRNA. /PROD=G-protein-coupled receptor induced protein /FL=gb:AF205437.1 gb:NM_025195.1
203233_at	747.435	114.9175	8.135691	0	3.961396	gb:NM_000418.1 /DB_XREF=gi:4557668 /GEN=IL4R /FEA=FLmRNA /CNT=114 /TID=Hs.75545.0 /TIER=FL+Stack /STK=45 /UG=Hs.75545 /LL=3566 /DEF=Homo sapiens interleukin 4 receptor (IL4R), mRNA. /PROD=interleukin 4 receptor precursor /FL=gb:NM_000418.1
206036_s_at	1653.0725	873.0025	10.594195	0	1.944847	gb:NM_002908.1 /DB_XREF=gi:4506472 /GEN=REL /FEA=FLmRNA /CNT=20 /TID=Hs.44313.0 /TIER=FL /STK=0 /UG=Hs.44313 /LL=5966 /DEF=Homo sapiens v-rel avian reticuloendotheliosis viral oncogene homolog (REL), mRNA. /PROD=v-rel avian reticuloendotheliosis viral oncogenehomolog /FL=gb:NM_002908.1
221805_at	70.1375	40.86125	1.614506	0.12381	1.902577	gb:AL537457 /DB_XREF=gi:12800950 /DB_XREF=AL537457 /CLONE=CS0DF025YH07 (3 prime) /FEA=FLmRNA /CNT=134 /TID=Hs.211584.0 /TIER=Stack /STK=35 /UG=Hs.211584 /LL=4747 /UG_GENE=NEFL /UG_TITLE=neurofilament, light polypeptide (68kD) /FL=gb:NM_006158.1
204182_s_at	1542.67625	667.1125	7.005422	0.000002	2.087344	gb:NM_014007.1 /DB_XREF=gi:7662099 /GEN=KIAA0414 /FEA=FLmRNA /CNT=80 /TID=Hs.127649.0 /TIER=FL /STK=0 /UG=Hs.127649 /LL=23099 /DEF=Homo sapiens KIAA0414 protein (KIAA0414), mRNA. /PROD=KIAA0414 protein /FL=gb:NM_014007.1
218801_at	1892.1375	1111.51375	5.381812	0.000041	1.605109	gb:NM_020121.2 /DB_XREF=gi:11386200 /GEN=FLJ10873 /FEA=FLmRNA /CNT=65 /TID=Hs.22983.0 /TIER=FL+Stack /STK=32 /UG=Hs.22983 /LL=55757 /DEF=Homo sapiens UDP-glucose:glycoprotein glucosyltransferase 2 (FLJ10873), mRNA. /PROD=UDP-glucose:glycoprotein glucosyltransferase 2 /FL=gb:NM_020121.2 gb:AF227906.2
202403_s_at	3423.925	1392.6825	7.294227	0.000001	2.376757	gb:AA788711 /DB_XREF=gi:2848831 /DB_XREF=ag40g07.s1 /CLONE=IMAGE:1119324 /FEA=FLmRNA /CNT=576 /TID=Hs.179573.0 /TIER=Stack /STK=85 /UG=Hs.179573 /LL=1278 /UG_GENE=COL1A2 /UG_TITLE=collagen, type I, alpha 2 /FL=gb:J03464.1 gb:NM_000089.1
202404_s_at	1934.9475	696.21	7.673786	0	2.731073	gb:NM_000089.1 /DB_XREF=gi:4502946 /GEN=COL1A2 /FEA=FLmRNA /CNT=576 /TID=Hs.179573.0 /TIER=FL+Stack /STK=212 /UG=Hs.179573 /LL=1278 /DEF=Homo sapiens collagen, type I, alpha 2 (COL1A2), mRNA. /PROD=collagen, type I, alpha 2 /FL=gb:J03464.1 gb:NM_000089.1
