ProbeID	Gene Symbol	Gene Description	GenBank	GO	EntrezID	RefSeq	Cluster	p-value	log2(Moil_3h/DMSO)	log2(Moil_6h/DMSO)	log2(Moil_12h/DMSO)	log2(Moil_24h/DMSO)	log2(Moil_48h/DMSO)
scl33324.19.245_0-S	Vac14	Vac14 homolog (S. cerevisiae)	NM_146216	GO:0005488; GO:0005774; GO:0006970; GO:0019209	234729	NM_146216; NM_146216; NP_666328	7	0.040576734	-0.061304535	-0.465228408	-0.432193236	0.074078044	0.058095261
scl35387.5.1_9-S	Tex264	testis expressed gene 264	NM_011573	GO:0005615	21767	NM_001081654; NM_001081654; NP_001075123; NM_011573; NP_035703	7	0.003580266	0.015314582	-0.792037935	-0.331783388	0.207931012	0.150528487
scl35917.28_89-S	Sidt2	SID1 transmembrane family, member 2	NM_172257	GO:0016020; GO:0016021	214597	NM_172257; NM_172257; NP_758461	7	0.023689736	0.09276917	-0.384692653	-0.37505151	0.054820881	-0.229760991
scl35991.10_77-S	Crtam	cytotoxic and regulatory T cell molecule	NM_019465	GO:0005515; GO:0005615; GO:0005887; GO:0007155; GO:0016021	54698	NM_019465; NM_019465; NP_062338	7	0.011000718	0.448775503	-1.669813	-0.610929193	0.01919683	-0.159028248
scl36462.6_134-S	Dalrd3	DALR anticodon binding domain containing 3	NM_026378	GO:0004812; GO:0004814; GO:0005524; GO:0006420	67789	NM_026378; NM_026378; NP_080654	7	0.001031389	0.304736284	-0.200352668	0.301282458	0.074233593	0.289433471
scl36676.10.87_5-S	Mto1	mitochondrial translation optimization 1 homolog (S. cerevisiae)	NM_026658	GO:0005739; GO:0005739; GO:0006118; GO:0008033; GO:0016491; GO:0045333; GO:0050660	68291	NM_026658; NM_026658; NP_080934	7	0.015365046	0.101971704	-0.28330084	0.23694831	0.054540094	0.038277377
scl37231.19.1_55-S	Pde4a	phosphodiesterase 4A, cAMP specific	NM_019798	GO:0003824; GO:0004114; GO:0004115; GO:0007165; GO:0016787	18577	XM_977087; XM_977087; XP_982181; XM_977123; XP_982217; XM_977155; XP_982249; XM_977195; XP_982289; XM_977234; XP_982328; NM_019798; NP_062772; NM_183408; NP_899668	7	0.011842055	-0.183090569	-0.717208573	0.268434631	0.044262465	0.201042308
scl37264.5.1_20-S	NA	NA	XM_147333	NA	NA	NA	7	2.52E-05	0.282845923	-0.452672895	-0.437926737	-0.02191926	0.616369317
scl37316.9.1_41-S	Casp4	caspase 4, apoptosis-related cysteine peptidase	NM_007609	GO:0005515; GO:0005622; GO:0006508; GO:0006915; GO:0006917; GO:0006917; GO:0008233; GO:0008234; GO:0016787; GO:0030693; GO:0042981	12363	NM_007609; NM_007609; NP_031635	7	0.000154868	0.967205829	-2.004494392	0	-0.433017814	0.018813342
scl37400.4_232-S	NA	NA	XM_125947	NA	NA	NA	7	0.047595705	-0.348160521	-0.996674731	0.031110499	-0.120001131	0.238737084
scl37715.13_93-S	Lmnb2	lamin B2	NM_010722	GO:0005198; GO:0005634; GO:0005638; GO:0005882	16907	XM_622972; XM_622972; XP_622972; NM_010722; NP_034852	7	0.024942485	0.242633579	-0.108072974	0.213944533	-0.014315079	0.235450503
scl38711.3.1_9-S	Gtrgeo22	gene trap ROSA b-geo 22	NM_148934	GO:0003674; GO:0005856; GO:0005874; GO:0007275; GO:0007283; GO:0007288; GO:0016021; GO:0019861; GO:0030154; GO:0030534	110012	NM_148934; NM_148934; NP_683736	7	0.025237833	0.167256715	-0.519157843	-0.19841788	-0.255583735	0.23982042
scl39247.26.1_37-S	Azi1	5-azacytidine induced gene 1	NM_009734	GO:0005813; GO:0007275; GO:0007283; GO:0030154	12009	NM_009734; NM_009734; NP_033864	7	0.046084242	0.05872464	-0.410798997	0.013971089	-0.083073528	-0.005169152
scl40624.16.1_29-S	Lrrc45	leucine rich repeat containing 45	NM_153545	GO:0005515	217366	NM_153545; NM_153545; NP_705773	7	0.017156491	0.574692934	-0.962382926	0.165641054	0.168584548	0.302036905
scl41017.13_82-S	Ppp1r9b	protein phosphatase 1, regulatory subunit 9B	NM_172261	GO:0001932; GO:0003779; GO:0005515; GO:0005634; GO:0005654; GO:0005737; GO:0005856; GO:0007015; GO:0007275; GO:0007399; GO:0016358; GO:0030036; GO:0030154; GO:0030175; GO:0030308; GO:0030864	217124	NM_172261; NM_172261; NP_758465	7	0.015926287	0.06333605	-0.266052756	-0.086521797	0.106985651	0.004056862
scl41564.10_42-S	8-Sep	septin 8	NM_033144	GO:0000166; GO:0005525; GO:0007049	20362	XM_001000140; XM_001000140; XP_001000140; NM_033144; NP_149156	7	0.006715067	0.176456984	-0.254019149	0.062572872	0.200996032	0.143778348
scl44104.6.1_30-S	1300014I06Rik	RIKEN cDNA 1300014I06 gene	NM_025831	GO:0005515; GO:0007154; GO:0035091	66895	NM_025831; NM_025831; NP_080107	7	0.028638282	-0.039381306	-0.359819872	-0.141312146	-0.279916235	-0.011543064
scl44174.1.1_69-S	Hdgfl1	hepatoma derived growth factor-like 1	NM_008232	NA	15192	NM_008232; NM_008232; NP_032258	7	0.037104487	0.279480347	-0.786609448	-0.077973803	0.187184588	0.115043955
scl46720.13_574-S	Pou6f1	POU domain, class 6, transcription factor 1	NM_010127	GO:0003677; GO:0003700; GO:0005634; GO:0006350; GO:0006355; GO:0043565; GO:0045449	19009	NM_010127; NM_010127; NP_034257	7	0.000179506	1.110145185	-3.419960116	-3.853058042	0.137986336	0.262645164
scl46920.10.1_2-S	Naga	N-acetyl galactosaminidase, alpha	NM_008669	GO:0003824; GO:0004553; GO:0005764; GO:0005975; GO:0008152; GO:0008456; GO:0016787; GO:0016798; GO:0043169	17939	NM_008669; NM_008669; NP_032695	7	0.003652808	0.195458787	-1.121705247	-0.693219561	-0.176747911	0.073720605
scl47186.4_307-S	Has2	hyaluronan synthase 2	NM_008216	GO:0016020; GO:0016021; GO:0016740; GO:0016757; GO:0050501	15117	NM_008216; NM_008216; NP_032242	7	0.028349747	0.193189749	-0.473075598	0.12786119	-0.012146457	0.579766298
scl48397.1.1161_123-S	NA	NA	NA	NA	NA	NA	7	0.022329309	0.58813387	-3.684471457	-0.52284869	0.134784847	0.274455528
scl48437.31_30-S	Phldb2	pleckstrin homology-like domain, family B, member 2	NM_153412	NA	208177	NM_153412; NM_153412; NP_700461	7	0.014266692	0.783153358	-0.958252169	-0.745572789	2.887525271	3.057443767
scl48626.2.1_273-S	NA	NA	NA	NA	NA	NA	7	0.033382882	0.163784459	-0.537765365	-0.417547962	0.131740308	0.216536945
scl49287.19_426-S	Lpp	LIM domain containing preferred translocation partner in lipoma	NM_178665	GO:0005515; GO:0005634; GO:0007155; GO:0008270; GO:0046872	210126	NM_178665; NM_178665; NP_848780	7	0.036738767	0.429077617	-0.173382909	-0.003989763	0.320441624	0.007034982
scl50176.16.1_35-S	Msln	mesothelin	NM_018857	GO:0005515; GO:0005615; GO:0007155; GO:0016020; GO:0048503	56047	NM_018857; NM_018857; NP_061345	7	0.048906459	0.247292729	-0.913006633	-0.635874152	0.9596946	0.887370425
scl50585.7.1_2-S	Dus3l	dihydrouridine synthase 3-like (S. cerevisiae)	NM_144858	GO:0003676; GO:0008033; GO:0008152; GO:0008270; GO:0016491; GO:0046872; GO:0050660	224907	XM_977990; XM_977990; XP_983084; XM_978022; XP_983116; XM_978061; XP_983155; XM_978098; XP_983192; XM_978142; XP_983236; XM_978180; XP_983274; XM_978219; XP_983313; XM_978263; XP_983357; NM_144858; NP_659107	7	0.041587074	-0.074667782	-0.125460805	0.047452818	0.158387043	0.233486444
scl50683.12_301-S	Gtpbp2	GTP binding protein 2	NM_019581	GO:0000166; GO:0003746; GO:0003924; GO:0005525; GO:0005525; GO:0006414	56055	NM_019581; NM_019581; NP_062527	7	0.008367733	0.033092172	-0.050234073	-0.109435542	0.236282835	0.12957778
scl51323.13.1_30-S	Mppe1	metallophosphoesterase 1	NM_172630	GO:0016787	225651	XM_001001173; XM_001001173; XP_001001173; XM_001001180; XP_001001180; XM_001001193; XP_001001193; XM_001001206; XP_001001206; XM_001001219; XP_001001219; NM_172630; NP_766218	7	0.004938374	0.054470904	-0.322553158	-0.276587118	0.016957655	0.120420136
scl52661.1.374_26-S	Zfand5	zinc finger, AN1-type domain 5	NM_009551	GO:0003676; GO:0003677; GO:0008270; GO:0046872	22682	XM_001000565; XM_001000565; XP_001000565; XM_001000581; XP_001000581; XM_001000597; XP_001000597; NM_009551; NP_033577	7	0.003546048	0	-2.632268215	-1.150793823	-0.399168927	0.545481343
scl52747.18.1_15-S	Dak	dihydroxyacetone kinase 2 homolog (yeast)	NM_145496	GO:0000166; GO:0004371; GO:0005524; GO:0006071; GO:0016301; GO:0016740; GO:0016829	225913	NM_145496; NM_145496; NP_663471	7	0.001553795	0.043846038	-0.703411012	-0.417691407	-0.021065952	-0.200639607
scl52763.12.1_115-S	NA	NA	XM_129203	NA	NA	NA	7	4.97E-05	0	-3.861623246	-0.239023648	-0.232453195	0.130644743
scl52914.17.1_108-S	Rps6ka4	ribosomal protein S6 kinase, polypeptide 4	NM_019924	GO:0000166; GO:0003824; GO:0004672; GO:0004674; GO:0004711; GO:0005515; GO:0005524; GO:0005524; GO:0005634; GO:0005634; GO:0006355; GO:0006468; GO:0006468; GO:0006508; GO:0007243; GO:0008237; GO:0008270; GO:0016301; GO:0016740; GO:0048273	56613	NM_019924; NM_019924; NP_064308	7	0.027558345	-0.042682016	-0.268018395	-0.127948154	-0.007840001	0.220930623
scl54754.6.1_12-S	NA	NA	XM_196586	NA	NA	NA	7	0.041434765	0.103303041	-0.212551134	-0.024121623	-0.115748398	0.246216106
scl6186.1.1_212-S	NA	NA	NA	NA	NA	NA	7	0.006890926	0.341939125	-0.578114581	0.334309319	0.050271711	-0.205453938
GI_38081254-S	NA	NA	XM_359102	NA	NA	NA	8	0.026360096	0.870209013	-1.788759805	0.139165522	-2.556199898	-1.729744283
GI_38081258-S	NA	NA	XM_359104	NA	NA	NA	8	0.018610835	1.723293104	-0.659782643	-0.097441981	0.121300072	-0.409866538
GI_38086242-S	NA	NA	XM_145453	NA	NA	NA	8	0.042749732	1.474801552	-0.586166754	0.162938927	0.199056585	-0.260628805
GI_38088087-S	NA	NA	XM_355977	NA	NA	NA	8	0.026191572	0.561926027	-0.014177478	0.344832489	-0.239617617	-0.210353125
GI_38093896-S	NA	NA	XM_356263	NA	NA	NA	8	0.017324613	0.728864629	-0.203010862	0.833943162	-0.397666647	-0.051495005
3548-S	NA	NA	AK035591	NA	NA	NA	8	0.027204509	4.055202503	-1.281551006	0.636493459	-0.40340261	0.4836834
2014-S	Mospd2	motile sperm domain containing 2	AK035985	GO:0005198; GO:0006928; GO:0016020; GO:0016021	76763	XM_136156; XM_136156; XP_136156; XM_891689; XP_896782; XM_899674; XP_904767; XM_899680; XP_904773; XM_899687; XP_904780; XM_899692; XP_904785; XM_899707; XP_904800; XM_910453; XP_915546; XM_921622; XP_926715; XM_921629; XP_926722; XM_921633; XP_926726; XM	8	0.024359037	0.745569092	-0.021483675	0.082552186	-0.019750518	-0.163335056
3877-S	Centd3	centaurin, delta 3	AK036638	GO:0001726; GO:0005096; GO:0005100; GO:0005547; GO:0005622; GO:0005737; GO:0007165; GO:0008060; GO:0008360; GO:0030027; GO:0030336; GO:0030675; GO:0035021; GO:0035024; GO:0043087; GO:0043325	106952	NM_139206; NM_139206; NP_631945	8	0.02797051	0.557813013	0.242540892	0.135970039	-0.16551887	0.028660447
2804-S	NA	NA	AK037401	NA	NA	NA	8	0.007693591	3.251037978	-0.492783947	0.384700036	-0.107209142	0.214950206
2735-S	Atp11b	ATPase, Class VI, type 11B	AK043943	GO:0000166; GO:0000287; GO:0003824; GO:0005524; GO:0006810; GO:0006812; GO:0008152; GO:0015662; GO:0016020; GO:0016021; GO:0016787; GO:0016887; GO:0046872	76295	NM_029570; NM_029570; NP_083846	8	0.037330078	0.643440546	0.315339096	0.157702648	0.04741125	-0.120209564
3207-S	NA	NA	AK048425	NA	NA	NA	8	0.01487147	2.348308727	0.983956841	0.087946423	0.464895021	0.071222678
4178-S	4931406P16Rik	RIKEN cDNA 4931406P16 gene	AK087850	NA	233103	NM_172741; NM_172741; NP_766329	8	0.012527571	4.753550435	-0.161677672	0.812559814	0.296277143	-1.439230515
1281-S	NA	NA	AK089149	NA	NA	NA	8	0.032547356	0.300160841	0.103684188	-0.005768619	-0.227192955	-0.105197711
scl0002184.1_69-S	Ctdp1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1	NM_026295	GO:0004721; GO:0005515; GO:0005575; GO:0005622; GO:0005634; GO:0008150; GO:0016787	67655	NM_026295; NM_026295; NP_080571	8	0.015483802	0.64015834	-0.468067311	-1.004972683	-0.199258715	-0.764612932
scl0002244.1_36-S	NA	NA	XM_128857	NA	NA	NA	8	0.045674364	0.565457182	-0.009494613	0.118348841	0.081411354	0.06008673
scl0002768.1_1029-S	Wdr78	WD repeat domain 78	NM_146254	NA	242584	NM_146254; NM_146254; NP_666366	8	5.23E-06	4.517275693	0.032079015	-1.713268751	0.555827707	0.419699992
scl000890.1_7-S	Apoa2	apolipoprotein A-II	NM_013474	GO:0001817; GO:0005319; GO:0005576; GO:0005615; GO:0006006; GO:0006631; GO:0006810; GO:0006869; GO:0008289; GO:0009749; GO:0015759; GO:0030300; GO:0042119; GO:0042157; GO:0045416; GO:0046982; GO:0050748; GO:0050995	11807	NM_013474; NM_013474; NP_038502	8	0.019326709	0.768903482	0.33707719	-0.202469887	-0.522642824	-0.520156613
scl0012836.2_219-S	Col7a1	procollagen, type VII, alpha 1	NM_007738	GO:0004866; GO:0004867; GO:0005198; GO:0005515; GO:0005578; GO:0005581; GO:0005615; GO:0005737; GO:0006817; GO:0007155; GO:0030020	12836	NM_007738; NM_007738; NP_031764	8	0.0378862	0.726105927	0.638321633	0.148138003	-0.242151158	-0.424607944
scl00269252.1_270-S	Gtf3c4	general transcription factor IIIC, polypeptide 4	NM_172977	GO:0003677; GO:0004402; GO:0005634; GO:0006350; GO:0008415; GO:0016740	269252	NM_172977; NM_172977; NP_766565	8	0.02255227	0.448463012	0.051577491	0.136702313	-0.033131339	0.176083929
scl00380928.1_220-S	NA	NA	XM_354836	NA	NA	NA	8	0.026093	0.104914363	-0.057938256	-0.19099269	-0.385466478	-0.12721391
scl0067727.2_187-S	Stx17	syntaxin 17	NM_026343	GO:0003674; GO:0006810; GO:0006886; GO:0008150; GO:0008565; GO:0016020; GO:0016021; GO:0030868	67727	NM_026343; NM_026343; NP_080619	8	0.048828677	0.804434802	0.108272853	-0.162406962	-0.124296252	-0.099012367
scl0071721.2_141-S	1200015N20Rik	RIKEN cDNA 1200015N20 gene	NM_024244	NA	71721	NM_024244; NM_024244; NP_077206	8	0.001979478	4.306434249	0.25485909	0.388727491	0.21695786	0.024692282
scl0079565.2_121-S	Wbscr27	Williams Beuren syndrome chromosome region 27 (human)	NM_024479	GO:0008168; GO:0008757; GO:0016740	79565	NM_024479; NM_024479; NP_077799	8	0.000452956	4.625465001	1.99579388	1.217154136	0.162310834	-0.064634675
scl0081702.2_147-S	Ankrd17	ankyrin repeat domain 17	NM_198010	GO:0003674; GO:0003676; GO:0003684; GO:0005524; GO:0005575; GO:0006298; GO:0007492	81702	NM_030886; NM_030886; NP_112148; NM_198010; NP_932127	8	0.021107516	0.524912633	0.408517581	-0.089506082	-0.071704283	-0.224289993
scl0097423.2_44-S	R74862	expressed sequence R74862	NM_133790	NA	97423	NM_133790; NM_133790; NP_598551	8	0.047360594	4.114409345	0.18128504	0.575435374	0.258740168	0.022475047
scl012161.8_3-S	Bmp6	bone morphogenetic protein 6	NM_007556	GO:0001503; GO:0001649; GO:0005125; GO:0005515; GO:0005576; GO:0005615; GO:0006954; GO:0007275; GO:0008083; GO:0030154; GO:0030509; GO:0040007; GO:0045944; GO:0051216	12161	NM_007556; NM_007556; NP_031582	8	0.006735405	4.223679393	0	-0.280476631	-1.454728913	0.47549011
scl017974.6_299-S	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	NM_010879	GO:0007015; GO:0007165; GO:0007173; GO:0007176; GO:0007242; GO:0008285; GO:0012506; GO:0016301; GO:0016477; GO:0030032	17974	XM_973478; XM_973478; XP_978572; NM_010879; NP_035009	8	0.015346873	0.214470045	0.156060788	-0.023454381	-0.093144796	-0.073734901
scl018105.7_5-S	Nqo2	NAD(P)H dehydrogenase, quinone 2	NM_020282	GO:0003955; GO:0006118; GO:0008270; GO:0016491; GO:0046872	18105	NM_020282; NM_020282; NP_064678	8	0.007232043	0.220687663	0.058200987	-0.159382901	-0.385794776	-0.015477477
scl020778.1_265-S	Scarb1	scavenger receptor class B, member 1	NM_016741	GO:0000299; GO:0004872; GO:0005515; GO:0005887; GO:0007155; GO:0016020; GO:0016021; GO:0016599	20778	NM_016741; NM_016741; NP_058021	8	0.006105794	0.339601175	0.016615274	0.055315239	-0.016916685	-0.046851286
scl0211446.1_21-S	Exoc3	exocyst complex component 3	NM_177333	GO:0006810; GO:0006887; GO:0015031	211446	NM_177333; NM_177333; NP_796307	8	0.042936024	0.275532075	-0.154048891	-0.200345801	0.049512748	-0.079325049
scl0231855.15_16-S	C330006K01Rik	RIKEN cDNA C330006K01 gene	NM_172725	NA	231855	NM_172725; NM_172725; NP_766313	8	0.036724964	0.264834299	0.001529131	-0.057469872	-0.264041334	-0.334236804
scl0244668.1_1-S	Sipa1l2	signal-induced proliferation-associated 1 like 2	XM_146572	GO:0005096; GO:0005515; GO:0005622; GO:0051056	244668	XM_001004617; XM_001004617; XP_001004617; XM_001004618; XP_001004618; XM_001004620; XP_001004620; XM_146572; XP_146572; XM_895104; XP_900197; XM_902817; XP_907910; XM_917839; XP_922932; XM_925307; XP_930400; XM_925310; XP_930403; NM_001081337; NP_00107480	8	0.027812666	0.53175904	0.206268926	0.245654483	0.028581618	0.194274983
scl0329252.1_122-S	NA	NA	XM_283647	NA	NA	NA	8	0.000648894	2.789682992	-0.236243886	0	0	0.109389023
scl074270.26_30-S	Usp20	ubiquitin specific peptidase 20	NM_028846	GO:0004197; GO:0004221; GO:0004221; GO:0006511; GO:0006511; GO:0006512; GO:0008233; GO:0008270	74270	NM_028846; NM_028846; NP_083122	8	0.004588147	0.306385683	0.183111465	-0.05797831	-0.052870538	0.195226641
scl13050.1.1_236-S	Smg6	Smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)	NM_001002764	GO:0000184; GO:0000723; GO:0000781; GO:0003677; GO:0005488; GO:0005515; GO:0005634; GO:0005634; GO:0005694; GO:0005697; GO:0005737; GO:0006406; GO:0035303; GO:0042162	103677	NM_001002764; NM_001002764; NP_001002764	8	0.035524293	0.642286262	0.615552245	-0.322766165	-0.357060134	-0.622604436
scl13684.1.1_314-S	NA	NA	NA	NA	NA	NA	8	0.019914105	0.684582065	-0.173441934	0.277979877	-0.169459553	-0.019735654
scl16098.8_1-S	Tor3a	torsin family 3, member A	NM_023141	GO:0000166; GO:0003855; GO:0005524; GO:0005783; GO:0009073; GO:0051085	30935	XM_994080; XM_994080; XP_999174; NM_023141; NP_075630	8	0.047690002	0.494297034	-0.686551463	0.134412375	-0.372345	-0.064425321
scl20645.1.1_284-S	NA	NA	NA	NA	NA	NA	8	0.041595576	1.763422418	0.650744697	0.24639877	0.092543806	-0.19140327
scl20918.1.1_187-S	NA	NA	NA	NA	NA	NA	8	0.043654124	0.607778813	0.132578984	0.371737075	-0.242516325	-0.052831424
scl21170.7.1_39-S	Lcn8	lipocalin 8	NM_033145	GO:0005215; GO:0005488; GO:0005615; GO:0006810	78076	NM_033145; NM_033145; NP_149157	8	0.028115899	1.571727777	-0.546488902	-0.109320143	-0.252550461	0.42283511
scl21268.1.1_52-S	NA	NA	NA	NA	NA	NA	8	0.028376831	1.28785119	-0.131015332	-0.074014922	-0.204622514	0.358953642
scl22932.2.1_161-S	Sprr2e	small proline-rich protein 2E	NM_011471	GO:0001533; GO:0005198; GO:0007566; GO:0008544; GO:0030216; GO:0031424; GO:0042698	20759	NM_011471; NM_011471; NP_035601	8	1.72E-07	2.399917818	-2.716980466	-3.598919593	-3.171925967	0.459307026
scl23792.10.1_276-S	Adc	arginine decarboxylase	NM_172875	GO:0003824; GO:0006596; GO:0007283; GO:0007283; GO:0008792; GO:0016829; GO:0016831	242669	XM_982765; XM_982765; XP_987859; NM_172875; NP_766463	8	0.034752658	0.518983925	-1.414353868	0	-1.988680579	0.12725324
scl24441.18_257-S	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58	NM_172689	GO:0000166; GO:0003676; GO:0003723; GO:0004386; GO:0005515; GO:0005524; GO:0005622; GO:0006955; GO:0008026; GO:0009615; GO:0016787; GO:0042981; GO:0045087	230073	XM_985407; XM_985407; XP_990501; NM_172689; NP_766277	8	0.046912123	2.331713898	-0.9473235	1.489135773	-0.54263006	-0.340770267
scl26452.19.1_36-S	A230062G08Rik	RIKEN cDNA A230062G08 gene	NM_173765	GO:0004043; GO:0006118; GO:0008152; GO:0016491; GO:0048037	231326	NM_173765; NM_173765; NP_776126	8	0.005895704	0.291566995	0.083933183	-0.033631732	0.057223692	-0.109267592
scl2648.1.1_126-S	NA	NA	NA	NA	NA	NA	8	0.048842705	0.512700622	0.262670626	0.095918784	-0.128738414	-0.282390446
scl27062.3_485-S	NA	NA	XM_355659	NA	NA	NA	8	2.54E-06	4.384279644	0	-1.592933273	0	-0.103719623
scl28441.10_311-S	Apobec1	apolipoprotein B editing complex 1	NM_031159	GO:0004126; GO:0006381; GO:0006397; GO:0008270; GO:0016554; GO:0016787; GO:0016814; GO:0042157; GO:0046872	11810	NM_031159; NM_031159; NP_112436	8	0.031373435	1.296475487	-1.119639882	0.049202677	-0.044944759	0.06492412
scl30446.19.1_20-S	Nadsyn1	NAD synthetase 1	NM_030221	GO:0000166; GO:0003952; GO:0003952; GO:0005524; GO:0005575; GO:0006807; GO:0008795; GO:0009435; GO:0009435; GO:0016810; GO:0016874	78914	XM_993970; XM_993970; XP_999064; NM_030221; NP_084497	8	0.037697253	0.659851423	0.343424159	-0.146078845	-0.311586334	-0.757256901
scl30457.1.214_244-S	NA	NA	NA	NA	NA	NA	8	0.048891804	0.660562	0.139413894	-0.258140369	0.049784867	0.219138986
scl31768.5_180-S	5730403M16Rik	RIKEN cDNA 5730403M16 gene	NM_172738	GO:0003676; GO:0005622; GO:0005634; GO:0006355; GO:0008270; GO:0046872	232853	NM_172738; NM_172738; NP_766326	8	0.002078849	2.104811003	0.488394992	-0.7667161	-0.133348088	-0.03931295
scl31814.9.1_5-S	Tnnt1	troponin T1, skeletal, slow	NM_011618	GO:0005200; GO:0005515; GO:0005515; GO:0005861; GO:0006937	21955	XM_976504; XM_976504; XP_981598; XM_976542; XP_981636; NM_011618; NP_035748	8	0.014541944	0.754701137	-0.165550356	-0.792850868	-0.653757376	0.246663959
scl33010.3_528-S	NA	NA	NA	NA	NA	NA	8	0.00661058	0.867698507	-0.590076351	-0.035041629	-0.168497515	-0.166242122
scl3322.1.1_157-S	NA	NA	NA	NA	NA	NA	8	0.0079665	0.488558396	0.099355475	0.339661944	-0.327931153	-0.104030065
scl33660.5_397-S	Hmox1	heme oxygenase (decycling) 1	NM_010442	GO:0004392; GO:0004871; GO:0005506; GO:0005783; GO:0005792; GO:0006788; GO:0016021; GO:0016491; GO:0043123; GO:0046872; GO:0050896	15368	NM_010442; NM_010442; NP_034572	8	0.005238708	1.004261765	0.30846714	0.090707407	0.150482817	0.127713571
scl34737.1.1_173-S	NA	NA	NA	NA	NA	NA	8	0.037165336	1.419952856	0.676770557	-0.481824859	-0.966107573	-0.263711086
scl34996.3_374-S	NA	NA	NA	NA	NA	NA	8	0.003489864	0.725107441	0.536768122	0.116429209	0.035650506	-0.146550254
scl37201.7.1_109-S	9530077C05Rik	RIKEN cDNA 9530077C05 gene	NM_026739	NA	68283	NM_026739; NM_026739; NP_081015	8	0.014401082	0.394377737	-0.464791911	-0.324855631	-0.255789428	0.133076473
