RefSeq	Definition	Gene ID	Symbol	Name	Synonyms	Chr	Fold Change	p Value	Cluster Id
NM_021974	Homo sapiens polymerase (RNA) II (DNA directed) polypeptide F (POLR2F), mRNA.	5435	POLR2F	polymerase (RNA) II (DNA directed) polypeptide F	HRBP14.4|POLRF|RPABC2|RPB14.4|RPB6	22	0.98	0.0000214	6
NM_016592	Homo sapiens GNAS complex locus (GNAS), transcript variant 4, mRNA.	2778	GNAS	GNAS complex locus	AHO|C20orf45|GNAS1|GPSA|GSA|GSP|MGC33735|NESP|PHP1A|PHP1B|POH|dJ309F20.1.1|dJ806M20.3.3	20	0.979	0.000186	6
NM_006230	Homo sapiens polymerase (DNA directed), delta 2, regulatory subunit 50kDa (POLD2), transcript variant 2, mRNA.	5425	POLD2	polymerase (DNA directed), delta 2, regulatory subunit 50kDa	-	7	0.978	0.000779	6
NM_001997	Homo sapiens Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (FAU), mRNA.	2197	FAU	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed	FAU1|FLJ22986|Fub1|Fubi|MNSFbeta|RPS30|asr1	11	0.978	0.000123	6
NM_003016	Homo sapiens splicing factor, arginine/serine-rich 2 (SFRS2), mRNA.	6427	SFRS2	splicing factor, arginine/serine-rich 2	PR264|SC-35|SC35|SFRS2A|SRp30b	17	0.976	0.000351	6
NM_006088	Homo sapiens tubulin, beta 2C (TUBB2C), mRNA.	10383	TUBB2C	tubulin, beta 2C	TUBB2	9	0.975	0.000181	6
NM_003321	Homo sapiens Tu translation elongation factor, mitochondrial (TUFM), nuclear gene encoding mitochondrial protein, mRNA.	7284	TUFM	Tu translation elongation factor, mitochondrial	COXPD4|EF-TuMT|EFTU|P43	16	0.974	0.000691	6
NM_001009	Homo sapiens ribosomal protein S5 (RPS5), mRNA.	6193	RPS5	ribosomal protein S5	-	19	0.974	1.71E-08	6
NM_004074	Homo sapiens cytochrome c oxidase subunit 8A (ubiquitous) (COX8A), mRNA.	1351	COX8A	cytochrome c oxidase subunit 8A (ubiquitous)	COX|COX8|COX8-2|COX8L|VIII|VIII-L	11	0.971	0.0000248	6
NM_000516	Homo sapiens GNAS complex locus (GNAS), transcript variant 1, mRNA.	2778	GNAS	GNAS complex locus	AHO|C20orf45|GNAS1|GPSA|GSA|GSP|MGC33735|NESP|PHP1A|PHP1B|POH|dJ309F20.1.1|dJ806M20.3.3	20	0.971	0.000796	6
NM_080425	Homo sapiens GNAS complex locus (GNAS), transcript variant 2, mRNA.	2778	GNAS	GNAS complex locus	AHO|C20orf45|GNAS1|GPSA|GSA|GSP|MGC33735|NESP|PHP1A|PHP1B|POH|dJ309F20.1.1|dJ806M20.3.3	20	0.971	0.000796	6
NM_080426	Homo sapiens GNAS complex locus (GNAS), transcript variant 3, mRNA.	2778	GNAS	GNAS complex locus	AHO|C20orf45|GNAS1|GPSA|GSA|GSP|MGC33735|NESP|PHP1A|PHP1B|POH|dJ309F20.1.1|dJ806M20.3.3	20	0.971	0.000796	6
NM_005216	Homo sapiens dolichyl-diphosphooligosaccharide-protein glycosyltransferase (DDOST), mRNA.	1650	DDOST	dolichyl-diphosphooligosaccharide-protein glycosyltransferase	AGE-R1|KIAA0115|MGC2191|OK/SW-cl.45|OST|OST48|WBP1	1	0.97	0.000311	6
NM_014014	Homo sapiens small nuclear ribonucleoprotein 200kDa (U5) (SNRNP200), mRNA.	23020	SNRNP200	small nuclear ribonucleoprotein 200kDa (U5)	ASCC3L1|BRR2|HELIC2|U5-200KD	2	0.968	0.000415	6
NM_005566	Homo sapiens lactate dehydrogenase A (LDHA), transcript variant 1, mRNA.	3939	LDHA	lactate dehydrogenase A	LDH-M|LDH1|PIG19	11	0.968	0.000909	6
NM_002794	Homo sapiens proteasome (prosome, macropain) subunit, beta type, 2 (PSMB2), mRNA.	5690	PSMB2	proteasome (prosome, macropain) subunit, beta type, 2	HC7-I|MGC104215|MGC126885	1	0.967	0.000461	6
NM_021128	Homo sapiens polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa (POLR2L), mRNA.	5441	POLR2L	polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa	RBP10|RPABC5|RPB10|RPB10beta|RPB7.6|hRPB7.6|hsRPB10b	11	0.966	0.0000173	6
NM_006666	Homo sapiens RuvB-like 2 (E. coli) (RUVBL2), mRNA.	10856	RUVBL2	RuvB-like 2 (E. coli)	CGI-46|ECP51|INO80J|REPTIN|RVB2|TIH2|TIP48|TIP49B	19	0.966	0.00039	6
NM_001436	Homo sapiens fibrillarin (FBL), mRNA.	2091	FBL	fibrillarin	FIB|FLRN|RNU3IP1	19	0.966	0.000608	6
NM_006445	Homo sapiens PRP8 pre-mRNA processing factor 8 homolog (S. cerevisiae) (PRPF8), mRNA.	10594	PRPF8	PRP8 pre-mRNA processing factor 8 homolog (S. cerevisiae)	HPRP8|PRP8|PRPC8|RP13	17	0.964	0.0000903	6
NM_002300	Homo sapiens lactate dehydrogenase B (LDHB), mRNA.	3945	LDHB	lactate dehydrogenase B	LDH-H|TRG-5	12	0.962	0.0000493	6
NM_001009551							0.962	0.000238	6
NM_005776	Homo sapiens cornichon homolog (Drosophila) (CNIH), mRNA.	10175	CNIH	cornichon homolog (Drosophila)	CNIH1|CNIL|MGC117156|TGAM77	14	0.962	0.000238	6
NM_002415	Homo sapiens macrophage migration inhibitory factor (glycosylation-inhibiting factor) (MIF), mRNA.	4282	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	GIF|GLIF|MMIF	22	0.96	0.000452	6
NM_006156	Homo sapiens neural precursor cell expressed, developmentally down-regulated 8 (NEDD8), mRNA.	4738	NEDD8	neural precursor cell expressed, developmentally down-regulated 8	FLJ43224|MGC104393|MGC125896|MGC125897|Nedd-8	14	0.959	0.000859	6
NM_006332	Homo sapiens interferon, gamma-inducible protein 30 (IFI30), mRNA.	10437	IFI30	interferon, gamma-inducible protein 30	GILT|IFI-30|IP30|MGC32056	19	0.959	0.000126	6
NM_024407	Homo sapiens NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase) (NDUFS7), nuclear gene encoding mitochondrial protein, mRNA.	374291	NDUFS7	NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase)	CI-20KD|FLJ45860|FLJ46880|MGC120002|MY017|PSST	19	0.958	0.00000111	6
NM_002512	Homo sapiens non-metastatic cells 2, protein (NM23B) expressed in (NME2), transcript variant 1, mRNA.	4831	NME2	non-metastatic cells 2, protein (NM23B) expressed in	MGC111212|NDPK-B|NDPKB|NM23-H2|NM23B|puf	17	0.958	0.000754	6
NM_001018137	Homo sapiens non-metastatic cells 2, protein (NM23B) expressed in (NME2), transcript variant 2, mRNA.	4831	NME2	non-metastatic cells 2, protein (NM23B) expressed in	MGC111212|NDPK-B|NDPKB|NM23-H2|NM23B|puf	17	0.957	0.000817	6
NM_001018138	Homo sapiens non-metastatic cells 2, protein (NM23B) expressed in (NME2), transcript variant 3, mRNA.	4831	NME2	non-metastatic cells 2, protein (NM23B) expressed in	MGC111212|NDPK-B|NDPKB|NM23-H2|NM23B|puf	17	0.957	0.000817	6
NM_001018139	Homo sapiens non-metastatic cells 2, protein (NM23B) expressed in (NME2), transcript variant 4, mRNA.	4831	NME2	non-metastatic cells 2, protein (NM23B) expressed in	MGC111212|NDPK-B|NDPKB|NM23-H2|NM23B|puf	17	0.957	0.000817	6
NM_004541	Homo sapiens NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1, 7.5kDa (NDUFA1), nuclear gene encoding mitochondrial protein, mRNA.	4694	NDUFA1	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1, 7.5kDa	CI-MWFE|MWFE|ZNF183	X	0.957	0.000625	6
NM_005340	Homo sapiens histidine triad nucleotide binding protein 1 (HINT1), mRNA.	3094	HINT1	histidine triad nucleotide binding protein 1	FLJ30414|FLJ32340|HINT|PKCI-1|PRKCNH1	5	0.956	0.000365	6
NM_001865	Homo sapiens cytochrome c oxidase subunit VIIa polypeptide 2 (liver) (COX7A2), mRNA.	1347	COX7A2	cytochrome c oxidase subunit VIIa polypeptide 2 (liver)	COX7AL|COX7AL1|COXVIIa-L|MGC118950|MGC118951|MGC118952|MGC126875|MGC126877	6	0.955	0.0000423	6
NM_006423	Homo sapiens Rab acceptor 1 (prenylated) (RABAC1), mRNA.	10567	RABAC1	Rab acceptor 1 (prenylated)	PRA1|PRAF1|YIP3	19	0.954	6.83E-08	6
NM_001743	Homo sapiens calmodulin 2 (phosphorylase kinase, delta) (CALM2), mRNA.	805	CALM2	calmodulin 2 (phosphorylase kinase, delta)	CAMII|PHKD|PHKD2	2	0.953	0.000221	6
NM_001002027	Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9) (ATP5G1), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.	516	ATP5G1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)	ATP5A|ATP5G	17	0.953	0.00000891	6
NM_005175	Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9) (ATP5G1), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	516	ATP5G1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)	ATP5A|ATP5G	17	0.953	0.00000891	6
NM_006280	Homo sapiens signal sequence receptor, delta (translocon-associated protein delta) (SSR4), mRNA.	6748	SSR4	signal sequence receptor, delta (translocon-associated protein delta)	TRAPD	X	0.952	0.0000959	6
NM_006826	Homo sapiens tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide (YWHAQ), mRNA.	10971	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide	14-3-3|1C5|HS1	2	0.951	0.000478	6
NM_001015	Homo sapiens ribosomal protein S11 (RPS11), mRNA.	6205	RPS11	ribosomal protein S11	-	19	0.951	0.000819	6
NM_000977	Homo sapiens ribosomal protein L13 (RPL13), transcript variant 1, mRNA.	6137	RPL13	ribosomal protein L13	BBC1|D16S444E|FLJ27453|FLJ27454|MGC117342|MGC71373	16	0.949	0.00021	6
NM_033251	Homo sapiens ribosomal protein L13 (RPL13), transcript variant 2, mRNA.	6137	RPL13	ribosomal protein L13	BBC1|D16S444E|FLJ27453|FLJ27454|MGC117342|MGC71373	16	0.949	0.00021	6
NM_001001975	Homo sapiens ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit (ATP5D), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.	513	ATP5D	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit	-	19	0.949	0.00000428	6
NM_033416	Homo sapiens IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast) (IMP4), mRNA.	92856	IMP4	IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast)	BXDC4|MGC19606	2	0.949	0.0000311	6
NM_000997	Homo sapiens ribosomal protein L37 (RPL37), mRNA.	6167	RPL37	ribosomal protein L37	DKFZp686G1699|MGC99572	5	0.946	0.000228	6
NM_002788	Homo sapiens proteasome (prosome, macropain) subunit, alpha type, 3 (PSMA3), transcript variant 1, mRNA.	5684	PSMA3	proteasome (prosome, macropain) subunit, alpha type, 3	HC8|MGC12306|MGC32631|PSC3	14	0.945	0.000923	6
NM_000852	Homo sapiens glutathione S-transferase pi 1 (GSTP1), mRNA.	2950	GSTP1	glutathione S-transferase pi 1	DFN7|FAEES3|GST3|PI	11	0.945	0.0000115	6
NM_002106	Homo sapiens H2A histone family, member Z (H2AFZ), mRNA.	3015	H2AFZ	H2A histone family, member Z	H2A.z|H2A/z|H2AZ|MGC117173	4	0.945	0.0000234	6
NM_001127	Homo sapiens adaptor-related protein complex 1, beta 1 subunit (AP1B1), transcript variant 1, mRNA.	162	AP1B1	adaptor-related protein complex 1, beta 1 subunit	ADTB1|AP105A|BAM22|CLAPB2	22	0.944	0.000000102	6
NM_145730	Homo sapiens adaptor-related protein complex 1, beta 1 subunit (AP1B1), transcript variant 2, mRNA.	162	AP1B1	adaptor-related protein complex 1, beta 1 subunit	ADTB1|AP105A|BAM22|CLAPB2	22	0.944	0.000000102	6
NM_002797	Homo sapiens proteasome (prosome, macropain) subunit, beta type, 5 (PSMB5), transcript variant 1, mRNA.	5693	PSMB5	proteasome (prosome, macropain) subunit, beta type, 5	LMPX|MB1|MGC104214|X	14	0.943	0.000863	6
NM_001320	Homo sapiens casein kinase 2, beta polypeptide (CSNK2B), mRNA.	1460	CSNK2B	casein kinase 2, beta polypeptide	CK2B|CK2N|CSK2B|G5A|MGC138222|MGC138224	6	0.943	0.0000284	6
NM_000101	Homo sapiens cytochrome b-245, alpha polypeptide (CYBA), mRNA.	1535	CYBA	cytochrome b-245, alpha polypeptide	p22-PHOX	16	0.943	0.000331	6
NM_003755	Homo sapiens eukaryotic translation initiation factor 3, subunit G (EIF3G), mRNA.	8666	EIF3G	eukaryotic translation initiation factor 3, subunit G	EIF3-P42|EIF3S4|eIF3-delta|eIF3-p44	19	0.943	0.000365	6
NM_006694	Homo sapiens jumping translocation breakpoint (JTB), mRNA.	10899	JTB	jumping translocation breakpoint	HJTB|HSPC222|PAR|hJT	1	0.941	0.000648	6
NM_004383	Homo sapiens c-src tyrosine kinase (CSK), transcript variant 1, mRNA.	1445	CSK	c-src tyrosine kinase	MGC117393	15	0.938	0.00014	6
NM_002818	Homo sapiens proteasome (prosome, macropain) activator subunit 2 (PA28 beta) (PSME2), mRNA.	5721	PSME2	proteasome (prosome, macropain) activator subunit 2 (PA28 beta)	PA28B|PA28beta|REGbeta	14	0.937	0.0000138	6
NM_000175	Homo sapiens glucose phosphate isomerase (GPI), mRNA.	2821	GPI	glucose phosphate isomerase	AMF|GNPI|NLK|PGI|PHI|SA-36	19	0.936	0.00000247	6
NM_199444	Homo sapiens coatomer protein complex, subunit epsilon (COPE), transcript variant 3, mRNA.	11316	COPE	coatomer protein complex, subunit epsilon	FLJ13241|epsilon-COP	19	0.936	0.00008	6
NM_021134	Homo sapiens mitochondrial ribosomal protein L23 (MRPL23), nuclear gene encoding mitochondrial protein, mRNA.	6150	MRPL23	mitochondrial ribosomal protein L23	FLJ45387|L23MRP|RPL23|RPL23L	11	0.935	0.0000521	6
NM_003355	Homo sapiens uncoupling protein 2 (mitochondrial, proton carrier) (UCP2), nuclear gene encoding mitochondrial protein, mRNA.	7351	UCP2	uncoupling protein 2 (mitochondrial, proton carrier)	BMIQ4|SLC25A8|UCPH	11	0.934	0.000301	6
NM_013234	Homo sapiens eukaryotic translation initiation factor 3, subunit K (EIF3K), mRNA.	27335	EIF3K	eukaryotic translation initiation factor 3, subunit K	ARG134|EIF3-p28|EIF3S12|HSPC029|M9|MSTP001|PLAC-24|PLAC24|PRO1474|PTD001	19	0.934	0.000000152	6
NM_014764	Homo sapiens DAZ associated protein 2 (DAZAP2), transcript variant 1, mRNA.	9802	DAZAP2	DAZ associated protein 2	KIAA0058|MGC14319|MGC766|PRTB	12	0.933	0.000928	6
NM_007263	Homo sapiens coatomer protein complex, subunit epsilon (COPE), transcript variant 1, mRNA.	11316	COPE	coatomer protein complex, subunit epsilon	FLJ13241|epsilon-COP	19	0.932	0.0000821	6
NM_199442	Homo sapiens coatomer protein complex, subunit epsilon (COPE), transcript variant 2, mRNA.	11316	COPE	coatomer protein complex, subunit epsilon	FLJ13241|epsilon-COP	19	0.932	0.0000821	6
NM_002793	Homo sapiens proteasome (prosome, macropain) subunit, beta type, 1 (PSMB1), mRNA.	5689	PSMB1	proteasome (prosome, macropain) subunit, beta type, 1	FLJ25321|HC5|KIAA1838|PMSB1|PSC5	6	0.931	0.000318	6
NM_004450	Homo sapiens enhancer of rudimentary homolog (Drosophila) (ERH), mRNA.	2079	ERH	enhancer of rudimentary homolog (Drosophila)	DROER|FLJ27340	14	0.93	0.000263	6
NM_006294	Homo sapiens ubiquinol-cytochrome c reductase binding protein (UQCRB), nuclear gene encoding mitochondrial protein, mRNA.	7381	UQCRB	ubiquinol-cytochrome c reductase binding protein	FLJ92016|FLJ97033|QCR7|QP-C|QPC|UQBC|UQBP|UQPC	8	0.929	0.0000601	6
NM_012111	Homo sapiens AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast) (AHSA1), mRNA.	10598	AHSA1	AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast)	AHA1|C14orf3|p38	14	0.929	0.000945	6
NM_006835	Homo sapiens cyclin I (CCNI), mRNA.	10983	CCNI	cyclin I	CYC1|CYI	4	0.929	0.00000649	6
NM_003145	Homo sapiens signal sequence receptor, beta (translocon-associated protein beta) (SSR2), mRNA.	6746	SSR2	signal sequence receptor, beta (translocon-associated protein beta)	DKFZp686F19123|HSD25|TLAP|TRAP-BETA|TRAPB	1	0.929	6.46E-08	6
NM_006004	Homo sapiens ubiquinol-cytochrome c reductase hinge protein (UQCRH), mRNA.	7388	UQCRH	ubiquinol-cytochrome c reductase hinge protein	MGC111572|QCR6	1	0.928	0.0000488	6
NM_014402	Homo sapiens ubiquinol-cytochrome c reductase, complex III subunit VII, 9.5kDa (UQCRQ), nuclear gene encoding mitochondrial protein, mRNA.	27089	UQCRQ	ubiquinol-cytochrome c reductase, complex III subunit VII, 9.5kDa	QCR8|QP-C|QPC	5	0.928	1.02E-08	6
NM_021709	Homo sapiens SIVA1, apoptosis-inducing factor (SIVA1), transcript variant 2, mRNA.	10572	SIVA1	SIVA1, apoptosis-inducing factor	CD27BP|SIVA|Siva-1|Siva-2	14	0.928	0.0000279	6
NM_001003713	Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2 (ATP5J2), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.	9551	ATP5J2	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2	ATP5JL	7	0.928	0.000000975	6
NM_004889	Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2 (ATP5J2), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	9551	ATP5J2	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2	ATP5JL	7	0.928	0.000000975	6
NM_001018837	Homo sapiens HCLS1 associated protein X-1 (HAX1), transcript variant 2, mRNA.	10456	HAX1	HCLS1 associated protein X-1	FLJ17042|FLJ18492|FLJ93803|HCLSBP1|HS1BP1|SCN3	1	0.928	0.0000832	6
NM_006118	Homo sapiens HCLS1 associated protein X-1 (HAX1), transcript variant 1, mRNA.	10456	HAX1	HCLS1 associated protein X-1	FLJ17042|FLJ18492|FLJ93803|HCLSBP1|HS1BP1|SCN3	1	0.928	0.0000832	6
NM_001861	Homo sapiens cytochrome c oxidase subunit IV isoform 1 (COX4I1), mRNA.	1327	COX4I1	cytochrome c oxidase subunit IV isoform 1	COX4|COXIV|MGC72016	16	0.927	0.000006	6
NM_006640	Homo sapiens septin 9 (SEPT9), transcript variant 3, mRNA.	10801	SEPT9	septin 9	AF17q25|FLJ75490|KIAA0991|MSF|MSF1|NAPB|PNUTL4|SINT1|SeptD1	17	0.927	2.16E-08	6
NM_003754	Homo sapiens eukaryotic translation initiation factor 3, subunit F (EIF3F), mRNA.	8665	EIF3F	eukaryotic translation initiation factor 3, subunit F	EIF3S5|eIF3-p47	11	0.926	0.0000174	6
NM_001863	Homo sapiens cytochrome c oxidase subunit Vib polypeptide 1 (ubiquitous) (COX6B1), mRNA.	1340	COX6B1	cytochrome c oxidase subunit Vib polypeptide 1 (ubiquitous)	COX6B|COXG	19	0.926	0.0000111	6
NM_007100	Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit E (ATP5I), nuclear gene encoding mitochondrial protein, mRNA.	521	ATP5I	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit E	ATP5K|MGC12532	4	0.921	0.0000187	6
NM_007363	Homo sapiens non-POU domain containing, octamer-binding (NONO), mRNA.	4841	NONO	non-POU domain containing, octamer-binding	NMT55|NRB54|P54|P54NRB	X	0.92	0.0000577	6
NM_004181	Homo sapiens ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase) (UCHL1), mRNA.	7345	UCHL1	ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase)	PARK5|PGP9.5|Uch-L1	4	0.917	0.000143	6
NM_001862	Homo sapiens cytochrome c oxidase subunit Vb (COX5B), mRNA.	1329	COX5B	cytochrome c oxidase subunit Vb	COXVB	2	0.916	0.000913	6
NM_006830	Homo sapiens ubiquinol-cytochrome c reductase, 6.4kDa subunit (UQCR), mRNA.	10975	UQCR	ubiquinol-cytochrome c reductase, 6.4kDa subunit	0710008D09Rik|QCR10	19	0.915	0.000246	6
NM_001008897	Homo sapiens t-complex 1 (TCP1), transcript variant 2, mRNA.	6950	TCP1	t-complex 1	CCT-alpha|CCT1|CCTa|D6S230E|TCP-1-alpha	6	0.914	0.000244	6
NM_030752	Homo sapiens t-complex 1 (TCP1), transcript variant 1, mRNA.	6950	TCP1	t-complex 1	CCT-alpha|CCT1|CCTa|D6S230E|TCP-1-alpha	6	0.914	0.000244	6
NM_001568	Homo sapiens eukaryotic translation initiation factor 3, subunit E (EIF3E), mRNA.	3646	EIF3E	eukaryotic translation initiation factor 3, subunit E	EIF3-P48|EIF3S6|INT6|eIF3-p46	8	0.913	0.0000426	6
NM_003769	Homo sapiens splicing factor, arginine/serine-rich 9 (SFRS9), mRNA.	8683	SFRS9	splicing factor, arginine/serine-rich 9	SRp30c	12	0.912	0.000366	6
NM_001008709	Homo sapiens protein phosphatase 1, catalytic subunit, alpha isoform (PPP1CA), transcript variant 3, mRNA.	5499	PPP1CA	protein phosphatase 1, catalytic subunit, alpha isoform	MGC15877|MGC1674|PP-1A|PPP1A	11	0.912	0.00000412	6
NM_002708	Homo sapiens protein phosphatase 1, catalytic subunit, alpha isoform (PPP1CA), transcript variant 1, mRNA.	5499	PPP1CA	protein phosphatase 1, catalytic subunit, alpha isoform	MGC15877|MGC1674|PP-1A|PPP1A	11	0.912	0.00000412	6
NM_206873	Homo sapiens protein phosphatase 1, catalytic subunit, alpha isoform (PPP1CA), transcript variant 2, mRNA.	5499	PPP1CA	protein phosphatase 1, catalytic subunit, alpha isoform	MGC15877|MGC1674|PP-1A|PPP1A	11	0.912	0.00000412	6
NM_005917	Homo sapiens malate dehydrogenase 1, NAD (soluble) (MDH1), mRNA.	4190	MDH1	malate dehydrogenase 1, NAD (soluble)	MDH-s|MDHA|MGC:1375|MOR2	2	0.907	0.0000422	6
NM_006585	Homo sapiens chaperonin containing TCP1, subunit 8 (theta) (CCT8), mRNA.	10694	CCT8	chaperonin containing TCP1, subunit 8 (theta)	C21orf112|Cctq|D21S246|KIAA0002|PRED71	21	0.906	0.0005	6
NM_001697	Homo sapiens ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit (ATP5O), nuclear gene encoding mitochondrial protein, mRNA.	539	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit	ATPO|OSCP	21	0.905	0.000774	6
NM_004597	Homo sapiens small nuclear ribonucleoprotein D2 polypeptide 16.5kDa (SNRPD2), transcript variant 1, mRNA.	6633	SNRPD2	small nuclear ribonucleoprotein D2 polypeptide 16.5kDa	SMD2|SNRPD1	19	0.905	2.84E-09	6
NM_177542	Homo sapiens small nuclear ribonucleoprotein D2 polypeptide 16.5kDa (SNRPD2), transcript variant 2, mRNA.	6633	SNRPD2	small nuclear ribonucleoprotein D2 polypeptide 16.5kDa	SMD2|SNRPD1	19	0.905	2.84E-09	6
NM_004356	Homo sapiens CD81 molecule (CD81), mRNA.	975	CD81	CD81 molecule	S5.7|TAPA1|TSPAN28	11	0.902	0.000000664	6
NM_001175	Homo sapiens Rho GDP dissociation inhibitor (GDI) beta (ARHGDIB), mRNA.	397	ARHGDIB	Rho GDP dissociation inhibitor (GDI) beta	D4|GDIA2|GDID4|LYGDI|Ly-GDI|RAP1GN1|RhoGDI2	12	0.901	0.00000414	6
NM_000146	Homo sapiens ferritin, light polypeptide (FTL), mRNA.	2512	FTL	ferritin, light polypeptide	MGC71996	19	0.901	0.00000497	6
NM_019059	Homo sapiens translocase of outer mitochondrial membrane 7 homolog (yeast) (TOMM7), nuclear gene encoding mitochondrial protein, mRNA.	54543	TOMM7	translocase of outer mitochondrial membrane 7 homolog (yeast)	TOM7	7	0.9	0.0000296	6
NM_001024226	Homo sapiens ADP-ribosylation factor 1 (ARF1), transcript variant 3, mRNA.	375	ARF1	ADP-ribosylation factor 1	-	1	0.897	2.87E-08	6
NM_001024227	Homo sapiens ADP-ribosylation factor 1 (ARF1), transcript variant 1, mRNA.	375	ARF1	ADP-ribosylation factor 1	-	1	0.897	2.87E-08	6
NM_001024228	Homo sapiens ADP-ribosylation factor 1 (ARF1), transcript variant 2, mRNA.	375	ARF1	ADP-ribosylation factor 1	-	1	0.897	2.87E-08	6
NM_001658	Homo sapiens ADP-ribosylation factor 1 (ARF1), transcript variant 4, mRNA.	375	ARF1	ADP-ribosylation factor 1	-	1	0.897	2.87E-08	6
NM_007273	Homo sapiens prohibitin 2 (PHB2), mRNA.	11331	PHB2	prohibitin 2	BAP|BCAP37|Bap37|MGC117268|PNAS-141|REA|p22	12	0.897	0.00000722	6
